time,cell_number,x,y,Alive,nuclei_size,cell_size,protein_concentration,number_of_mRNA_in_nucleus,number_of_mRNA_in_cytoplasm,number_of_transcription_sites,file_name
16,3,53,139,1,2776.0,6712,111.45724076281287,2,7,0,rep1_FOV3
17,3,53,139,1,2775.0,6623,111.29035180431829,3,6,0,rep1_FOV3
18,3,53,139,1,2780.0,6684,110.34066427289048,2,6,0,rep1_FOV3
19,3,53,139,1,2759.0,6571,104.15005326434333,0,4,0,rep1_FOV3
20,3,53,139,1,2783.0,6450,97.90589147286822,0,2,1,rep1_FOV3
0,4,389,141,1,2718.0,5413,76.25217070016626,0,1,1,rep1_FOV3
1,4,389,141,1,2719.0,5573,78.26664274179078,2,1,1,rep1_FOV3
2,4,389,141,1,2720.0,5624,79.86593172119488,2,2,1,rep1_FOV3
3,4,389,141,1,2736.0,5702,83.90143809189757,1,2,0,rep1_FOV3
4,4,389,141,1,2712.0,5720,86.85314685314685,2,4,0,rep1_FOV3
5,4,389,141,1,2711.0,5693,89.11206745125592,1,1,0,rep1_FOV3
6,4,389,141,1,2704.0,5723,86.68023763760266,0,1,0,rep1_FOV3
7,4,389,141,1,2728.0,5735,87.49555361813427,2,1,1,rep1_FOV3
8,4,389,141,1,2722.0,5816,93.88222145804677,2,3,0,rep1_FOV3
9,4,389,141,1,2731.0,5927,97.63438501771554,2,5,0,rep1_FOV3
10,4,389,141,1,2729.0,12992,108.23168103448276,4,14,1,rep1_FOV3
11,4,389,141,0,0.0,0,0.0,0,0,0,rep1_FOV3
12,4,389,141,0,0.0,0,0.0,0,0,0,rep1_FOV3
13,4,389,141,0,0.0,0,0.0,0,0,0,rep1_FOV3
14,4,389,141,0,0.0,0,0.0,0,0,0,rep1_FOV3
15,4,389,141,0,0.0,0,0.0,0,0,0,rep1_FOV3
16,4,389,141,0,0.0,0,0.0,0,0,0,rep1_FOV3
17,4,389,141,0,0.0,0,0.0,0,0,0,rep1_FOV3
18,4,389,141,0,0.0,0,0.0,0,0,0,rep1_FOV3
19,4,389,141,0,0.0,0,0.0,0,0,0,rep1_FOV3
20,4,389,141,0,0.0,0,0.0,0,0,0,rep1_FOV3
0,5,420,248,1,2697.0,6065,75.91096455070074,0,5,0,rep1_FOV3
1,5,420,248,1,2698.0,6342,85.03926206244087,4,3,1,rep1_FOV3
2,5,420,248,1,2674.0,6574,96.3585336172802,3,3,0,rep1_FOV3
3,5,420,248,1,2693.0,6650,97.86165413533834,1,4,0,rep1_FOV3
4,5,420,248,1,2695.0,6587,97.12266585699105,0,2,0,rep1_FOV3
5,5,420,248,1,2681.0,6514,94.19358305188824,0,3,0,rep1_FOV3
6,5,420,248,1,2702.0,6418,89.78794016827672,0,1,0,rep1_FOV3
7,5,420,248,1,2688.0,6278,81.98582351067219,0,1,0,rep1_FOV3
8,5,420,248,1,2698.0,6234,78.09592556945782,3,3,1,rep1_FOV3
9,5,420,248,1,2697.0,6622,97.07233464210208,3,3,1,rep1_FOV3
10,5,420,248,1,2684.0,12992,108.23168103448276,4,14,1,rep1_FOV3
11,5,420,248,1,2690.0,6761,111.59503032095844,1,5,1,rep1_FOV3
12,5,420,248,1,2680.0,6846,120.06208004674262,3,11,1,rep1_FOV3
13,5,420,248,1,2685.0,6981,131.7795444778685,4,6,0,rep1_FOV3
14,5,420,248,1,2687.0,6936,123.57525951557093,2,5,0,rep1_FOV3
15,5,420,248,1,2693.0,6793,111.0185485058148,1,3,0,rep1_FOV3
16,5,420,248,1,2701.0,6600,98.76287878787879,0,0,0,rep1_FOV3
17,5,420,248,1,2706.0,6426,90.88422035480859,0,0,0,rep1_FOV3
18,5,420,248,1,2672.0,6396,84.39821763602251,1,1,1,rep1_FOV3
19,5,420,248,1,2676.0,6379,87.66546480639599,3,2,0,rep1_FOV3
20,5,420,248,1,2702.0,6566,91.30003045994518,2,2,1,rep1_FOV3
0,6,311,300,1,2878.0,6889,118.5412977210045,1,6,0,rep1_FOV3
1,6,311,300,1,32.0,6916,115.67611336032388,2,7,0,rep1_FOV3
2,6,311,300,1,2866.0,6858,120.90594925634295,1,8,1,rep1_FOV3
3,6,311,300,1,2875.0,6985,131.55690765926985,4,11,1,rep1_FOV3
4,6,311,300,1,2885.0,7145,136.98544436669,0,10,1,rep1_FOV3
5,6,311,300,1,2888.0,7155,143.9780573025856,3,8,0,rep1_FOV3
6,6,311,300,1,2877.0,7072,142.5298359728507,2,6,0,rep1_FOV3
7,6,311,300,1,2880.0,7006,133.81858407079645,3,3,0,rep1_FOV3
8,6,311,300,1,2870.0,6893,121.09458871318729,1,5,0,rep1_FOV3
9,6,311,300,1,2884.0,6732,109.16696375519905,2,5,1,rep1_FOV3
10,6,311,300,1,2873.0,6720,100.45952380952382,2,5,0,rep1_FOV3
11,6,311,300,1,2855.0,6653,96.80640312640914,3,6,1,rep1_FOV3
12,6,311,300,1,2886.0,6721,101.5124237464663,2,6,1,rep1_FOV3
13,6,311,300,1,2863.0,6634,101.17063611697317,3,4,0,rep1_FOV3
14,6,311,300,0,0.0,0,0.0,0,0,0,rep1_FOV3
15,6,311,300,0,0.0,0,0.0,0,0,0,rep1_FOV3
16,6,311,300,0,0.0,0,0.0,0,0,0,rep1_FOV3
17,6,311,300,0,0.0,0,0.0,0,0,0,rep1_FOV3
18,6,311,300,0,0.0,0,0.0,0,0,0,rep1_FOV3
19,6,311,300,0,0.0,0,0.0,0,0,0,rep1_FOV3
20,6,311,300,0,0.0,0,0.0,0,0,0,rep1_FOV3
0,7,87,315,1,2613.0,5508,88.43409586056644,0,0,0,rep1_FOV3
1,7,87,315,1,2874.0,5435,81.9343146274149,0,7,1,rep1_FOV3
2,7,87,315,1,2599.0,5706,98.23361373992289,1,5,1,rep1_FOV3
3,7,87,315,1,2604.0,5922,117.57852077001013,3,11,0,rep1_FOV3
4,7,87,315,1,2615.0,6099,130.6494507296278,1,9,0,rep1_FOV3
5,7,87,315,0,0.0,0,0.0,0,0,0,rep1_FOV3
6,7,87,315,0,0.0,0,0.0,0,0,0,rep1_FOV3
7,7,87,315,0,0.0,0,0.0,0,0,0,rep1_FOV3
8,7,87,315,0,0.0,0,0.0,0,0,0,rep1_FOV3
9,7,87,315,0,0.0,0,0.0,0,0,0,rep1_FOV3
10,7,87,315,0,0.0,0,0.0,0,0,0,rep1_FOV3
11,7,87,315,0,0.0,0,0.0,0,0,0,rep1_FOV3
12,7,87,315,0,0.0,0,0.0,0,0,0,rep1_FOV3
13,7,87,315,0,0.0,0,0.0,0,0,0,rep1_FOV3
14,7,87,315,0,0.0,0,0.0,0,0,0,rep1_FOV3
15,7,87,315,0,0.0,0,0.0,0,0,0,rep1_FOV3
16,7,87,315,0,0.0,0,0.0,0,0,0,rep1_FOV3
17,7,87,315,0,0.0,0,0.0,0,0,0,rep1_FOV3
18,7,87,315,0,0.0,0,0.0,0,0,0,rep1_FOV3
19,7,87,315,0,0.0,0,0.0,0,0,0,rep1_FOV3
20,7,87,315,0,0.0,0,0.0,0,0,0,rep1_FOV3
0,8,548,404,1,2457.0,6652,100.1661154539988,1,4,0,rep1_FOV3
1,8,548,404,1,2631.0,6685,98.74270755422587,1,4,0,rep1_FOV3
2,8,548,404,1,2478.0,6629,94.45406546990496,2,3,0,rep1_FOV3
3,8,548,404,1,2475.0,6585,88.67441154138193,2,2,0,rep1_FOV3
4,8,548,404,1,2486.0,6316,82.5653894870171,1,1,0,rep1_FOV3
5,8,548,404,0,0.0,0,0.0,0,0,0,rep1_FOV3
6,8,548,404,0,0.0,0,0.0,0,0,0,rep1_FOV3
7,8,548,404,0,0.0,0,0.0,0,0,0,rep1_FOV3
8,8,548,404,0,0.0,0,0.0,0,0,0,rep1_FOV3
9,8,548,404,0,0.0,0,0.0,0,0,0,rep1_FOV3
10,8,548,404,0,0.0,0,0.0,0,0,0,rep1_FOV3
11,8,548,404,0,0.0,0,0.0,0,0,0,rep1_FOV3
12,8,548,404,0,0.0,0,0.0,0,0,0,rep1_FOV3
13,8,548,404,0,0.0,0,0.0,0,0,0,rep1_FOV3
14,8,548,404,0,0.0,0,0.0,0,0,0,rep1_FOV3
15,8,548,404,0,0.0,0,0.0,0,0,0,rep1_FOV3
16,8,548,404,0,0.0,0,0.0,0,0,0,rep1_FOV3
17,8,548,404,0,0.0,0,0.0,0,0,0,rep1_FOV3
18,8,548,404,0,0.0,0,0.0,0,0,0,rep1_FOV3
19,8,548,404,0,0.0,0,0.0,0,0,0,rep1_FOV3
20,8,548,404,0,0.0,0,0.0,0,0,0,rep1_FOV3
0,9,386,409,1,2730.0,7323,167.2250443807183,2,9,0,rep1_FOV3
1,9,386,409,1,2468.0,7185,146.06109951287405,0,6,1,rep1_FOV3
2,9,386,409,1,2733.0,7179,146.8544365510517,-1,7,2,rep1_FOV3
3,9,386,409,1,2725.0,7223,150.16530527481655,1,8,2,rep1_FOV3
4,9,386,409,1,2729.0,7213,149.94967419936225,2,8,1,rep1_FOV3
5,9,386,409,1,2731.0,7076,141.93739400791407,3,2,1,rep1_FOV3
6,9,386,409,1,2746.0,7050,131.89702127659575,3,5,0,rep1_FOV3
7,9,386,409,1,2737.0,7039,126.30075294786191,-1,4,2,rep1_FOV3
8,9,386,409,1,2755.0,7210,146.0619972260749,4,7,2,rep1_FOV3
9,9,386,409,1,2747.0,7371,188.2363315696649,1,6,1,rep1_FOV3
10,9,386,409,1,2741.0,7576,225.10216473072862,5,6,0,rep1_FOV3
11,9,386,409,1,2733.0,7550,225.03006622516557,2,11,0,rep1_FOV3
12,9,386,409,0,0.0,0,0.0,0,0,0,rep1_FOV3
13,9,386,409,0,0.0,0,0.0,0,0,0,rep1_FOV3
14,9,386,409,0,0.0,0,0.0,0,0,0,rep1_FOV3
15,9,386,409,0,0.0,0,0.0,0,0,0,rep1_FOV3
16,9,386,409,0,0.0,0,0.0,0,0,0,rep1_FOV3
17,9,386,409,0,0.0,0,0.0,0,0,0,rep1_FOV3
18,9,386,409,0,0.0,0,0.0,0,0,0,rep1_FOV3
19,9,386,409,0,0.0,0,0.0,0,0,0,rep1_FOV3
20,9,386,409,0,0.0,0,0.0,0,0,0,rep1_FOV3
0,10,140,432,1,2435.0,6205,102.7157131345689,1,6,0,rep1_FOV3
1,10,140,432,1,2722.0,6251,99.58486642137258,-1,4,2,rep1_FOV3
2,10,140,432,1,2453.0,6280,104.99808917197453,2,7,1,rep1_FOV3
3,10,140,432,1,2459.0,6353,114.49378246497717,0,6,2,rep1_FOV3
4,10,140,432,1,2452.0,6553,137.94628414466658,1,5,1,rep1_FOV3
5,10,140,432,1,2420.0,6800,175.77558823529412,2,5,1,rep1_FOV3
6,10,140,432,1,2456.0,6915,198.53116413593636,4,2,0,rep1_FOV3
7,10,140,432,1,2451.0,6904,195.49406141367322,2,8,0,rep1_FOV3
8,10,140,432,1,2435.0,6785,178.53323507737656,1,7,0,rep1_FOV3
9,10,140,432,1,2437.0,6679,153.5448420422219,-1,3,2,rep1_FOV3
10,10,140,432,1,2432.0,6583,140.44827586206895,2,4,0,rep1_FOV3
11,10,140,432,1,2435.0,6528,134.77573529411765,3,4,0,rep1_FOV3
12,10,140,432,1,2435.0,6376,120.78324968632371,1,3,0,rep1_FOV3
13,10,140,432,1,2433.0,6407,119.70922428593725,1,2,1,rep1_FOV3
14,10,140,432,1,2430.0,6426,116.49050731403672,1,8,0,rep1_FOV3
15,10,140,432,1,2440.0,6478,125.49428836060513,2,7,0,rep1_FOV3
16,10,140,432,1,2450.0,6472,123.4629171817058,0,6,0,rep1_FOV3
17,10,140,432,0,0.0,0,0.0,0,0,0,rep1_FOV3
18,10,140,432,0,0.0,0,0.0,0,0,0,rep1_FOV3
19,10,140,432,0,0.0,0,0.0,0,0,0,rep1_FOV3
20,10,140,432,0,0.0,0,0.0,0,0,0,rep1_FOV3
0,11,68,514,1,2740.0,7588,122.21982076963627,2,4,0,rep1_FOV3
1,11,68,514,1,2433.0,7373,108.69361182693612,1,3,0,rep1_FOV3
2,11,68,514,1,2716.0,7336,97.74141221374046,1,2,0,rep1_FOV3
3,11,68,514,1,2703.0,7107,91.80104122695934,1,3,0,rep1_FOV3
4,11,68,514,1,2724.0,6957,85.35403191030616,0,1,0,rep1_FOV3
5,11,68,514,1,2733.0,7020,82.10868945868945,0,2,0,rep1_FOV3
6,11,68,514,1,2725.0,6792,79.25942285041225,0,2,0,rep1_FOV3
7,11,68,514,1,2741.0,6763,77.38681058701759,0,1,0,rep1_FOV3
8,11,68,514,1,2746.0,6821,75.81219762498168,0,1,1,rep1_FOV3
9,11,68,514,1,2725.0,6733,76.68513292737265,1,5,1,rep1_FOV3
10,11,68,514,1,2725.0,6897,79.35450195737278,2,1,0,rep1_FOV3
11,11,68,514,1,2728.0,6924,81.08073367995378,2,5,0,rep1_FOV3
12,11,68,514,1,2740.0,7077,85.06245584287127,2,3,0,rep1_FOV3
13,11,68,514,1,2731.0,7140,93.22703081232493,2,5,0,rep1_FOV3
14,11,68,514,0,0.0,0,0.0,0,0,0,rep1_FOV3
15,11,68,514,0,0.0,0,0.0,0,0,0,rep1_FOV3
16,11,68,514,0,0.0,0,0.0,0,0,0,rep1_FOV3
17,11,68,514,0,0.0,0,0.0,0,0,0,rep1_FOV3
18,11,68,514,0,0.0,0,0.0,0,0,0,rep1_FOV3
19,11,68,514,0,0.0,0,0.0,0,0,0,rep1_FOV3
20,11,68,514,0,0.0,0,0.0,0,0,0,rep1_FOV3
0,12,509,510,1,2591.0,6775,99.42966789667896,3,5,0,rep1_FOV3
1,12,509,510,1,2733.0,6741,100.0617119121792,1,6,0,rep1_FOV3
2,12,509,510,1,2592.0,6797,97.10666470501693,0,4,0,rep1_FOV3
3,12,509,510,1,2584.0,6684,93.86056253740276,0,1,0,rep1_FOV3
4,12,509,510,1,2591.0,6605,86.70976532929599,0,1,0,rep1_FOV3
5,12,509,510,1,2605.0,6360,78.58569182389937,3,1,0,rep1_FOV3
6,12,509,510,1,2597.0,6339,78.58558132197507,2,0,0,rep1_FOV3
7,12,509,510,1,2588.0,6292,77.18928798474253,1,2,0,rep1_FOV3
8,12,509,510,1,2597.0,6199,75.04855621874496,1,1,0,rep1_FOV3
9,12,509,510,1,2585.0,6129,72.44982868330887,0,1,0,rep1_FOV3
10,12,509,510,1,2618.0,6126,71.78550440744368,0,1,0,rep1_FOV3
11,12,509,510,1,2594.0,6157,71.01754101023225,0,1,0,rep1_FOV3
12,12,509,510,0,0.0,0,0.0,0,0,0,rep1_FOV3
13,12,509,510,0,0.0,0,0.0,0,0,0,rep1_FOV3
14,12,509,510,0,0.0,0,0.0,0,0,0,rep1_FOV3
15,12,509,510,0,0.0,0,0.0,0,0,0,rep1_FOV3
16,12,509,510,0,0.0,0,0.0,0,0,0,rep1_FOV3
17,12,509,510,0,0.0,0,0.0,0,0,0,rep1_FOV3
18,12,509,510,0,0.0,0,0.0,0,0,0,rep1_FOV3
19,12,509,510,0,0.0,0,0.0,0,0,0,rep1_FOV3
20,12,509,510,0,0.0,0,0.0,0,0,0,rep1_FOV3
0,13,272,592,1,2848.0,5569,75.04381397019213,1,1,1,rep1_FOV3
1,13,272,592,1,2589.0,5551,74.05908845253107,2,0,1,rep1_FOV3
2,13,272,592,1,2860.0,5472,72.85544590643275,2,0,0,rep1_FOV3
3,13,272,592,1,2845.0,5441,70.50964896158794,1,1,0,rep1_FOV3
4,13,272,592,1,2850.0,5469,71.60632656792832,0,1,0,rep1_FOV3
5,13,272,592,1,2869.0,5459,71.00219820479941,0,1,0,rep1_FOV3
6,13,272,592,1,2851.0,5433,71.29596907785754,0,1,1,rep1_FOV3
7,13,272,592,1,2882.0,5411,72.13546479393827,1,0,1,rep1_FOV3
8,13,272,592,1,2854.0,5465,73.2587374199451,1,1,0,rep1_FOV3
9,13,272,592,1,2858.0,5528,72.92311866859623,2,0,0,rep1_FOV3
10,13,272,592,1,2852.0,5465,72.63074107959744,2,0,0,rep1_FOV3
11,13,272,592,1,2846.0,5362,71.03767251025737,2,0,0,rep1_FOV3
12,13,272,592,1,2854.0,5293,68.0791611562441,1,0,0,rep1_FOV3
13,13,272,592,1,2863.0,5211,67.52350796392247,1,0,0,rep1_FOV3
14,13,272,592,1,2871.0,5307,68.3239118145845,0,0,0,rep1_FOV3
15,13,272,592,1,2868.0,5380,68.96672862453532,0,0,0,rep1_FOV3
16,13,272,592,1,2839.0,5303,69.75391287950217,0,1,0,rep1_FOV3
17,13,272,592,1,2858.0,5337,69.19805133970395,1,1,1,rep1_FOV3
18,13,272,592,1,2856.0,5296,69.93259063444108,1,0,1,rep1_FOV3
19,13,272,592,1,2853.0,5615,74.75779162956367,2,2,0,rep1_FOV3
20,13,272,592,0,0.0,0,0.0,0,0,0,rep1_FOV3
0,14,394,585,1,2535.0,6188,120.44311570782159,3,4,0,rep1_FOV3
1,14,394,585,1,2834.0,6121,109.549583401405,1,3,0,rep1_FOV3
2,14,394,585,1,2539.0,5939,102.42161980131335,0,4,0,rep1_FOV3
3,14,394,585,1,2532.0,5745,94.63324630113142,0,2,0,rep1_FOV3
4,14,394,585,1,2541.0,5739,86.97473427426381,0,2,0,rep1_FOV3
5,14,394,585,1,2546.0,5614,81.63947274670467,0,1,0,rep1_FOV3
6,14,394,585,1,2524.0,5444,75.99724467303453,0,0,0,rep1_FOV3
7,14,394,585,1,2530.0,5258,71.23830353746672,0,0,0,rep1_FOV3
8,14,394,585,0,0.0,0,0.0,0,0,0,rep1_FOV3
9,14,394,585,0,0.0,0,0.0,0,0,0,rep1_FOV3
10,14,394,585,0,0.0,0,0.0,0,0,0,rep1_FOV3
11,14,394,585,0,0.0,0,0.0,0,0,0,rep1_FOV3
12,14,394,585,0,0.0,0,0.0,0,0,0,rep1_FOV3
13,14,394,585,0,0.0,0,0.0,0,0,0,rep1_FOV3
14,14,394,585,0,0.0,0,0.0,0,0,0,rep1_FOV3
15,14,394,585,0,0.0,0,0.0,0,0,0,rep1_FOV3
16,14,394,585,0,0.0,0,0.0,0,0,0,rep1_FOV3
17,14,394,585,0,0.0,0,0.0,0,0,0,rep1_FOV3
18,14,394,585,0,0.0,0,0.0,0,0,0,rep1_FOV3
19,14,394,585,0,0.0,0,0.0,0,0,0,rep1_FOV3
20,14,394,585,0,0.0,0,0.0,0,0,0,rep1_FOV3
