time,cell_number,x,y,Alive,nuclei_size,cell_size,protein_concentration,file_name
9,10,287,503,0,0.0,0,0.0,rep2_FOV2
10,10,287,503,0,0.0,0,0.0,rep2_FOV2
11,10,287,503,0,0.0,0,0.0,rep2_FOV2
12,10,287,503,0,0.0,0,0.0,rep2_FOV2
13,10,287,503,0,0.0,0,0.0,rep2_FOV2
14,10,287,503,0,0.0,0,0.0,rep2_FOV2
15,10,287,503,0,0.0,0,0.0,rep2_FOV2
16,10,287,503,0,0.0,0,0.0,rep2_FOV2
17,10,287,503,0,0.0,0,0.0,rep2_FOV2
18,10,287,503,0,0.0,0,0.0,rep2_FOV2
19,10,287,503,0,0.0,0,0.0,rep2_FOV2
20,10,287,503,0,0.0,0,0.0,rep2_FOV2
0,11,584,512,1,2448.0,6037,98.16266357462315,rep2_FOV2
1,11,584,512,1,2442.0,6032,99.71601458885942,rep2_FOV2
2,11,584,512,1,2430.0,5870,92.2633730834753,rep2_FOV2
3,11,584,512,1,2443.0,5720,84.42814685314686,rep2_FOV2
4,11,584,512,1,2423.0,5603,77.31947171158308,rep2_FOV2
5,11,584,512,1,2406.0,5512,76.4504716981132,rep2_FOV2
6,11,584,512,0,0.0,0,0.0,rep2_FOV2
7,11,584,512,0,0.0,0,0.0,rep2_FOV2
8,11,584,512,0,0.0,0,0.0,rep2_FOV2
9,11,584,512,0,0.0,0,0.0,rep2_FOV2
10,11,584,512,0,0.0,0,0.0,rep2_FOV2
11,11,584,512,0,0.0,0,0.0,rep2_FOV2
12,11,584,512,0,0.0,0,0.0,rep2_FOV2
13,11,584,512,0,0.0,0,0.0,rep2_FOV2
14,11,584,512,0,0.0,0,0.0,rep2_FOV2
15,11,584,512,0,0.0,0,0.0,rep2_FOV2
16,11,584,512,0,0.0,0,0.0,rep2_FOV2
17,11,584,512,0,0.0,0,0.0,rep2_FOV2
18,11,584,512,0,0.0,0,0.0,rep2_FOV2
19,11,584,512,0,0.0,0,0.0,rep2_FOV2
20,11,584,512,0,0.0,0,0.0,rep2_FOV2
0,12,427,516,1,2565.0,5551,72.01477211313276,rep2_FOV2
1,12,427,516,1,2549.0,5260,69.13726235741444,rep2_FOV2
2,12,427,516,1,2571.0,5310,67.77551789077212,rep2_FOV2
3,12,427,516,1,2553.0,5767,82.63187099011618,rep2_FOV2
4,12,427,516,1,2554.0,6054,97.90403039312851,rep2_FOV2
5,12,427,516,1,2559.0,6127,100.99004406724335,rep2_FOV2
6,12,427,516,1,2560.0,6229,109.71857441001767,rep2_FOV2
7,12,427,516,1,2549.0,6261,113.34052068359686,rep2_FOV2
8,12,427,516,1,2543.0,6228,110.43946692357098,rep2_FOV2
9,12,427,516,1,2542.0,6210,109.87423510466989,rep2_FOV2
10,12,427,516,1,2554.0,6131,103.20453433371391,rep2_FOV2
11,12,427,516,1,2550.0,5992,92.18441255006675,rep2_FOV2
12,12,427,516,1,2545.0,5814,83.97557619539043,rep2_FOV2
13,12,427,516,0,0.0,0,0.0,rep2_FOV2
14,12,427,516,0,0.0,0,0.0,rep2_FOV2
15,12,427,516,0,0.0,0,0.0,rep2_FOV2
16,12,427,516,0,0.0,0,0.0,rep2_FOV2
17,12,427,516,0,0.0,0,0.0,rep2_FOV2
18,12,427,516,0,0.0,0,0.0,rep2_FOV2
19,12,427,516,0,0.0,0,0.0,rep2_FOV2
20,12,427,516,0,0.0,0,0.0,rep2_FOV2
0,13,94,557,1,2251.0,6430,94.59269051321928,rep2_FOV2
1,13,94,557,1,2253.0,6257,86.37637845612913,rep2_FOV2
2,13,94,557,1,2286.0,6172,82.01604018146467,rep2_FOV2
3,13,94,557,1,2257.0,5959,76.2931699949656,rep2_FOV2
4,13,94,557,1,2251.0,5683,70.54319901460497,rep2_FOV2
5,13,94,557,1,2251.0,5670,68.50493827160494,rep2_FOV2
6,13,94,557,0,0.0,0,0.0,rep2_FOV2
7,13,94,557,0,0.0,0,0.0,rep2_FOV2
8,13,94,557,0,0.0,0,0.0,rep2_FOV2
9,13,94,557,0,0.0,0,0.0,rep2_FOV2
10,13,94,557,0,0.0,0,0.0,rep2_FOV2
11,13,94,557,0,0.0,0,0.0,rep2_FOV2
12,13,94,557,0,0.0,0,0.0,rep2_FOV2
13,13,94,557,0,0.0,0,0.0,rep2_FOV2
14,13,94,557,0,0.0,0,0.0,rep2_FOV2
15,13,94,557,0,0.0,0,0.0,rep2_FOV2
16,13,94,557,0,0.0,0,0.0,rep2_FOV2
17,13,94,557,0,0.0,0,0.0,rep2_FOV2
18,13,94,557,0,0.0,0,0.0,rep2_FOV2
19,13,94,557,0,0.0,0,0.0,rep2_FOV2
20,13,94,557,0,0.0,0,0.0,rep2_FOV2
