time,cell_number,x,y,Alive,nuclei_size,cell_size,protein_concentration,number_of_mRNA_in_nucleus,number_of_mRNA_in_cytoplasm,number_of_transcription_sites,file_name
6,2,300,183,1,2688.0,5991,89.68369220497412,2,3,0,rep1_FOV2
7,2,300,183,1,2697.0,5974,89.78406427854034,0,3,0,rep1_FOV2
8,2,300,183,0,0.0,0,0.0,0,0,0,rep1_FOV2
9,2,300,183,0,0.0,0,0.0,0,0,0,rep1_FOV2
10,2,300,183,0,0.0,0,0.0,0,0,0,rep1_FOV2
11,2,300,183,0,0.0,0,0.0,0,0,0,rep1_FOV2
12,2,300,183,0,0.0,0,0.0,0,0,0,rep1_FOV2
13,2,300,183,0,0.0,0,0.0,0,0,0,rep1_FOV2
14,2,300,183,0,0.0,0,0.0,0,0,0,rep1_FOV2
15,2,300,183,0,0.0,0,0.0,0,0,0,rep1_FOV2
16,2,300,183,0,0.0,0,0.0,0,0,0,rep1_FOV2
17,2,300,183,0,0.0,0,0.0,0,0,0,rep1_FOV2
18,2,300,183,0,0.0,0,0.0,0,0,0,rep1_FOV2
19,2,300,183,0,0.0,0,0.0,0,0,0,rep1_FOV2
20,2,300,183,0,0.0,0,0.0,0,0,0,rep1_FOV2
0,3,102,234,1,2519.0,6999,85.24760680097157,1,2,0,rep1_FOV2
1,3,102,234,1,2526.0,6928,83.78204387990762,1,2,0,rep1_FOV2
2,3,102,234,1,2571.0,6895,81.84771573604061,0,1,0,rep1_FOV2
3,3,102,234,1,2545.0,6862,78.1754590498397,0,1,0,rep1_FOV2
4,3,102,234,1,2524.0,6707,74.07216341136126,2,0,0,rep1_FOV2
5,3,102,234,1,2528.0,6515,71.52064466615502,0,1,0,rep1_FOV2
6,3,102,234,1,2546.0,6506,70.61420227482324,0,1,0,rep1_FOV2
7,3,102,234,1,2546.0,6572,69.98584905660377,2,1,0,rep1_FOV2
8,3,102,234,0,0.0,0,0.0,0,0,0,rep1_FOV2
9,3,102,234,0,0.0,0,0.0,0,0,0,rep1_FOV2
10,3,102,234,0,0.0,0,0.0,0,0,0,rep1_FOV2
11,3,102,234,0,0.0,0,0.0,0,0,0,rep1_FOV2
12,3,102,234,0,0.0,0,0.0,0,0,0,rep1_FOV2
13,3,102,234,0,0.0,0,0.0,0,0,0,rep1_FOV2
14,3,102,234,0,0.0,0,0.0,0,0,0,rep1_FOV2
15,3,102,234,0,0.0,0,0.0,0,0,0,rep1_FOV2
16,3,102,234,0,0.0,0,0.0,0,0,0,rep1_FOV2
17,3,102,234,0,0.0,0,0.0,0,0,0,rep1_FOV2
18,3,102,234,0,0.0,0,0.0,0,0,0,rep1_FOV2
19,3,102,234,0,0.0,0,0.0,0,0,0,rep1_FOV2
20,3,102,234,0,0.0,0,0.0,0,0,0,rep1_FOV2
0,4,450,239,1,2717.0,4773,66.58034778965012,0,0,0,rep1_FOV2
1,4,450,239,1,2704.0,5066,64.7739834188709,0,0,0,rep1_FOV2
2,4,450,239,1,2691.0,5089,65.97111416781293,0,0,0,rep1_FOV2
3,4,450,239,1,2711.0,5101,65.35855714565771,3,0,0,rep1_FOV2
4,4,450,239,1,2679.0,4882,64.9362965997542,0,0,1,rep1_FOV2
5,4,450,239,1,2707.0,5334,68.81177352830896,3,0,1,rep1_FOV2
6,4,450,239,1,2688.0,5616,74.84846866096866,2,3,0,rep1_FOV2
7,4,450,239,1,2706.0,5766,76.74020117932709,0,2,1,rep1_FOV2
8,4,450,239,1,2715.0,5864,84.15364938608458,2,-1,1,rep1_FOV2
9,4,450,239,1,2704.0,5899,88.84878793015766,4,4,0,rep1_FOV2
10,4,450,239,1,2698.0,6027,94.38261158121786,4,2,0,rep1_FOV2
11,4,450,239,0,0.0,0,0.0,0,0,0,rep1_FOV2
12,4,450,239,0,0.0,0,0.0,0,0,0,rep1_FOV2
13,4,450,239,0,0.0,0,0.0,0,0,0,rep1_FOV2
14,4,450,239,0,0.0,0,0.0,0,0,0,rep1_FOV2
15,4,450,239,0,0.0,0,0.0,0,0,0,rep1_FOV2
16,4,450,239,0,0.0,0,0.0,0,0,0,rep1_FOV2
17,4,450,239,0,0.0,0,0.0,0,0,0,rep1_FOV2
18,4,450,239,0,0.0,0,0.0,0,0,0,rep1_FOV2
19,4,450,239,0,0.0,0,0.0,0,0,0,rep1_FOV2
20,4,450,239,0,0.0,0,0.0,0,0,0,rep1_FOV2
0,5,559,256,1,3.0,0,0.0,0,0,0,rep1_FOV2
1,5,559,256,0,0.0,0,0.0,0,0,0,rep1_FOV2
2,5,559,256,0,0.0,0,0.0,0,0,0,rep1_FOV2
3,5,559,256,0,0.0,0,0.0,0,0,0,rep1_FOV2
4,5,559,256,0,0.0,0,0.0,0,0,0,rep1_FOV2
5,5,559,256,0,0.0,0,0.0,0,0,0,rep1_FOV2
6,5,559,256,0,0.0,0,0.0,0,0,0,rep1_FOV2
7,5,559,256,0,0.0,0,0.0,0,0,0,rep1_FOV2
8,5,559,256,0,0.0,0,0.0,0,0,0,rep1_FOV2
9,5,559,256,0,0.0,0,0.0,0,0,0,rep1_FOV2
10,5,559,256,0,0.0,0,0.0,0,0,0,rep1_FOV2
11,5,559,256,0,0.0,0,0.0,0,0,0,rep1_FOV2
12,5,559,256,0,0.0,0,0.0,0,0,0,rep1_FOV2
13,5,559,256,0,0.0,0,0.0,0,0,0,rep1_FOV2
14,5,559,256,0,0.0,0,0.0,0,0,0,rep1_FOV2
15,5,559,256,0,0.0,0,0.0,0,0,0,rep1_FOV2
16,5,559,256,0,0.0,0,0.0,0,0,0,rep1_FOV2
17,5,559,256,0,0.0,0,0.0,0,0,0,rep1_FOV2
18,5,559,256,0,0.0,0,0.0,0,0,0,rep1_FOV2
19,5,559,256,0,0.0,0,0.0,0,0,0,rep1_FOV2
20,5,559,256,0,0.0,0,0.0,0,0,0,rep1_FOV2
0,6,278,329,1,2641.0,5949,91.89258698940999,2,3,0,rep1_FOV2
1,6,278,329,1,2618.0,12738,90.30334432406971,1,4,2,rep1_FOV2
2,6,278,329,1,2638.0,12874,95.20692869349075,3,5,1,rep1_FOV2
3,6,278,329,1,16.0,13092,97.29941949282004,2,13,2,rep1_FOV2
4,6,278,329,1,36.0,13308,108.12992185151788,4,13,1,rep1_FOV2
5,6,278,329,1,7.0,13538,115.52334170483084,4,12,2,rep1_FOV2
6,6,278,329,1,2618.0,13687,121.17520274713232,1,10,1,rep1_FOV2
7,6,278,329,1,2637.0,13500,117.14807407407407,1,8,1,rep1_FOV2
8,6,278,329,1,2648.0,13543,117.05988333456398,3,13,1,rep1_FOV2
9,6,278,329,1,2631.0,13560,117.68377581120944,7,10,2,rep1_FOV2
10,6,278,329,1,2624.0,13379,118.32678077584274,4,9,0,rep1_FOV2
11,6,278,329,1,2626.0,13482,117.41203085595609,2,8,0,rep1_FOV2
12,6,278,329,0,0.0,0,0.0,0,0,0,rep1_FOV2
13,6,278,329,0,0.0,0,0.0,0,0,0,rep1_FOV2
14,6,278,329,0,0.0,0,0.0,0,0,0,rep1_FOV2
15,6,278,329,0,0.0,0,0.0,0,0,0,rep1_FOV2
16,6,278,329,0,0.0,0,0.0,0,0,0,rep1_FOV2
17,6,278,329,0,0.0,0,0.0,0,0,0,rep1_FOV2
18,6,278,329,0,0.0,0,0.0,0,0,0,rep1_FOV2
19,6,278,329,0,0.0,0,0.0,0,0,0,rep1_FOV2
20,6,278,329,0,0.0,0,0.0,0,0,0,rep1_FOV2
0,7,166,339,1,2550.0,5836,82.87440027416038,1,2,0,rep1_FOV2
1,7,166,339,1,2568.0,6045,89.8818858560794,2,5,1,rep1_FOV2
2,7,166,339,1,2564.0,5983,87.92478689620592,4,4,0,rep1_FOV2
3,7,166,339,1,2636.0,6147,96.1207092890841,4,2,1,rep1_FOV2
4,7,166,339,1,2649.0,6187,96.19007596573461,0,8,1,rep1_FOV2
5,7,166,339,1,2620.0,6288,104.14646946564885,2,5,1,rep1_FOV2
6,7,166,339,1,2538.0,6466,119.41277451283638,5,8,0,rep1_FOV2
7,7,166,339,1,2548.0,6476,122.8205682520074,3,7,0,rep1_FOV2
8,7,166,339,1,2559.0,6472,120.03028430160693,1,4,0,rep1_FOV2
9,7,166,339,1,2572.0,6363,112.06302058777307,0,1,0,rep1_FOV2
10,7,166,339,1,2540.0,6309,105.15660168013949,0,2,0,rep1_FOV2
11,7,166,339,1,2554.0,6168,95.44195849546044,0,2,0,rep1_FOV2
12,7,166,339,1,2580.0,5982,84.65229020394517,0,0,0,rep1_FOV2
13,7,166,339,1,2563.0,5710,76.87968476357268,1,0,0,rep1_FOV2
14,7,166,339,1,2581.0,5630,74.053108348135,0,0,1,rep1_FOV2
15,7,166,339,1,2563.0,5720,75.53339160839161,2,2,0,rep1_FOV2
16,7,166,339,1,2577.0,5757,77.81396560708703,1,1,1,rep1_FOV2
17,7,166,339,1,2552.0,6021,86.31506394286663,1,3,1,rep1_FOV2
18,7,166,339,1,2573.0,6155,90.86758732737611,0,4,1,rep1_FOV2
19,7,166,339,1,2560.0,6165,94.14403892944038,4,5,0,rep1_FOV2
20,7,166,339,1,2571.0,6221,95.43706799549912,2,4,1,rep1_FOV2
0,8,512,383,1,2804.0,5732,92.7470341939986,2,3,1,rep1_FOV2
1,8,512,383,1,2801.0,5968,108.92191689008042,1,0,1,rep1_FOV2
2,8,512,383,1,2782.0,5925,106.96236286919832,1,3,0,rep1_FOV2
3,8,512,383,1,2567.0,5926,106.54809314883563,2,2,1,rep1_FOV2
4,8,512,383,1,2554.0,6014,111.237445959428,2,4,1,rep1_FOV2
5,8,512,383,1,2552.0,6162,122.84388185654008,6,8,0,rep1_FOV2
6,8,512,383,1,2774.0,6168,126.83398184176394,3,4,1,rep1_FOV2
7,8,512,383,1,2772.0,6178,123.54370346390418,3,3,0,rep1_FOV2
8,8,512,383,1,2791.0,6060,116.38877887788779,0,2,2,rep1_FOV2
9,8,512,383,1,2796.0,6060,115.82491749174918,2,4,1,rep1_FOV2
10,8,512,383,1,2767.0,6141,127.81859631981762,1,3,1,rep1_FOV2
11,8,512,383,1,2784.0,6258,136.94087567913073,0,7,2,rep1_FOV2
12,8,512,383,1,2773.0,6400,165.0321875,1,7,2,rep1_FOV2
13,8,512,383,1,2792.0,6475,178.86455598455598,2,3,0,rep1_FOV2
14,8,512,383,1,2803.0,6512,189.57862407862407,2,7,0,rep1_FOV2
15,8,512,383,1,2796.0,6444,179.57697082557416,2,5,0,rep1_FOV2
16,8,512,383,1,2785.0,6381,160.14762576398684,0,4,0,rep1_FOV2
17,8,512,383,0,0.0,0,0.0,0,0,0,rep1_FOV2
18,8,512,383,0,0.0,0,0.0,0,0,0,rep1_FOV2
19,8,512,383,0,0.0,0,0.0,0,0,0,rep1_FOV2
20,8,512,383,0,0.0,0,0.0,0,0,0,rep1_FOV2
0,9,337,418,1,2512.0,6304,79.3347081218274,0,1,1,rep1_FOV2
1,9,337,418,1,2500.0,12738,90.30334432406971,1,4,2,rep1_FOV2
2,9,337,418,1,2501.0,12874,95.20692869349075,3,5,1,rep1_FOV2
3,9,337,418,1,2791.0,13092,97.29941949282004,2,13,2,rep1_FOV2
4,9,337,418,1,2789.0,13308,108.12992185151788,4,13,1,rep1_FOV2
5,9,337,418,1,2814.0,13538,115.52334170483084,4,12,2,rep1_FOV2
6,9,337,418,1,2501.0,13687,121.17520274713232,1,10,1,rep1_FOV2
7,9,337,418,1,2511.0,13500,117.14807407407407,1,8,1,rep1_FOV2
8,9,337,418,1,2507.0,13543,117.05988333456398,3,13,1,rep1_FOV2
9,9,337,418,1,2493.0,13560,117.68377581120944,7,10,2,rep1_FOV2
10,9,337,418,1,2505.0,13379,118.32678077584274,4,9,0,rep1_FOV2
11,9,337,418,1,2508.0,13482,117.41203085595609,2,8,0,rep1_FOV2
12,9,337,418,1,2500.0,6592,87.63910800970874,3,4,1,rep1_FOV2
13,9,337,418,1,2512.0,6676,89.59571599760335,3,2,0,rep1_FOV2
14,9,337,418,1,2511.0,6667,92.79826008699565,2,5,0,rep1_FOV2
15,9,337,418,1,2493.0,6724,95.51130279595479,1,3,0,rep1_FOV2
16,9,337,418,0,0.0,0,0.0,0,0,0,rep1_FOV2
17,9,337,418,0,0.0,0,0.0,0,0,0,rep1_FOV2
18,9,337,418,0,0.0,0,0.0,0,0,0,rep1_FOV2
19,9,337,418,0,0.0,0,0.0,0,0,0,rep1_FOV2
20,9,337,418,0,0.0,0,0.0,0,0,0,rep1_FOV2
0,10,129,475,1,2457.0,6779,87.89334710134239,1,2,0,rep1_FOV2
1,10,129,475,1,2467.0,6686,84.26667663775052,3,1,0,rep1_FOV2
2,10,129,475,1,2454.0,6629,79.4492381958063,1,1,0,rep1_FOV2
3,10,129,475,1,2496.0,6460,77.20371517027864,0,1,1,rep1_FOV2
4,10,129,475,1,2502.0,6621,80.77269294668478,4,3,0,rep1_FOV2
5,10,129,475,1,2502.0,6644,81.30900060204696,2,3,0,rep1_FOV2
6,10,129,475,1,2427.0,6563,80.64558890751181,1,1,0,rep1_FOV2
7,10,129,475,1,2453.0,6614,81.81146053825219,0,2,1,rep1_FOV2
8,10,129,475,1,2449.0,6721,82.72742151465556,1,5,1,rep1_FOV2
9,10,129,475,1,2447.0,6713,86.97795322508566,2,3,0,rep1_FOV2
10,10,129,475,1,2462.0,6978,96.75938664373746,1,8,0,rep1_FOV2
11,10,129,475,1,2450.0,6971,98.47912781523455,0,4,0,rep1_FOV2
12,10,129,475,1,2469.0,6844,91.97793687901812,0,0,0,rep1_FOV2
13,10,129,475,1,2448.0,6792,87.57803297997644,3,1,0,rep1_FOV2
14,10,129,475,1,2437.0,6731,87.39949487446145,2,3,1,rep1_FOV2
15,10,129,475,1,2458.0,6741,88.2521881026554,3,3,0,rep1_FOV2
16,10,129,475,1,2450.0,6885,95.3519244734931,2,5,0,rep1_FOV2
17,10,129,475,1,2451.0,6881,92.34195611103037,1,4,0,rep1_FOV2
18,10,129,475,1,2449.0,6821,87.89253775106289,1,2,0,rep1_FOV2
19,10,129,475,1,2462.0,6646,83.2681312067409,2,2,0,rep1_FOV2
20,10,129,475,1,2463.0,6591,79.71931421635564,1,1,0,rep1_FOV2
0,11,473,503,1,2717.0,6608,87.6233353510896,0,1,0,rep1_FOV2
1,11,473,503,1,2686.0,6526,84.80140974563285,2,3,1,rep1_FOV2
2,11,473,503,1,2704.0,6676,91.73397243858598,1,7,1,rep1_FOV2
3,11,473,503,1,2472.0,6792,98.38618963486455,0,6,1,rep1_FOV2
4,11,473,503,1,2457.0,6841,104.23096038590849,2,5,1,rep1_FOV2
5,11,473,503,1,2457.0,7060,117.0558073654391,3,9,1,rep1_FOV2
6,11,473,503,0,0.0,0,0.0,0,0,0,rep1_FOV2
7,11,473,503,0,0.0,0,0.0,0,0,0,rep1_FOV2
8,11,473,503,0,0.0,0,0.0,0,0,0,rep1_FOV2
9,11,473,503,0,0.0,0,0.0,0,0,0,rep1_FOV2
10,11,473,503,0,0.0,0,0.0,0,0,0,rep1_FOV2
11,11,473,503,0,0.0,0,0.0,0,0,0,rep1_FOV2
12,11,473,503,0,0.0,0,0.0,0,0,0,rep1_FOV2
13,11,473,503,0,0.0,0,0.0,0,0,0,rep1_FOV2
14,11,473,503,0,0.0,0,0.0,0,0,0,rep1_FOV2
15,11,473,503,0,0.0,0,0.0,0,0,0,rep1_FOV2
16,11,473,503,0,0.0,0,0.0,0,0,0,rep1_FOV2
17,11,473,503,0,0.0,0,0.0,0,0,0,rep1_FOV2
18,11,473,503,0,0.0,0,0.0,0,0,0,rep1_FOV2
19,11,473,503,0,0.0,0,0.0,0,0,0,rep1_FOV2
20,11,473,503,0,0.0,0,0.0,0,0,0,rep1_FOV2
