time,cell_number,x,y,Alive,nuclei_size,cell_size,protein_concentration,file_name
14,5,233,194,1,2365.0,4459,68.81610226508185,rep1_FOV5
15,5,233,194,1,2359.0,4499,67.15203378528562,rep1_FOV5
16,5,233,194,1,2363.0,4426,66.16832354270221,rep1_FOV5
17,5,233,194,1,2362.0,4535,67.25622932745314,rep1_FOV5
18,5,233,194,0,0.0,0,0.0,rep1_FOV5
19,5,233,194,0,0.0,0,0.0,rep1_FOV5
20,5,233,194,0,0.0,0,0.0,rep1_FOV5
0,6,451,214,1,2599.0,5968,82.02345844504022,rep1_FOV5
1,6,451,214,1,2627.0,5901,78.04422979156075,rep1_FOV5
2,6,451,214,1,2605.0,5636,71.64620298083747,rep1_FOV5
3,6,451,214,1,2633.0,5527,70.38266690790664,rep1_FOV5
4,6,451,214,1,2590.0,5743,72.66637645829705,rep1_FOV5
5,6,451,214,1,2624.0,5494,67.98634874408445,rep1_FOV5
6,6,451,214,1,2608.0,5635,71.22147293700088,rep1_FOV5
7,6,451,214,1,2622.0,5663,71.07822708811584,rep1_FOV5
8,6,451,214,1,2615.0,5650,70.94212389380532,rep1_FOV5
9,6,451,214,1,2613.0,5484,68.84500364697301,rep1_FOV5
10,6,451,214,1,2595.0,5513,69.20914202793398,rep1_FOV5
11,6,451,214,1,2612.0,5622,70.41782283884739,rep1_FOV5
12,6,451,214,1,2618.0,5609,71.3275093599572,rep1_FOV5
13,6,451,214,1,2608.0,5607,70.0306759407883,rep1_FOV5
14,6,451,214,1,2609.0,5626,70.02221827230714,rep1_FOV5
15,6,451,214,1,2608.0,5558,69.22759985606334,rep1_FOV5
16,6,451,214,1,2615.0,5406,65.53015168331484,rep1_FOV5
17,6,451,214,1,2631.0,5521,68.0806013403369,rep1_FOV5
18,6,451,214,1,2609.0,5542,68.3957055214724,rep1_FOV5
19,6,451,214,1,2616.0,5477,69.54628446229688,rep1_FOV5
20,6,451,214,1,2611.0,5497,68.58668364562489,rep1_FOV5
0,7,528,332,1,2658.0,5567,88.28004311119095,rep1_FOV5
1,7,528,332,1,2657.0,5425,81.69511520737328,rep1_FOV5
2,7,528,332,1,2643.0,5238,77.51890034364261,rep1_FOV5
3,7,528,332,1,2637.0,5084,73.0395357985838,rep1_FOV5
4,7,528,332,1,2647.0,4971,69.69985918326293,rep1_FOV5
5,7,528,332,1,2657.0,4612,66.47614917606245,rep1_FOV5
6,7,528,332,1,2646.0,4894,67.00694728238659,rep1_FOV5
7,7,528,332,1,2655.0,4783,66.92619694752247,rep1_FOV5
8,7,528,332,1,2657.0,4859,66.14179872401729,rep1_FOV5
9,7,528,332,1,2660.0,4944,69.34830097087378,rep1_FOV5
10,7,528,332,1,2638.0,5205,72.85341018251681,rep1_FOV5
11,7,528,332,1,2633.0,5249,74.79196037340446,rep1_FOV5
12,7,528,332,1,2635.0,5028,72.92959427207637,rep1_FOV5
13,7,528,332,1,2651.0,4912,71.23921009771988,rep1_FOV5
14,7,528,332,1,2641.0,5037,69.97180861623983,rep1_FOV5
15,7,528,332,1,2661.0,5036,71.92950754567117,rep1_FOV5
16,7,528,332,1,2664.0,5031,68.42536275094415,rep1_FOV5
17,7,528,332,1,2667.0,5335,76.90459231490159,rep1_FOV5
18,7,528,332,1,2667.0,5416,83.50812407680945,rep1_FOV5
19,7,528,332,1,2643.0,5523,85.22686945500634,rep1_FOV5
20,7,528,332,1,2642.0,5347,79.54366934729755,rep1_FOV5
0,8,382,446,1,2730.0,4585,67.97011995637949,rep1_FOV5
1,8,382,446,1,2714.0,4486,68.03522068658047,rep1_FOV5
2,8,382,446,1,2718.0,4932,77.0014193025142,rep1_FOV5
3,8,382,446,1,2736.0,5099,83.32790743282996,rep1_FOV5
4,8,382,446,1,2720.0,5191,87.52494702369485,rep1_FOV5
5,8,382,446,1,2740.0,4459,65.77102489347388,rep1_FOV5
6,8,382,446,1,2724.0,4529,67.15301391035548,rep1_FOV5
7,8,382,446,1,2750.0,4757,69.42800084086609,rep1_FOV5
8,8,382,446,1,2734.0,4891,75.0259660601104,rep1_FOV5
9,8,382,446,1,2724.0,4907,74.2785816180966,rep1_FOV5
10,8,382,446,1,2732.0,5006,76.483220135837,rep1_FOV5
11,8,382,446,1,2714.0,5115,79.38768328445748,rep1_FOV5
12,8,382,446,1,2745.0,5157,82.50668993600931,rep1_FOV5
13,8,382,446,1,2737.0,5005,76.12727272727273,rep1_FOV5
14,8,382,446,1,2731.0,5063,77.76594904206992,rep1_FOV5
15,8,382,446,1,2725.0,5083,78.67381467637222,rep1_FOV5
16,8,382,446,1,2757.0,4935,77.20688956433638,rep1_FOV5
17,8,382,446,1,2720.0,4930,74.27748478701825,rep1_FOV5
18,8,382,446,1,2716.0,4657,69.51363538758858,rep1_FOV5
19,8,382,446,1,2733.0,4710,68.29023354564755,rep1_FOV5
20,8,382,446,1,2725.0,4563,67.45036160420776,rep1_FOV5
0,9,72,462,1,2591.0,5153,66.1973607607219,rep1_FOV5
1,9,72,462,1,2608.0,5562,70.60985257101763,rep1_FOV5
2,9,72,462,1,2564.0,5449,67.9227381170857,rep1_FOV5
3,9,72,462,1,2589.0,5425,68.58248847926268,rep1_FOV5
4,9,72,462,1,2591.0,6073,90.61584060596081,rep1_FOV5
5,9,72,462,1,2567.0,5751,79.18083811511042,rep1_FOV5
6,9,72,462,1,2583.0,5758,78.59204584925321,rep1_FOV5
7,9,72,462,1,2589.0,5547,74.07643771407969,rep1_FOV5
8,9,72,462,1,2623.0,5353,70.85821034933682,rep1_FOV5
9,9,72,462,1,2582.0,5546,71.38586368553912,rep1_FOV5
10,9,72,462,0,0.0,0,0.0,rep1_FOV5
11,9,72,462,0,0.0,0,0.0,rep1_FOV5
12,9,72,462,0,0.0,0,0.0,rep1_FOV5
13,9,72,462,0,0.0,0,0.0,rep1_FOV5
14,9,72,462,0,0.0,0,0.0,rep1_FOV5
15,9,72,462,0,0.0,0,0.0,rep1_FOV5
16,9,72,462,0,0.0,0,0.0,rep1_FOV5
17,9,72,462,0,0.0,0,0.0,rep1_FOV5
18,9,72,462,0,0.0,0,0.0,rep1_FOV5
19,9,72,462,0,0.0,0,0.0,rep1_FOV5
20,9,72,462,0,0.0,0,0.0,rep1_FOV5
0,10,573,458,1,2504.0,5892,88.24762389680923,rep1_FOV5
1,10,573,458,1,2510.0,5852,84.62593984962406,rep1_FOV5
2,10,573,458,1,2519.0,5716,83.04268719384184,rep1_FOV5
3,10,573,458,1,2498.0,5789,85.38365866298152,rep1_FOV5
4,10,573,458,1,2497.0,6122,101.87830774256778,rep1_FOV5
5,10,573,458,1,2527.0,5841,86.6637562061291,rep1_FOV5
6,10,573,458,1,2510.0,5861,87.34311550929876,rep1_FOV5
7,10,573,458,1,2502.0,5908,89.03452945159107,rep1_FOV5
8,10,573,458,1,2523.0,5793,82.25479026411186,rep1_FOV5
9,10,573,458,1,2510.0,5660,79.263074204947,rep1_FOV5
10,10,573,458,1,2500.0,5580,78.0421146953405,rep1_FOV5
11,10,573,458,1,2499.0,5689,80.29724028827562,rep1_FOV5
12,10,573,458,1,2502.0,5709,78.64424592748293,rep1_FOV5
13,10,573,458,1,2502.0,5611,79.22491534485832,rep1_FOV5
14,10,573,458,1,2498.0,5473,75.18271514708569,rep1_FOV5
15,10,573,458,1,2507.0,5522,73.96993842810576,rep1_FOV5
16,10,573,458,1,2503.0,5451,72.38433314988076,rep1_FOV5
17,10,573,458,1,2522.0,5516,72.2643219724438,rep1_FOV5
18,10,573,458,1,2518.0,5516,74.70485859318346,rep1_FOV5
19,10,573,458,1,2508.0,5479,74.0447161890856,rep1_FOV5
20,10,573,458,1,2515.0,5370,69.57262569832402,rep1_FOV5
0,11,473,498,1,2573.0,12913,95.99179121815224,rep1_FOV5
1,11,473,498,1,2584.0,13223,107.92021477728201,rep1_FOV5
2,11,473,498,1,2565.0,13313,116.1666040712086,rep1_FOV5
3,11,473,498,1,2585.0,13439,120.18096584567304,rep1_FOV5
4,11,473,498,1,2579.0,13470,121.86295471417966,rep1_FOV5
5,11,473,498,1,2573.0,11832,73.4107505070994,rep1_FOV5
6,11,473,498,1,2566.0,11757,72.95202857871907,rep1_FOV5
7,11,473,498,1,2569.0,11729,73.62673714724188,rep1_FOV5
8,11,473,498,1,2574.0,11833,73.81416377926139,rep1_FOV5
9,11,473,498,1,2574.0,11958,75.85022579026592,rep1_FOV5
10,11,473,498,1,2578.0,11907,74.19652305366591,rep1_FOV5
11,11,473,498,1,2562.0,11877,75.64511240212175,rep1_FOV5
12,11,473,498,1,2569.0,11838,73.33958438925494,rep1_FOV5
13,11,473,498,1,2568.0,11569,71.46702394329674,rep1_FOV5
14,11,473,498,1,2581.0,11226,70.41840370568323,rep1_FOV5
15,11,473,498,1,2576.0,11930,76.1113998323554,rep1_FOV5
16,11,473,498,1,2583.0,12387,85.90393154113183,rep1_FOV5
17,11,473,498,1,2567.0,12649,88.37908135030438,rep1_FOV5
18,11,473,498,1,2589.0,12548,86.73461906279886,rep1_FOV5
19,11,473,498,1,2557.0,12346,82.86246557589503,rep1_FOV5
20,11,473,498,1,2575.0,12207,78.92463340706152,rep1_FOV5
0,12,116,565,1,2705.0,4909,69.05072316154003,rep1_FOV5
1,12,116,565,1,2711.0,5015,70.50029910269193,rep1_FOV5
2,12,116,565,1,2700.0,4930,69.30567951318459,rep1_FOV5
3,12,116,565,1,2686.0,4771,67.91133934185706,rep1_FOV5
4,12,116,565,1,2704.0,4778,66.45583926329007,rep1_FOV5
5,12,116,565,1,2712.0,4744,66.02381956155143,rep1_FOV5
6,12,116,565,1,2715.0,4750,65.94947368421053,rep1_FOV5
7,12,116,565,1,2705.0,4991,70.24904828691645,rep1_FOV5
8,12,116,565,1,2719.0,4984,70.16312199036918,rep1_FOV5
9,12,116,565,1,2711.0,4958,70.17144009681323,rep1_FOV5
10,12,116,565,1,2698.0,4925,69.04345177664975,rep1_FOV5
11,12,116,565,1,2697.0,5025,70.39323383084577,rep1_FOV5
12,12,116,565,1,2711.0,5254,77.3083365055196,rep1_FOV5
13,12,116,565,1,2708.0,5381,79.62404757480023,rep1_FOV5
14,12,116,565,1,2693.0,5363,85.21368636956927,rep1_FOV5
15,12,116,565,1,2703.0,5367,79.94428917458544,rep1_FOV5
16,12,116,565,1,2691.0,5100,73.55745098039216,rep1_FOV5
17,12,116,565,1,2713.0,5206,77.48578563196313,rep1_FOV5
18,12,116,565,1,2707.0,5205,76.88741594620558,rep1_FOV5
19,12,116,565,1,2699.0,5312,81.27428463855422,rep1_FOV5
20,12,116,565,1,2709.0,5236,76.9027883880825,rep1_FOV5
0,13,261,573,1,2482.0,5291,80.13475713475714,rep1_FOV5
1,13,261,573,1,2475.0,5285,81.51579943235572,rep1_FOV5
2,13,261,573,1,2456.0,5327,82.01483011075652,rep1_FOV5
3,13,261,573,1,2462.0,5614,94.93142144638404,rep1_FOV5
4,13,261,573,1,2491.0,5653,95.9363169998231,rep1_FOV5
5,13,261,573,1,2478.0,4924,72.37408610885458,rep1_FOV5
6,13,261,573,1,2493.0,5157,72.38142330812488,rep1_FOV5
7,13,261,573,1,2472.0,4951,71.3342759038578,rep1_FOV5
8,13,261,573,1,2446.0,4989,70.18620966125476,rep1_FOV5
9,13,261,573,1,2460.0,5071,72.7795306645632,rep1_FOV5
10,13,261,573,1,2466.0,5111,76.03463118763452,rep1_FOV5
11,13,261,573,1,2470.0,5181,76.1937849835939,rep1_FOV5
12,13,261,573,1,2476.0,5241,77.7748521274566,rep1_FOV5
13,13,261,573,1,2479.0,5263,78.4554436633099,rep1_FOV5
14,13,261,573,1,2488.0,5144,76.9562597200622,rep1_FOV5
15,13,261,573,1,2478.0,5272,81.32283763277694,rep1_FOV5
16,13,261,573,1,2485.0,5218,77.92008432349559,rep1_FOV5
17,13,261,573,1,2463.0,5059,75.79403044079858,rep1_FOV5
18,13,261,573,1,2463.0,5026,72.53282928770393,rep1_FOV5
19,13,261,573,1,2488.0,4923,70.19865935405241,rep1_FOV5
20,13,261,573,1,2475.0,4921,69.57996342206869,rep1_FOV5
0,14,519,597,1,2582.0,12913,95.99179121815224,rep1_FOV5
1,14,519,597,1,2581.0,13223,107.92021477728201,rep1_FOV5
2,14,519,597,1,2617.0,13313,116.1666040712086,rep1_FOV5
3,14,519,597,1,2612.0,13439,120.18096584567304,rep1_FOV5
4,14,519,597,1,2602.0,13470,121.86295471417966,rep1_FOV5
5,14,519,597,1,2578.0,11832,73.4107505070994,rep1_FOV5
6,14,519,597,1,2602.0,11757,72.95202857871907,rep1_FOV5
7,14,519,597,1,2601.0,11729,73.62673714724188,rep1_FOV5
8,14,519,597,1,2620.0,11833,73.81416377926139,rep1_FOV5
9,14,519,597,1,2629.0,11958,75.85022579026592,rep1_FOV5
10,14,519,597,1,2607.0,11907,74.19652305366591,rep1_FOV5
11,14,519,597,1,2622.0,11877,75.64511240212175,rep1_FOV5
12,14,519,597,1,2618.0,11838,73.33958438925494,rep1_FOV5
13,14,519,597,1,2608.0,11569,71.46702394329674,rep1_FOV5
14,14,519,597,1,2602.0,11226,70.41840370568323,rep1_FOV5
15,14,519,597,1,2635.0,11930,76.1113998323554,rep1_FOV5
16,14,519,597,1,2594.0,12387,85.90393154113183,rep1_FOV5
17,14,519,597,1,2612.0,12649,88.37908135030438,rep1_FOV5
18,14,519,597,1,2598.0,12548,86.73461906279886,rep1_FOV5
19,14,519,597,1,2595.0,12346,82.86246557589503,rep1_FOV5
20,14,519,597,1,2613.0,12207,78.92463340706152,rep1_FOV5
