time,cell_number,x,y,Alive,nuclei_size,cell_size,protein_concentration,file_name
9,4,568,354,1,2650.0,5610,67.86470588235294,rep1_FOV3
10,4,568,354,1,2659.0,5153,67.68678439743839,rep1_FOV3
11,4,568,354,1,2605.0,5442,66.48658581403896,rep1_FOV3
12,4,568,354,1,2639.0,5518,67.7459224356651,rep1_FOV3
13,4,568,354,1,2632.0,5708,71.20480028030833,rep1_FOV3
14,4,568,354,1,2617.0,5717,69.50201154451635,rep1_FOV3
15,4,568,354,1,2634.0,5487,68.11445234189904,rep1_FOV3
16,4,568,354,1,2644.0,5615,66.55814781834373,rep1_FOV3
17,4,568,354,1,2626.0,5386,66.95933902710732,rep1_FOV3
18,4,568,354,1,2637.0,5317,65.75437276659771,rep1_FOV3
19,4,568,354,1,2650.0,5179,65.47499517281328,rep1_FOV3
20,4,568,354,1,2628.0,5441,66.73993751148686,rep1_FOV3
0,5,505,517,1,2719.0,6063,101.66930562427841,rep1_FOV3
1,5,505,517,1,2650.0,6049,97.09472640105803,rep1_FOV3
2,5,505,517,1,2724.0,6008,97.11035286284954,rep1_FOV3
3,5,505,517,1,2736.0,6211,105.17308001932057,rep1_FOV3
4,5,505,517,1,2704.0,6201,110.48072891469118,rep1_FOV3
5,5,505,517,1,2720.0,5350,71.50504672897196,rep1_FOV3
6,5,505,517,1,2713.0,5205,69.34178674351585,rep1_FOV3
7,5,505,517,1,2710.0,5297,67.06966207287144,rep1_FOV3
8,5,505,517,1,2716.0,5187,66.20165799113167,rep1_FOV3
9,5,505,517,1,2707.0,5292,70.0213529856387,rep1_FOV3
10,5,505,517,1,2701.0,5522,72.91778341180732,rep1_FOV3
11,5,505,517,1,2704.0,5522,75.88518652662079,rep1_FOV3
12,5,505,517,1,2709.0,5394,72.92343344456803,rep1_FOV3
13,5,505,517,1,2692.0,5587,74.64113119742258,rep1_FOV3
14,5,505,517,1,2719.0,5619,78.94002491546539,rep1_FOV3
15,5,505,517,1,2722.0,5729,80.285913772037,rep1_FOV3
16,5,505,517,1,2727.0,5557,77.67680403095196,rep1_FOV3
17,5,505,517,1,2721.0,5323,75.31842945707308,rep1_FOV3
18,5,505,517,1,2726.0,5456,71.96279325513197,rep1_FOV3
19,5,505,517,1,2723.0,5536,76.41203034682081,rep1_FOV3
20,5,505,517,1,2695.0,5570,76.66175942549371,rep1_FOV3
0,6,94,533,1,2545.0,5503,84.377067054334,rep1_FOV3
1,6,94,533,1,2717.0,5330,78.9562851782364,rep1_FOV3
2,6,94,533,1,2537.0,5207,74.23641252160553,rep1_FOV3
3,6,94,533,1,2524.0,4922,71.12251117431938,rep1_FOV3
4,6,94,533,1,2537.0,4988,71.08560545308741,rep1_FOV3
5,6,94,533,1,2548.0,4897,65.20563610373698,rep1_FOV3
6,6,94,533,1,2524.0,4712,64.23684210526316,rep1_FOV3
7,6,94,533,1,2535.0,4558,65.84313295304959,rep1_FOV3
8,6,94,533,1,2534.0,4694,66.44141457179379,rep1_FOV3
9,6,94,533,1,2511.0,4764,66.0149034424853,rep1_FOV3
10,6,94,533,1,2523.0,4795,67.46068821689259,rep1_FOV3
11,6,94,533,1,2538.0,4700,66.34085106382979,rep1_FOV3
12,6,94,533,1,2524.0,4653,65.05157962604771,rep1_FOV3
13,6,94,533,1,2531.0,4674,65.0678219940094,rep1_FOV3
14,6,94,533,1,2528.0,4593,65.85913346396691,rep1_FOV3
15,6,94,533,1,2545.0,4877,68.07217551773631,rep1_FOV3
16,6,94,533,1,2533.0,5029,69.52674487969776,rep1_FOV3
17,6,94,533,1,2540.0,4799,68.74453011043967,rep1_FOV3
18,6,94,533,1,2527.0,5056,70.65150316455696,rep1_FOV3
19,6,94,533,1,2528.0,5243,75.78847987793249,rep1_FOV3
20,6,94,533,1,2541.0,5227,77.17849626937057,rep1_FOV3
0,7,336,579,1,11.0,5295,79.78999055712937,rep1_FOV3
1,7,336,579,0,0.0,4868,69.74794576828266,rep1_FOV3
2,7,336,579,0,0.0,4330,63.20600461893765,rep1_FOV3
3,7,336,579,0,0.0,0,0.0,rep1_FOV3
4,7,336,579,0,0.0,0,0.0,rep1_FOV3
5,7,336,579,0,0.0,0,0.0,rep1_FOV3
6,7,336,579,0,0.0,0,0.0,rep1_FOV3
7,7,336,579,0,0.0,0,0.0,rep1_FOV3
8,7,336,579,0,0.0,0,0.0,rep1_FOV3
9,7,336,579,0,0.0,0,0.0,rep1_FOV3
10,7,336,579,0,0.0,0,0.0,rep1_FOV3
11,7,336,579,0,0.0,0,0.0,rep1_FOV3
12,7,336,579,0,0.0,0,0.0,rep1_FOV3
13,7,336,579,0,0.0,0,0.0,rep1_FOV3
14,7,336,579,0,0.0,0,0.0,rep1_FOV3
15,7,336,579,0,0.0,0,0.0,rep1_FOV3
16,7,336,579,0,0.0,0,0.0,rep1_FOV3
17,7,336,579,0,0.0,0,0.0,rep1_FOV3
18,7,336,579,0,0.0,0,0.0,rep1_FOV3
19,7,336,579,0,0.0,0,0.0,rep1_FOV3
20,7,336,579,0,0.0,0,0.0,rep1_FOV3
