time,cell_number,x,y,Alive,nuclei_size,cell_size,protein_concentration,file_name
12,6,592,341,1,2545.0,4700,64.96191489361702,rep1_FOV1
13,6,592,341,1,2536.0,4639,65.94869583962061,rep1_FOV1
14,6,592,341,1,2544.0,4646,64.82974601808007,rep1_FOV1
15,6,592,341,1,2556.0,4657,65.85698947820485,rep1_FOV1
16,6,592,341,1,2531.0,4737,65.78467384420519,rep1_FOV1
17,6,592,341,1,2538.0,4739,65.11331504536822,rep1_FOV1
18,6,592,341,1,2543.0,4842,67.22655927302768,rep1_FOV1
19,6,592,341,1,2550.0,4914,66.57488807488808,rep1_FOV1
20,6,592,341,1,2545.0,4496,65.75845195729538,rep1_FOV1
0,7,211,364,1,2586.0,5552,103.9920749279539,rep1_FOV1
1,7,211,364,1,7.0,5664,111.99523305084746,rep1_FOV1
2,7,211,364,1,2575.0,5665,109.04271844660194,rep1_FOV1
3,7,211,364,1,2563.0,5607,103.23827358658819,rep1_FOV1
4,7,211,364,1,2569.0,5562,106.5079108234448,rep1_FOV1
5,7,211,364,1,2563.0,4836,72.25268817204301,rep1_FOV1
6,7,211,364,1,2568.0,4817,69.46543491799875,rep1_FOV1
7,7,211,364,1,2551.0,4696,67.89118398637137,rep1_FOV1
8,7,211,364,1,2566.0,4768,67.60234899328859,rep1_FOV1
9,7,211,364,1,2559.0,4577,64.99956303255408,rep1_FOV1
10,7,211,364,1,2561.0,4657,67.60167489800301,rep1_FOV1
11,7,211,364,1,2567.0,4689,68.70249520153551,rep1_FOV1
12,7,211,364,1,2567.0,4732,68.74852071005917,rep1_FOV1
13,7,211,364,1,2565.0,4925,72.38558375634518,rep1_FOV1
14,7,211,364,1,2565.0,5086,75.31812819504522,rep1_FOV1
15,7,211,364,1,2581.0,5007,75.77231875374476,rep1_FOV1
16,7,211,364,1,2576.0,5036,77.37033359809372,rep1_FOV1
17,7,211,364,1,2560.0,5042,75.59520031733439,rep1_FOV1
18,7,211,364,1,2556.0,4890,73.17975460122699,rep1_FOV1
19,7,211,364,1,2590.0,4892,70.7835241210139,rep1_FOV1
20,7,211,364,1,2565.0,4844,70.70685383980182,rep1_FOV1
0,8,335,403,1,2685.0,5310,77.57645951035782,rep1_FOV1
1,8,335,403,1,2524.0,5680,90.60757042253522,rep1_FOV1
2,8,335,403,1,2688.0,5776,98.29934210526316,rep1_FOV1
3,8,335,403,1,2693.0,5787,97.76827371695178,rep1_FOV1
4,8,335,403,1,2701.0,5830,100.58696397941681,rep1_FOV1
5,8,335,403,1,2678.0,5198,72.14217006540977,rep1_FOV1
6,8,335,403,1,2681.0,5231,73.25501816096349,rep1_FOV1
7,8,335,403,1,2561.0,5097,71.2554443790465,rep1_FOV1
8,8,335,403,1,2702.0,5061,68.93696897846276,rep1_FOV1
9,8,335,403,1,2686.0,5053,69.86344745695627,rep1_FOV1
10,8,335,403,1,2698.0,5097,71.09005297233666,rep1_FOV1
11,8,335,403,1,2676.0,5223,72.93356308634884,rep1_FOV1
12,8,335,403,1,2698.0,5177,72.24859957504346,rep1_FOV1
13,8,335,403,1,2692.0,5213,75.22309610588913,rep1_FOV1
14,8,335,403,1,2687.0,5247,71.89308176100629,rep1_FOV1
15,8,335,403,1,2681.0,5427,78.4558688041275,rep1_FOV1
16,8,335,403,1,2706.0,5447,80.70883054892602,rep1_FOV1
17,8,335,403,1,2679.0,5318,76.30556600225648,rep1_FOV1
18,8,335,403,1,2683.0,5339,77.59355684585128,rep1_FOV1
19,8,335,403,1,2673.0,5393,77.17819395512701,rep1_FOV1
20,8,335,403,1,2703.0,5496,80.8415211062591,rep1_FOV1
0,9,102,453,1,2763.0,6493,102.474356999846,rep1_FOV1
1,9,102,453,1,2567.0,6428,96.79682638456752,rep1_FOV1
2,9,102,453,1,2764.0,6317,91.85942694316923,rep1_FOV1
3,9,102,453,1,2772.0,6241,86.67969876622337,rep1_FOV1
4,9,102,453,1,2773.0,6188,86.85568842921784,rep1_FOV1
5,9,102,453,1,2795.0,5852,73.43010936431989,rep1_FOV1
6,9,102,453,1,2771.0,5905,74.33175275190517,rep1_FOV1
7,9,102,453,1,2695.0,6053,78.23409879398645,rep1_FOV1
8,9,102,453,1,2776.0,6070,80.37067545304778,rep1_FOV1
9,9,102,453,1,2779.0,5990,79.0474123539232,rep1_FOV1
10,9,102,453,1,2760.0,5854,74.50802869832593,rep1_FOV1
11,9,102,453,1,2787.0,5915,75.65629754860524,rep1_FOV1
12,9,102,453,1,2770.0,5875,74.59251063829787,rep1_FOV1
13,9,102,453,1,2779.0,5914,72.92204937436591,rep1_FOV1
14,9,102,453,1,2777.0,5581,70.52786239025264,rep1_FOV1
15,9,102,453,1,2774.0,5810,73.10843373493977,rep1_FOV1
16,9,102,453,1,2777.0,5722,70.62198531981825,rep1_FOV1
17,9,102,453,1,2789.0,5769,73.30507886982146,rep1_FOV1
18,9,102,453,1,2795.0,5702,72.6885303402315,rep1_FOV1
19,9,102,453,1,2786.0,5755,68.97827975673327,rep1_FOV1
20,9,102,453,1,2784.0,5473,66.97277544308423,rep1_FOV1
0,10,531,590,1,2577.0,5114,76.68752444270629,rep1_FOV1
1,10,531,590,1,2686.0,5248,78.02782012195122,rep1_FOV1
2,10,531,590,1,2585.0,5612,95.5906985032074,rep1_FOV1
3,10,531,590,1,2591.0,5643,97.60783271309587,rep1_FOV1
4,10,531,590,1,2584.0,5675,104.07806167400881,rep1_FOV1
5,10,531,590,1,2583.0,4898,70.39301755818701,rep1_FOV1
6,10,531,590,1,2585.0,5083,75.32815266574858,rep1_FOV1
7,10,531,590,1,2763.0,5334,83.97187851518561,rep1_FOV1
8,10,531,590,1,2574.0,5442,87.47574421168687,rep1_FOV1
9,10,531,590,1,2568.0,5435,86.51002759889604,rep1_FOV1
10,10,531,590,0,0.0,0,0.0,rep1_FOV1
11,10,531,590,0,0.0,0,0.0,rep1_FOV1
12,10,531,590,0,0.0,0,0.0,rep1_FOV1
13,10,531,590,0,0.0,0,0.0,rep1_FOV1
14,10,531,590,0,0.0,0,0.0,rep1_FOV1
15,10,531,590,0,0.0,0,0.0,rep1_FOV1
16,10,531,590,0,0.0,0,0.0,rep1_FOV1
17,10,531,590,0,0.0,0,0.0,rep1_FOV1
18,10,531,590,0,0.0,0,0.0,rep1_FOV1
19,10,531,590,0,0.0,0,0.0,rep1_FOV1
20,10,531,590,0,0.0,0,0.0,rep1_FOV1
