time,cell_number,x,y,Alive,nuclei_size,cell_size,protein_concentration,number_of_mRNA_in_nucleus,number_of_mRNA_in_cytoplasm,number_of_transcription_sites,file_name
0,1,530,163,1,2808.0,5313,90.08130999435348,1,0,0,rep1_FOV6
1,1,530,163,1,2795.0,5194,85.5227185213708,1,0,0,rep1_FOV6
2,1,530,163,1,2812.0,5175,80.04038647342995,1,1,0,rep1_FOV6
3,1,530,163,1,2817.0,5023,77.96516026279116,0,2,1,rep1_FOV6
4,1,530,163,1,2798.0,5178,84.55137118578602,1,3,1,rep1_FOV6
5,1,530,163,1,2800.0,4950,73.16646464646465,2,3,1,rep1_FOV6
6,1,530,163,1,2790.0,4955,72.43269424823411,3,2,1,rep1_FOV6
7,1,530,163,1,2793.0,4868,75.18097781429745,5,2,0,rep1_FOV6
8,1,530,163,1,2801.0,4899,74.27189222290264,3,5,1,rep1_FOV6
9,1,530,163,1,2810.0,5082,78.24596615505706,4,3,1,rep1_FOV6
10,1,530,163,1,2782.0,4965,77.09667673716012,2,5,0,rep1_FOV6
11,1,530,163,1,2812.0,4919,73.09270176865216,2,5,0,rep1_FOV6
12,1,530,163,1,2808.0,4754,70.0187210769878,3,0,0,rep1_FOV6
13,1,530,163,1,2817.0,4710,69.21082802547771,1,1,0,rep1_FOV6
14,1,530,163,1,2807.0,4695,68.33631522896698,0,3,0,rep1_FOV6
15,1,530,163,1,2815.0,4639,69.05583099805993,0,1,0,rep1_FOV6
16,1,530,163,1,2806.0,4698,67.8737760749255,0,2,0,rep1_FOV6
17,1,530,163,1,2804.0,4435,65.17158962795942,3,1,1,rep1_FOV6
18,1,530,163,1,2805.0,4645,66.53972012917116,0,4,1,rep1_FOV6
19,1,530,163,1,2801.0,4657,68.5252308353017,5,2,1,rep1_FOV6
20,1,530,163,1,2794.0,4772,71.3904023470243,4,2,0,rep1_FOV6
0,2,141,175,1,2572.0,5498,86.97053473990542,2,1,0,rep1_FOV6
1,2,141,175,1,2570.0,5421,83.25622578859989,3,1,0,rep1_FOV6
2,2,141,175,1,2562.0,5539,85.1094060299693,2,2,1,rep1_FOV6
3,2,141,175,1,2554.0,5623,89.70602881024364,2,6,0,rep1_FOV6
4,2,141,175,1,2573.0,5668,94.51040931545519,3,4,0,rep1_FOV6
5,2,141,175,1,2562.0,4961,68.94960693408586,1,2,0,rep1_FOV6
6,2,141,175,1,2558.0,5006,67.96424290850979,0,2,0,rep1_FOV6
7,2,141,175,1,2568.0,4991,67.46704067321178,0,1,0,rep1_FOV6
8,2,141,175,1,2560.0,4875,66.09641025641025,1,1,0,rep1_FOV6
9,2,141,175,1,2564.0,4889,67.31990182041318,2,1,1,rep1_FOV6
10,2,141,175,1,2557.0,4842,69.37443205287072,2,5,1,rep1_FOV6
11,2,141,175,1,2577.0,5167,73.52641765047416,1,6,1,rep1_FOV6
12,2,141,175,1,2568.0,5135,74.54703018500487,1,5,1,rep1_FOV6
13,2,141,175,1,2562.0,5411,80.39567547588246,4,6,0,rep1_FOV6
14,2,141,175,1,2567.0,5334,76.64660667416572,3,7,0,rep1_FOV6
15,2,141,175,1,2572.0,5234,74.72392051967903,2,4,1,rep1_FOV6
16,2,141,175,1,2569.0,5319,77.56100770821583,3,6,1,rep1_FOV6
17,2,141,175,1,2572.0,5291,76.24003024003024,4,9,0,rep1_FOV6
18,2,141,175,1,2564.0,5190,73.60847784200385,1,6,1,rep1_FOV6
19,2,141,175,1,2560.0,5018,71.41570346751693,1,4,1,rep1_FOV6
20,2,141,175,1,2555.0,5220,73.19137931034483,1,5,1,rep1_FOV6
0,3,222,272,1,2596.0,11627,83.82497634815516,3,5,0,rep1_FOV6
1,3,222,272,1,2585.0,11508,84.4016336461592,4,5,1,rep1_FOV6
2,3,222,272,1,2583.0,11633,91.61910083383478,3,5,0,rep1_FOV6
3,3,222,272,1,2580.0,11607,96.76359093650383,2,9,0,rep1_FOV6
4,3,222,272,1,2596.0,11802,97.72758854431453,0,6,0,rep1_FOV6
5,3,222,272,1,2576.0,10548,69.60039817974972,2,3,1,rep1_FOV6
6,3,222,272,1,2588.0,10616,70.27750565184627,0,7,3,rep1_FOV6
7,3,222,272,1,2593.0,10827,73.60155167636465,2,6,3,rep1_FOV6
8,3,222,272,1,2569.0,11170,76.98979409131603,9,12,0,rep1_FOV6
9,3,222,272,0,0.0,0,0.0,0,0,0,rep1_FOV6
10,3,222,272,0,0.0,0,0.0,0,0,0,rep1_FOV6
11,3,222,272,0,0.0,0,0.0,0,0,0,rep1_FOV6
12,3,222,272,0,0.0,0,0.0,0,0,0,rep1_FOV6
13,3,222,272,0,0.0,0,0.0,0,0,0,rep1_FOV6
14,3,222,272,0,0.0,0,0.0,0,0,0,rep1_FOV6
15,3,222,272,0,0.0,0,0.0,0,0,0,rep1_FOV6
16,3,222,272,0,0.0,0,0.0,0,0,0,rep1_FOV6
17,3,222,272,0,0.0,0,0.0,0,0,0,rep1_FOV6
18,3,222,272,0,0.0,0,0.0,0,0,0,rep1_FOV6
19,3,222,272,0,0.0,0,0.0,0,0,0,rep1_FOV6
20,3,222,272,0,0.0,0,0.0,0,0,0,rep1_FOV6
0,4,450,291,1,2447.0,6077,94.38818495968405,0,7,1,rep1_FOV6
1,4,450,291,1,2469.0,6285,108.49657915672236,1,5,0,rep1_FOV6
2,4,450,291,1,2460.0,6299,107.63454516589935,3,3,0,rep1_FOV6
3,4,450,291,1,2458.0,6278,106.85473080598916,1,7,1,rep1_FOV6
4,4,450,291,1,2444.0,6378,120.72891188460332,2,5,1,rep1_FOV6
5,4,450,291,1,2472.0,5735,79.5642545771578,1,10,1,rep1_FOV6
6,4,450,291,1,2459.0,5748,77.14752957550452,3,7,0,rep1_FOV6
7,4,450,291,1,2453.0,5832,81.63768861454047,0,6,1,rep1_FOV6
8,4,450,291,1,2449.0,5873,85.13894091605653,3,10,1,rep1_FOV6
9,4,450,291,1,2459.0,5999,88.24904150691782,0,8,1,rep1_FOV6
10,4,450,291,1,2466.0,6037,90.58075202915356,0,7,1,rep1_FOV6
11,4,450,291,1,2443.0,5993,85.87235107625563,2,9,0,rep1_FOV6
12,4,450,291,1,2436.0,5816,80.56980742778542,2,9,0,rep1_FOV6
13,4,450,291,1,2442.0,5651,75.55494602725182,0,8,0,rep1_FOV6
14,4,450,291,1,2436.0,5372,70.68037974683544,0,3,0,rep1_FOV6
15,4,450,291,1,2472.0,5357,67.81519507186859,1,0,1,rep1_FOV6
16,4,450,291,1,2451.0,5372,67.94173492181683,0,1,1,rep1_FOV6
17,4,450,291,1,2452.0,5416,71.1246307237814,1,5,1,rep1_FOV6
18,4,450,291,1,2460.0,5619,75.44741057127602,1,4,1,rep1_FOV6
19,4,450,291,1,2446.0,5722,76.64557846906676,1,7,1,rep1_FOV6
20,4,450,291,1,2436.0,5489,73.30151211513937,0,5,1,rep1_FOV6
0,5,333,304,1,2578.0,5528,69.63169319826339,0,0,0,rep1_FOV6
1,5,333,304,1,2582.0,5628,68.07160625444207,0,0,0,rep1_FOV6
2,5,333,304,1,2591.0,5408,67.20284763313609,0,0,0,rep1_FOV6
3,5,333,304,1,2577.0,5236,66.39438502673796,0,0,0,rep1_FOV6
4,5,333,304,1,2578.0,5137,65.26727662059568,0,0,0,rep1_FOV6
5,5,333,304,1,2584.0,5240,65.2158396946565,0,0,0,rep1_FOV6
6,5,333,304,1,2571.0,5265,65.0377967711301,0,0,0,rep1_FOV6
7,5,333,304,1,2586.0,5350,64.38411214953271,0,1,1,rep1_FOV6
8,5,333,304,1,2574.0,5559,67.27774779636626,0,1,1,rep1_FOV6
9,5,333,304,1,2570.0,5572,70.26202440775305,3,3,1,rep1_FOV6
10,5,333,304,1,2586.0,5872,74.71934604904632,3,4,1,rep1_FOV6
11,5,333,304,1,2589.0,6078,78.43155643303719,0,5,1,rep1_FOV6
12,5,333,304,1,2577.0,6005,77.4541215653622,0,5,1,rep1_FOV6
13,5,333,304,1,2586.0,5907,77.88657524970374,1,6,1,rep1_FOV6
14,5,333,304,1,2582.0,5807,73.42224900981574,1,3,0,rep1_FOV6
15,5,333,304,1,2585.0,5867,72.97733083347536,2,5,0,rep1_FOV6
16,5,333,304,1,2568.0,5780,71.84653979238755,1,3,0,rep1_FOV6
17,5,333,304,1,2590.0,5681,68.27055095933814,2,2,0,rep1_FOV6
18,5,333,304,1,2575.0,5316,66.17738901429647,1,2,0,rep1_FOV6
19,5,333,304,1,2585.0,5563,68.50835879920906,2,0,0,rep1_FOV6
20,5,333,304,1,2582.0,5559,68.61090124123044,0,2,1,rep1_FOV6
0,6,130,324,1,2495.0,11627,83.82497634815516,3,5,0,rep1_FOV6
