time,cell_number,x,y,Alive,nuclei_size,cell_size,protein_concentration,number_of_mRNA_in_nucleus,number_of_mRNA_in_cytoplasm,number_of_transcription_sites,file_name
0,1,563,61,1,2477.0,5745,92.64194952132289,3,4,1,rep2_FOV5
1,1,563,61,1,2499.0,6010,108.75424292845258,1,4,1,rep2_FOV5
2,1,563,61,1,2484.0,6037,119.08977969189995,2,6,0,rep2_FOV5
3,1,563,61,1,2492.0,6062,121.69828439458925,1,4,0,rep2_FOV5
4,1,563,61,1,2470.0,6004,113.63624250499667,1,3,0,rep2_FOV5
5,1,563,61,1,2470.0,5004,69.47262190247801,1,2,0,rep2_FOV5
6,1,563,61,1,2460.0,5029,68.48637900178962,0,1,0,rep2_FOV5
7,1,563,61,1,2484.0,4895,68.00919305413687,0,1,0,rep2_FOV5
8,1,563,61,1,2489.0,4968,68.57910628019323,0,2,0,rep2_FOV5
9,1,563,61,1,2476.0,4965,68.10614300100706,1,1,1,rep2_FOV5
10,1,563,61,1,2488.0,5166,69.50948509485094,1,4,1,rep2_FOV5
11,1,563,61,1,2474.0,5201,72.94501057488944,0,4,1,rep2_FOV5
12,1,563,61,1,2495.0,5215,71.69760306807287,1,2,1,rep2_FOV5
13,1,563,61,1,2496.0,5244,71.08562166285279,2,2,1,rep2_FOV5
14,1,563,61,1,2458.0,5444,79.04628949301984,3,5,1,rep2_FOV5
15,1,563,61,1,2456.0,5538,83.1646803900325,4,5,0,rep2_FOV5
16,1,563,61,1,2498.0,5539,79.66275500992958,3,3,0,rep2_FOV5
17,1,563,61,1,2485.0,5317,78.38442730863268,3,6,0,rep2_FOV5
18,1,563,61,1,2504.0,5331,73.35584318139186,0,4,0,rep2_FOV5
19,1,563,61,1,2476.0,4986,69.42900120336944,1,1,1,rep2_FOV5
20,1,563,61,1,2468.0,5329,73.5306811784575,2,4,1,rep2_FOV5
0,2,404,62,1,2358.0,5360,81.6089552238806,1,3,0,rep2_FOV5
1,2,404,62,1,2374.0,5518,87.9169989126495,2,4,0,rep2_FOV5
2,2,404,62,1,2357.0,5509,88.67072063895444,1,2,1,rep2_FOV5
3,2,404,62,1,2371.0,5719,94.32558139534883,2,5,0,rep2_FOV5
4,2,404,62,1,2358.0,5783,97.79301400657098,3,2,0,rep2_FOV5
5,2,404,62,1,2364.0,4939,70.85685361409192,1,4,0,rep2_FOV5
6,2,404,62,1,2368.0,4817,68.27548266555948,2,1,0,rep2_FOV5
7,2,404,62,1,2375.0,5049,68.90730837789661,2,3,0,rep2_FOV5
8,2,404,62,1,2378.0,4982,68.9737053392212,2,2,1,rep2_FOV5
9,2,404,62,1,2361.0,5019,68.82944809723053,2,3,1,rep2_FOV5
10,2,404,62,1,2362.0,4965,69.56998992950655,2,1,0,rep2_FOV5
11,2,404,62,1,2363.0,4887,67.60466543891958,1,1,0,rep2_FOV5
12,2,404,62,1,2388.0,4911,66.62960700468336,0,1,2,rep2_FOV5
13,2,404,62,1,2377.0,4826,69.20306672192292,2,3,1,rep2_FOV5
14,2,404,62,1,2357.0,5212,73.6128165771297,5,3,1,rep2_FOV5
15,2,404,62,1,2347.0,5325,77.96638497652582,2,6,0,rep2_FOV5
16,2,404,62,1,2370.0,5179,73.87603784514386,4,2,0,rep2_FOV5
17,2,404,62,1,2376.0,5200,74.19576923076923,2,6,0,rep2_FOV5
18,2,404,62,1,2361.0,5003,71.40375774535279,3,4,0,rep2_FOV5
19,2,404,62,1,2366.0,5102,69.53684829478635,1,4,1,rep2_FOV5
20,2,404,62,1,2376.0,4979,69.73689495882708,1,5,1,rep2_FOV5
0,3,62,122,1,2591.0,5074,66.43515963736697,0,0,0,rep2_FOV5
1,3,62,122,1,2613.0,5145,66.35724003887269,1,0,1,rep2_FOV5
2,3,62,122,1,2584.0,5589,76.76704240472357,1,0,1,rep2_FOV5
3,3,62,122,1,2613.0,6176,108.89928756476684,0,1,1,rep2_FOV5
4,3,62,122,1,2588.0,6598,158.0977568960291,0,7,1,rep2_FOV5
5,3,62,122,1,2605.0,5934,90.84984833164813,2,6,0,rep2_FOV5
6,3,62,122,1,2593.0,5685,79.8160070360598,2,5,0,rep2_FOV5
7,3,62,122,1,2591.0,5440,74.53363970588235,2,2,0,rep2_FOV5
8,3,62,122,1,2617.0,5353,70.66430039230337,1,2,0,rep2_FOV5
9,3,62,122,1,2588.0,5254,68.7344880091359,0,4,0,rep2_FOV5
10,3,62,122,1,2615.0,5328,68.49906156156156,0,1,0,rep2_FOV5
11,3,62,122,1,2575.0,5106,67.34645515080298,0,1,0,rep2_FOV5
12,3,62,122,1,2576.0,5124,66.27029664324746,0,1,1,rep2_FOV5
13,3,62,122,1,2600.0,5356,69.49066467513069,1,3,1,rep2_FOV5
14,3,62,122,1,2596.0,5638,77.82866264632848,0,2,1,rep2_FOV5
15,3,62,122,1,2594.0,5756,82.6139680333565,0,3,1,rep2_FOV5
16,3,62,122,1,2596.0,5688,78.00070323488045,2,6,0,rep2_FOV5
17,3,62,122,1,2604.0,5684,78.85890218156229,2,3,1,rep2_FOV5
18,3,62,122,1,2600.0,5647,77.25270054896406,4,7,0,rep2_FOV5
19,3,62,122,1,2606.0,5338,72.57624578493818,3,3,0,rep2_FOV5
20,3,62,122,1,2595.0,5408,71.64404585798816,2,2,0,rep2_FOV5
0,4,250,167,1,2620.0,5849,105.29594802530347,1,6,1,rep2_FOV5
1,4,250,167,1,2649.0,6040,117.53327814569536,3,5,1,rep2_FOV5
2,4,250,167,1,2630.0,6146,134.17295802147737,4,5,1,rep2_FOV5
3,4,250,167,1,2606.0,6317,157.42567674529047,0,4,1,rep2_FOV5
4,4,250,167,1,2638.0,6430,185.33825816485225,1,4,1,rep2_FOV5
5,4,250,167,1,2615.0,5647,86.72498671861165,5,4,0,rep2_FOV5
6,4,250,167,1,2619.0,5407,80.77677085259849,1,5,1,rep2_FOV5
7,4,250,167,1,2625.0,5490,82.18269581056467,3,4,1,rep2_FOV5
8,4,250,167,1,2608.0,5325,75.73051643192488,3,5,1,rep2_FOV5
9,4,250,167,1,2603.0,5335,77.67741330834114,2,6,0,rep2_FOV5
10,4,250,167,1,2623.0,5141,73.1703948648123,1,4,0,rep2_FOV5
11,4,250,167,1,2621.0,5011,69.08860506884854,1,2,0,rep2_FOV5
12,4,250,167,1,2645.0,4908,66.1460880195599,1,1,0,rep2_FOV5
13,4,250,167,1,2625.0,5033,67.60937810451023,1,4,0,rep2_FOV5
14,4,250,167,1,2646.0,5124,68.81186572989851,1,4,0,rep2_FOV5
15,4,250,167,1,2616.0,4960,68.10161290322581,0,3,0,rep2_FOV5
16,4,250,167,1,2619.0,5163,67.74259151656014,0,4,1,rep2_FOV5
17,4,250,167,1,2621.0,4902,68.40126478988168,1,3,1,rep2_FOV5
18,4,250,167,1,2632.0,5132,71.06703039750585,1,2,1,rep2_FOV5
19,4,250,167,1,2625.0,5055,70.39742828882295,3,1,0,rep2_FOV5
20,4,250,167,1,2628.0,5119,70.31685876147685,3,5,0,rep2_FOV5
0,5,147,250,1,2763.0,5616,94.56232193732194,4,5,1,rep2_FOV5
1,5,147,250,1,2775.0,5714,101.85421771088555,1,8,1,rep2_FOV5
2,5,147,250,1,2752.0,5756,103.46299513551077,2,6,0,rep2_FOV5
3,5,147,250,1,2750.0,5798,106.77785443256295,1,6,1,rep2_FOV5
4,5,147,250,1,2760.0,5761,105.29369901058844,4,4,0,rep2_FOV5
5,5,147,250,1,2780.0,5086,71.89343295320488,-1,2,2,rep2_FOV5
6,5,147,250,1,2763.0,5011,70.39533027339853,3,4,0,rep2_FOV5
7,5,147,250,1,2767.0,5115,70.81876832844574,6,4,0,rep2_FOV5
8,5,147,250,1,2787.0,4936,68.2169773095624,3,4,0,rep2_FOV5
9,5,147,250,1,2775.0,4894,68.8483857785043,1,2,0,rep2_FOV5
10,5,147,250,1,2747.0,4920,67.89349593495935,1,3,0,rep2_FOV5
11,5,147,250,1,2751.0,4990,68.2002004008016,3,2,1,rep2_FOV5
12,5,147,250,1,2758.0,5102,71.68071344570757,1,1,1,rep2_FOV5
13,5,147,250,1,2761.0,4810,68.05738045738046,3,2,0,rep2_FOV5
14,5,147,250,1,2765.0,4752,65.00294612794613,2,1,0,rep2_FOV5
15,5,147,250,1,2757.0,4861,66.53774943427278,0,2,1,rep2_FOV5
16,5,147,250,1,2774.0,5079,70.50541445166371,2,5,2,rep2_FOV5
17,5,147,250,1,2749.0,5221,76.68435165677073,4,5,0,rep2_FOV5
18,5,147,250,1,2762.0,5209,73.62891149932808,3,3,0,rep2_FOV5
19,5,147,250,1,2757.0,5043,70.69442791988895,2,3,0,rep2_FOV5
20,5,147,250,1,2757.0,4959,68.48376688848558,2,2,0,rep2_FOV5
0,6,369,312,1,2778.0,6756,109.28804026050918,2,4,0,rep2_FOV5
1,6,369,312,1,2785.0,6646,99.7715919349985,1,3,0,rep2_FOV5
2,6,369,312,1,2788.0,6564,93.85816575258988,0,2,0,rep2_FOV5
3,6,369,312,1,2798.0,6470,89.19613601236476,0,3,0,rep2_FOV5
4,6,369,312,1,2767.0,6289,80.53235808554619,0,0,0,rep2_FOV5
5,6,369,312,1,2766.0,5500,64.27927272727273,0,0,0,rep2_FOV5
6,6,369,312,1,2774.0,5599,65.42882657617432,0,0,0,rep2_FOV5
7,6,369,312,1,2783.0,5270,65.51726755218216,0,0,0,rep2_FOV5
8,6,369,312,1,2782.0,5676,65.79915433403805,0,0,0,rep2_FOV5
9,6,369,312,1,2780.0,5509,64.83009620620803,1,0,0,rep2_FOV5
10,6,369,312,1,2792.0,5606,65.93917231537638,2,0,0,rep2_FOV5
11,6,369,312,1,2786.0,5811,65.08277404921701,2,2,0,rep2_FOV5
12,6,369,312,1,2769.0,5752,68.67924200278163,1,2,0,rep2_FOV5
13,6,369,312,1,2789.0,5860,67.76587030716723,4,3,0,rep2_FOV5
14,6,369,312,1,2787.0,5763,67.01127884782231,3,2,0,rep2_FOV5
15,6,369,312,1,2779.0,5686,68.01864227928245,1,5,0,rep2_FOV5
16,6,369,312,1,2766.0,5853,69.72612335554416,1,4,1,rep2_FOV5
17,6,369,312,1,2764.0,5965,71.35775356244761,3,6,1,rep2_FOV5
18,6,369,312,1,2797.0,5740,70.4390243902439,1,3,1,rep2_FOV5
19,6,369,312,1,2785.0,6040,72.07847682119206,1,7,1,rep2_FOV5
20,6,369,312,1,2791.0,6177,76.3823862716529,3,5,1,rep2_FOV5
0,7,541,407,1,2544.0,5656,129.2360325318246,4,4,1,rep2_FOV5
1,7,541,407,1,2548.0,5701,136.51955797228555,0,9,1,rep2_FOV5
2,7,541,407,1,2552.0,5732,133.3204815073273,3,6,0,rep2_FOV5
3,7,541,407,1,2554.0,5591,119.2702557681989,2,4,0,rep2_FOV5
4,7,541,407,1,2561.0,5443,104.2250597097189,1,4,0,rep2_FOV5
5,7,541,407,1,2551.0,4635,69.52966558791802,2,2,0,rep2_FOV5
6,7,541,407,1,2556.0,4498,66.58159181858603,1,2,0,rep2_FOV5
7,7,541,407,1,2553.0,4496,67.44595195729538,3,1,0,rep2_FOV5
8,7,541,407,1,2548.0,4363,66.54801741920697,1,1,0,rep2_FOV5
9,7,541,407,1,2546.0,3766,65.57514604354753,0,0,0,rep2_FOV5
10,7,541,407,1,2546.0,4142,64.56784162240463,0,0,0,rep2_FOV5
11,7,541,407,1,2542.0,4440,66.1472972972973,1,2,1,rep2_FOV5
12,7,541,407,1,2548.0,4674,70.47111681643132,0,3,1,rep2_FOV5
13,7,541,407,1,2543.0,4773,74.6247642991829,1,4,1,rep2_FOV5
14,7,541,407,1,2539.0,4705,72.01360255047821,1,4,0,rep2_FOV5
15,7,541,407,1,2535.0,4772,72.41219614417435,2,4,0,rep2_FOV5
16,7,541,407,1,2550.0,4755,70.89547844374343,0,4,1,rep2_FOV5
17,7,541,407,1,2554.0,4690,70.12238805970149,2,1,0,rep2_FOV5
18,7,541,407,1,2546.0,4642,68.06268849633778,1,3,0,rep2_FOV5
19,7,541,407,1,2540.0,4560,69.57916666666667,1,4,0,rep2_FOV5
20,7,541,407,1,2562.0,4563,68.6397107166338,1,0,1,rep2_FOV5
0,8,184,426,1,2513.0,6474,114.62789620018536,1,3,0,rep2_FOV5
1,8,184,426,1,2507.0,6339,105.54393437450702,2,4,1,rep2_FOV5
2,8,184,426,1,2524.0,6306,107.50285442435775,2,6,0,rep2_FOV5
3,8,184,426,1,2506.0,6306,105.88804313352362,1,5,0,rep2_FOV5
4,8,184,426,1,2504.0,6168,97.64396887159533,3,4,0,rep2_FOV5
5,8,184,426,1,2508.0,5374,68.79140305173055,1,1,0,rep2_FOV5
6,8,184,426,1,2516.0,5287,67.51163230565538,1,3,0,rep2_FOV5
7,8,184,426,1,2527.0,5346,68.72989150766928,0,2,0,rep2_FOV5
8,8,184,426,1,2509.0,5209,65.81378383566903,0,0,0,rep2_FOV5
9,8,184,426,1,2521.0,4879,66.26480836236934,1,0,0,rep2_FOV5
10,8,184,426,1,2499.0,5342,66.16154998128042,0,1,0,rep2_FOV5
11,8,184,426,1,2514.0,5211,66.67376703127998,0,0,1,rep2_FOV5
12,8,184,426,1,2516.0,5283,66.81752791974257,3,4,1,rep2_FOV5
13,8,184,426,1,2500.0,5362,68.72081312942932,2,3,0,rep2_FOV5
14,8,184,426,1,2514.0,5450,70.10403669724771,1,3,1,rep2_FOV5
15,8,184,426,1,2520.0,5373,68.70463428252373,1,5,0,rep2_FOV5
16,8,184,426,1,2516.0,5451,70.03173729590901,0,2,1,rep2_FOV5
17,8,184,426,1,2500.0,5346,66.50542461653573,2,1,0,rep2_FOV5
18,8,184,426,1,2500.0,5243,67.72859050162121,1,2,0,rep2_FOV5
19,8,184,426,1,2510.0,5145,67.47269193391642,0,2,1,rep2_FOV5
20,8,184,426,1,2517.0,5396,69.38565604151223,1,1,1,rep2_FOV5
0,9,54,484,1,2576.0,5998,88.6623874624875,1,3,1,rep2_FOV5
