time,cell_number,x,y,Alive,nuclei_size,cell_size,protein_concentration,number_of_mRNA_in_nucleus,number_of_mRNA_in_cytoplasm,number_of_transcription_sites,file_name
18,3,464,108,1,2608.0,5474,72.20789185239313,1,5,1,rep2_FOV6
19,3,464,108,1,2594.0,5540,73.3037906137184,2,5,0,rep2_FOV6
20,3,464,108,1,2594.0,5454,70.1985698569857,1,3,0,rep2_FOV6
0,4,374,267,1,2438.0,5506,92.01380312386488,1,4,0,rep2_FOV6
1,4,374,267,1,2422.0,5636,96.39655784244145,2,2,1,rep2_FOV6
2,4,374,267,1,2417.0,5689,102.23870627526806,3,4,1,rep2_FOV6
3,4,374,267,1,2433.0,5700,99.76964912280702,3,4,0,rep2_FOV6
4,4,374,267,1,2421.0,5683,100.2623614288228,2,3,0,rep2_FOV6
5,4,374,267,1,2417.0,4857,69.37554045707226,2,2,0,rep2_FOV6
6,4,374,267,1,2415.0,4649,67.6560550656055,1,0,0,rep2_FOV6
7,4,374,267,1,2403.0,4740,65.58143459915611,2,2,0,rep2_FOV6
8,4,374,267,1,2403.0,4671,64.19353457503746,0,1,1,rep2_FOV6
9,4,374,267,1,2400.0,4734,66.99091677228559,3,1,1,rep2_FOV6
10,4,374,267,1,2412.0,4856,68.24423393739704,0,4,1,rep2_FOV6
11,4,374,267,1,2420.0,4939,68.91840453533104,5,5,0,rep2_FOV6
12,4,374,267,1,2434.0,4786,70.3441287087338,4,4,0,rep2_FOV6
13,4,374,267,1,2429.0,4974,69.4545637314033,2,4,1,rep2_FOV6
14,4,374,267,1,2406.0,5115,72.52629521016618,0,7,1,rep2_FOV6
15,4,374,267,1,2406.0,5097,73.47910535609182,2,5,0,rep2_FOV6
16,4,374,267,1,2417.0,5006,70.42908509788253,2,4,0,rep2_FOV6
17,4,374,267,1,2426.0,4873,71.00307818592243,1,3,0,rep2_FOV6
18,4,374,267,1,2420.0,4882,68.43486276116346,0,0,0,rep2_FOV6
19,4,374,267,1,2425.0,4724,65.90601185436071,1,1,1,rep2_FOV6
20,4,374,267,1,2434.0,4656,64.26696735395188,0,1,1,rep2_FOV6
0,5,163,282,1,2675.0,4929,66.32379793061473,0,0,0,rep2_FOV6
1,5,163,282,1,2670.0,4894,65.86636697997548,0,0,0,rep2_FOV6
2,5,163,282,1,2651.0,4859,66.10495986828566,1,0,0,rep2_FOV6
3,5,163,282,1,2639.0,5433,75.91109884041965,1,1,0,rep2_FOV6
4,5,163,282,1,2652.0,5494,76.89697852202403,0,2,0,rep2_FOV6
5,5,163,282,1,2676.0,5002,67.32646941223511,1,2,0,rep2_FOV6
6,5,163,282,1,2675.0,4859,65.63469849763325,1,0,0,rep2_FOV6
7,5,163,282,1,2648.0,4819,64.73293214359826,1,1,0,rep2_FOV6
8,5,163,282,1,2679.0,4852,65.9194146743611,1,0,0,rep2_FOV6
9,5,163,282,1,2655.0,4947,66.81847584394582,0,0,1,rep2_FOV6
10,5,163,282,1,2675.0,5061,65.7682276229994,2,2,1,rep2_FOV6
11,5,163,282,1,2659.0,5005,66.44995004995005,2,2,0,rep2_FOV6
12,5,163,282,1,2643.0,5144,69.84059097978228,1,3,1,rep2_FOV6
13,5,163,282,1,2645.0,5465,77.55425434583715,2,4,1,rep2_FOV6
14,5,163,282,1,2656.0,5398,76.09003334568358,5,6,0,rep2_FOV6
15,5,163,282,1,2644.0,5268,73.3001138952164,3,3,0,rep2_FOV6
16,5,163,282,1,2638.0,5359,73.92330658704982,1,3,0,rep2_FOV6
17,5,163,282,1,2676.0,5137,68.91103757056648,0,3,0,rep2_FOV6
18,5,163,282,1,2650.0,5031,67.47286821705427,0,1,0,rep2_FOV6
19,5,163,282,1,2666.0,5023,66.47720485765478,2,1,0,rep2_FOV6
20,5,163,282,1,2657.0,5069,70.02821069244428,3,2,1,rep2_FOV6
0,6,489,323,1,2473.0,5232,74.20030581039755,1,1,0,rep2_FOV6
1,6,489,323,1,2507.0,5361,77.00596903562769,0,1,0,rep2_FOV6
2,6,489,323,1,2493.0,5341,77.72402171877926,1,1,0,rep2_FOV6
3,6,489,323,1,2480.0,5292,75.64399092970521,1,1,0,rep2_FOV6
4,6,489,323,1,2487.0,5273,72.75023705670397,1,0,0,rep2_FOV6
5,6,489,323,1,2470.0,4805,64.63288241415192,0,1,0,rep2_FOV6
6,6,489,323,1,2492.0,4769,65.88865590270497,1,1,0,rep2_FOV6
7,6,489,323,1,2467.0,4886,66.34916086778551,1,0,0,rep2_FOV6
8,6,489,323,0,0.0,0,0.0,0,0,0,rep2_FOV6
9,6,489,323,0,0.0,0,0.0,0,0,0,rep2_FOV6
10,6,489,323,0,0.0,0,0.0,0,0,0,rep2_FOV6
11,6,489,323,0,0.0,0,0.0,0,0,0,rep2_FOV6
12,6,489,323,0,0.0,0,0.0,0,0,0,rep2_FOV6
13,6,489,323,0,0.0,0,0.0,0,0,0,rep2_FOV6
14,6,489,323,0,0.0,0,0.0,0,0,0,rep2_FOV6
15,6,489,323,0,0.0,0,0.0,0,0,0,rep2_FOV6
16,6,489,323,0,0.0,0,0.0,0,0,0,rep2_FOV6
17,6,489,323,0,0.0,0,0.0,0,0,0,rep2_FOV6
18,6,489,323,0,0.0,0,0.0,0,0,0,rep2_FOV6
19,6,489,323,0,0.0,0,0.0,0,0,0,rep2_FOV6
20,6,489,323,0,0.0,0,0.0,0,0,0,rep2_FOV6
0,7,367,377,1,2772.0,6057,99.04110946012878,1,4,0,rep2_FOV6
1,7,367,377,1,2784.0,6085,98.95891536565324,3,4,0,rep2_FOV6
2,7,367,377,1,2777.0,6078,97.41148404080289,0,4,0,rep2_FOV6
3,7,367,377,1,2755.0,5966,92.09487093530004,1,2,1,rep2_FOV6
4,7,367,377,1,2771.0,5850,85.09128205128205,0,3,1,rep2_FOV6
5,7,367,377,1,2768.0,5271,66.96205653576172,2,3,0,rep2_FOV6
6,7,367,377,1,2795.0,5119,66.82574721625318,1,1,1,rep2_FOV6
7,7,367,377,1,2777.0,5131,66.97290976417852,5,1,0,rep2_FOV6
8,7,367,377,1,2776.0,5150,68.14912621359224,3,3,0,rep2_FOV6
9,7,367,377,1,2785.0,5262,67.7398327632079,1,2,0,rep2_FOV6
10,7,367,377,1,2755.0,5310,67.15800376647834,0,1,0,rep2_FOV6
11,7,367,377,1,2795.0,5141,65.40303442909939,0,0,1,rep2_FOV6
12,7,367,377,1,2789.0,4879,64.80364828858373,2,0,0,rep2_FOV6
13,7,367,377,1,2778.0,5056,65.74782436708861,3,1,0,rep2_FOV6
14,7,367,377,1,2787.0,5105,67.43858961802155,1,1,0,rep2_FOV6
15,7,367,377,1,2758.0,5173,66.15870867968297,0,1,1,rep2_FOV6
16,7,367,377,1,2774.0,5237,68.27114760358984,0,4,1,rep2_FOV6
17,7,367,377,1,2766.0,5420,72.05627306273063,2,1,1,rep2_FOV6
18,7,367,377,1,2769.0,5465,70.80054894784996,3,1,0,rep2_FOV6
19,7,367,377,1,2776.0,5302,69.51320256506979,2,1,0,rep2_FOV6
20,7,367,377,1,2794.0,5293,69.79198941998867,1,6,1,rep2_FOV6
0,8,282,558,1,2631.0,5082,78.12987012987013,1,0,0,rep2_FOV6
1,8,282,558,1,2638.0,4987,76.39983958291558,1,1,0,rep2_FOV6
2,8,282,558,1,2644.0,4954,73.01392813887767,1,0,0,rep2_FOV6
3,8,282,558,1,2642.0,4758,70.27511559478772,2,0,0,rep2_FOV6
4,8,282,558,1,2638.0,4680,68.22799145299145,2,0,0,rep2_FOV6
5,8,282,558,1,2632.0,4627,66.29954614220877,3,1,1,rep2_FOV6
6,8,282,558,1,2646.0,4658,67.27436668097896,1,2,1,rep2_FOV6
7,8,282,558,1,2643.0,4695,70.58210862619808,1,3,1,rep2_FOV6
8,8,282,558,1,2612.0,4686,70.25053350405463,2,4,1,rep2_FOV6
9,8,282,558,1,2658.0,4703,69.33744418456304,4,3,1,rep2_FOV6
10,8,282,558,1,2648.0,4827,71.72218769422001,2,3,1,rep2_FOV6
11,8,282,558,1,2666.0,5095,76.05142296368989,5,6,1,rep2_FOV6
12,8,282,558,1,2631.0,4988,75.84663191659983,3,9,0,rep2_FOV6
13,8,282,558,1,2638.0,4963,73.04211162603264,3,3,0,rep2_FOV6
14,8,282,558,1,2628.0,4820,71.50829875518673,1,2,0,rep2_FOV6
15,8,282,558,1,2634.0,4812,72.46695760598504,1,2,0,rep2_FOV6
16,8,282,558,1,2641.0,4775,69.59015706806282,0,2,0,rep2_FOV6
17,8,282,558,1,2639.0,4699,67.57565439455203,0,2,0,rep2_FOV6
18,8,282,558,1,2644.0,4558,67.3856954804739,0,1,0,rep2_FOV6
19,8,282,558,1,2642.0,4630,67.81619870410367,1,2,0,rep2_FOV6
20,8,282,558,1,2636.0,4596,66.15905134899913,0,0,1,rep2_FOV6
0,9,106,569,1,2498.0,7002,172.7329334475864,3,6,0,rep2_FOV6
1,9,106,569,1,2506.0,6980,166.29054441260746,2,9,0,rep2_FOV6
2,9,106,569,1,2492.0,6898,154.84154827486228,1,8,1,rep2_FOV6
3,9,106,569,1,2499.0,7050,165.79886524822695,3,11,0,rep2_FOV6
4,9,106,569,1,2487.0,7025,167.30277580071174,2,7,1,rep2_FOV6
5,9,106,569,1,2505.0,6054,79.55847373637265,1,8,1,rep2_FOV6
6,9,106,569,1,2501.0,5738,74.00697107005925,2,5,0,rep2_FOV6
7,9,106,569,1,2507.0,5687,71.5308598558115,2,4,0,rep2_FOV6
8,9,106,569,1,2510.0,5491,68.81260244035695,2,3,0,rep2_FOV6
9,9,106,569,1,2515.0,5373,67.54904150381537,1,2,0,rep2_FOV6
10,9,106,569,1,2496.0,5392,67.76798961424332,2,1,0,rep2_FOV6
11,9,106,569,1,2511.0,5776,71.80713296398892,0,4,1,rep2_FOV6
12,9,106,569,1,2483.0,5990,77.5686143572621,0,6,1,rep2_FOV6
13,9,106,569,1,2485.0,5847,76.15683256370788,2,9,1,rep2_FOV6
14,9,106,569,1,2481.0,5950,76.24689075630252,1,4,1,rep2_FOV6
15,9,106,569,1,2514.0,5966,76.74723432785787,3,4,1,rep2_FOV6
16,9,106,569,1,2504.0,5918,75.49729638391348,2,7,0,rep2_FOV6
17,9,106,569,1,2502.0,5728,74.35562150837988,3,7,0,rep2_FOV6
18,9,106,569,1,2503.0,5706,71.62933753943217,3,3,0,rep2_FOV6
19,9,106,569,1,2518.0,5689,71.28933028651784,2,5,0,rep2_FOV6
20,9,106,569,1,2493.0,5730,70.17225130890053,2,2,1,rep2_FOV6
0,10,555,574,1,2566.0,6647,135.4341808334587,1,11,1,rep2_FOV6
1,10,555,574,1,2573.0,6700,144.2792537313433,3,11,1,rep2_FOV6
2,10,555,574,1,2581.0,6808,147.6069330199765,2,12,1,rep2_FOV6
3,10,555,574,1,2577.0,6746,157.14156537207234,0,9,1,rep2_FOV6
4,10,555,574,1,2559.0,6856,169.56680280046675,2,7,1,rep2_FOV6
5,10,555,574,1,2555.0,6023,84.89689523493276,3,10,0,rep2_FOV6
6,10,555,574,1,2565.0,5930,82.51736930860034,2,6,1,rep2_FOV6
7,10,555,574,1,2572.0,6026,84.67656820444739,2,7,1,rep2_FOV6
8,10,555,574,1,2570.0,6041,86.08243668266843,4,8,1,rep2_FOV6
9,10,555,574,1,2578.0,5943,85.19468282012451,1,10,1,rep2_FOV6
10,10,555,574,1,2559.0,6031,89.49709832531919,3,3,1,rep2_FOV6
11,10,555,574,1,2565.0,6030,85.78374792703151,1,8,1,rep2_FOV6
12,10,555,574,1,2553.0,5961,82.01560140915954,1,11,0,rep2_FOV6
13,10,555,574,1,2577.0,5933,80.23411427608292,2,8,1,rep2_FOV6
14,10,555,574,1,2567.0,5911,80.31280663170361,1,11,1,rep2_FOV6
15,10,555,574,1,2583.0,6004,86.69187208527649,0,11,1,rep2_FOV6
16,10,555,574,1,2558.0,6102,89.27450016388069,1,6,1,rep2_FOV6
17,10,555,574,1,2575.0,6081,89.01052458477224,4,7,1,rep2_FOV6
18,10,555,574,1,2580.0,6062,86.90795117123062,3,11,1,rep2_FOV6
19,10,555,574,1,2569.0,5776,79.7531163434903,2,7,0,rep2_FOV6
20,10,555,574,1,2576.0,5684,75.02691766361717,1,8,1,rep2_FOV6
