time,cell_number,x,y,Alive,nuclei_size,cell_size,protein_concentration,number_of_mRNA_in_nucleus,number_of_mRNA_in_cytoplasm,number_of_transcription_sites,file_name
0,1,267,109,1,2552.0,5879,80.65368259908148,0,0,0,rep2_FOV4
1,1,267,109,1,2549.0,5640,72.5799645390071,0,0,0,rep2_FOV4
2,1,267,109,1,2544.0,5641,70.34373338060628,0,0,0,rep2_FOV4
3,1,267,109,1,2524.0,5559,68.35204173412484,1,0,0,rep2_FOV4
4,1,267,109,1,2544.0,5562,71.10068320747932,1,2,1,rep2_FOV4
5,1,267,109,1,2540.0,5631,73.32019179541822,5,3,0,rep2_FOV4
6,1,267,109,1,2538.0,5735,74.08997384481255,4,5,0,rep2_FOV4
7,1,267,109,1,2540.0,5515,71.08794197642793,2,2,0,rep2_FOV4
8,1,267,109,1,2536.0,5436,67.9295437821928,2,4,0,rep2_FOV4
9,1,267,109,1,2560.0,5497,69.78770238311806,1,2,0,rep2_FOV4
10,1,267,109,1,2550.0,5232,66.00152905198777,1,0,0,rep2_FOV4
11,1,267,109,1,2553.0,5290,66.71965973534972,0,0,0,rep2_FOV4
12,1,267,109,1,2543.0,5244,64.90141113653699,0,0,0,rep2_FOV4
13,1,267,109,1,2533.0,5207,66.20760514691762,0,1,0,rep2_FOV4
14,1,267,109,1,2542.0,5179,64.98204286541804,0,0,0,rep2_FOV4
15,1,267,109,1,2544.0,5041,65.77504463400119,0,0,0,rep2_FOV4
16,1,267,109,1,2543.0,5190,64.4859344894027,0,0,0,rep2_FOV4
17,1,267,109,1,2538.0,5214,64.5397008055236,0,0,1,rep2_FOV4
18,1,267,109,1,2539.0,5342,66.87701235492325,2,3,1,rep2_FOV4
19,1,267,109,1,2532.0,5557,68.57890948353428,3,2,0,rep2_FOV4
20,1,267,109,0,0.0,0,0.0,0,0,0,rep2_FOV4
0,2,501,107,1,2357.0,5365,89.1891891891892,1,2,0,rep2_FOV4
1,2,501,107,1,2362.0,5281,90.65498958530581,0,2,0,rep2_FOV4
2,2,501,107,1,2368.0,5401,90.00314756526569,0,4,0,rep2_FOV4
3,2,501,107,1,2357.0,5291,85.7051597051597,0,1,0,rep2_FOV4
4,2,501,107,1,2353.0,5311,86.45170401054415,2,3,0,rep2_FOV4
5,2,501,107,1,2346.0,4884,70.10606060606061,1,3,0,rep2_FOV4
6,2,501,107,1,2371.0,4680,67.6181623931624,0,2,0,rep2_FOV4
7,2,501,107,1,2374.0,4584,67.51897905759162,0,0,1,rep2_FOV4
8,2,501,107,1,2386.0,4731,67.64616360177553,1,0,0,rep2_FOV4
9,2,501,107,1,2354.0,4616,67.73223570190642,2,2,1,rep2_FOV4
10,2,501,107,1,2372.0,4911,73.40154754632458,1,7,1,rep2_FOV4
11,2,501,107,1,2373.0,4955,74.09061553985873,4,6,0,rep2_FOV4
12,2,501,107,1,2349.0,4991,73.7920256461631,1,6,0,rep2_FOV4
13,2,501,107,1,2373.0,4821,71.03629952292056,1,4,1,rep2_FOV4
14,2,501,107,1,2356.0,4849,71.67168488348113,0,1,1,rep2_FOV4
15,2,501,107,1,2350.0,4764,68.22586062132662,1,1,0,rep2_FOV4
16,2,501,107,1,2358.0,4797,69.15155305399207,3,2,1,rep2_FOV4
17,2,501,107,1,2366.0,4903,71.92902304711401,0,4,1,rep2_FOV4
18,2,501,107,1,2357.0,4904,74.83462479608482,3,7,0,rep2_FOV4
19,2,501,107,1,2367.0,4971,73.0366123516395,2,6,0,rep2_FOV4
20,2,501,107,1,2353.0,4753,69.63223227435304,2,1,0,rep2_FOV4
0,3,61,111,1,2460.0,5898,75.84011529331977,0,1,0,rep2_FOV4
1,3,61,111,1,2439.0,5826,72.94455887401304,0,1,0,rep2_FOV4
2,3,61,111,0,0.0,0,0.0,0,0,0,rep2_FOV4
3,3,61,111,0,0.0,0,0.0,0,0,0,rep2_FOV4
4,3,61,111,0,0.0,0,0.0,0,0,0,rep2_FOV4
5,3,61,111,0,0.0,0,0.0,0,0,0,rep2_FOV4
6,3,61,111,0,0.0,0,0.0,0,0,0,rep2_FOV4
7,3,61,111,0,0.0,0,0.0,0,0,0,rep2_FOV4
8,3,61,111,0,0.0,0,0.0,0,0,0,rep2_FOV4
9,3,61,111,0,0.0,0,0.0,0,0,0,rep2_FOV4
10,3,61,111,0,0.0,0,0.0,0,0,0,rep2_FOV4
11,3,61,111,0,0.0,0,0.0,0,0,0,rep2_FOV4
12,3,61,111,0,0.0,0,0.0,0,0,0,rep2_FOV4
13,3,61,111,0,0.0,0,0.0,0,0,0,rep2_FOV4
14,3,61,111,0,0.0,0,0.0,0,0,0,rep2_FOV4
15,3,61,111,0,0.0,0,0.0,0,0,0,rep2_FOV4
16,3,61,111,0,0.0,0,0.0,0,0,0,rep2_FOV4
17,3,61,111,0,0.0,0,0.0,0,0,0,rep2_FOV4
18,3,61,111,0,0.0,0,0.0,0,0,0,rep2_FOV4
19,3,61,111,0,0.0,0,0.0,0,0,0,rep2_FOV4
20,3,61,111,0,0.0,0,0.0,0,0,0,rep2_FOV4
0,4,72,224,1,2548.0,5855,118.80375747224595,1,5,0,rep2_FOV4
1,4,72,224,1,2540.0,5756,103.39437109103544,1,3,0,rep2_FOV4
2,4,72,224,1,2563.0,5576,94.3140243902439,1,1,0,rep2_FOV4
3,4,72,224,1,2569.0,5469,87.1737063448528,1,1,0,rep2_FOV4
4,4,72,224,1,2541.0,5429,82.6982869773439,2,2,0,rep2_FOV4
5,4,72,224,1,2542.0,4960,68.80826612903226,1,3,0,rep2_FOV4
6,4,72,224,1,2565.0,4726,67.27253491324588,2,2,0,rep2_FOV4
7,4,72,224,1,2563.0,4875,66.7665641025641,2,1,1,rep2_FOV4
8,4,72,224,1,2550.0,5082,70.95966155057064,2,3,1,rep2_FOV4
9,4,72,224,1,2556.0,5098,73.82640251078854,2,3,0,rep2_FOV4
10,4,72,224,1,2556.0,5047,72.37150782643154,2,5,0,rep2_FOV4
11,4,72,224,1,2579.0,5026,68.5240748109829,2,2,0,rep2_FOV4
12,4,72,224,1,2530.0,4995,70.19059059059059,2,3,0,rep2_FOV4
13,4,72,224,1,2566.0,4876,68.79511894995898,1,1,1,rep2_FOV4
14,4,72,224,1,2557.0,4856,67.22817133443164,0,4,1,rep2_FOV4
15,4,72,224,1,2548.0,4976,70.70659163987138,2,4,0,rep2_FOV4
16,4,72,224,1,2569.0,4947,69.4020618556701,2,4,1,rep2_FOV4
17,4,72,224,1,2531.0,4967,69.96013690356352,6,2,0,rep2_FOV4
18,4,72,224,1,2567.0,4992,69.00540865384616,2,4,0,rep2_FOV4
19,4,72,224,1,2542.0,5058,68.49031237643338,0,3,0,rep2_FOV4
20,4,72,224,1,2569.0,4903,68.42280236589843,1,3,0,rep2_FOV4
0,5,237,306,1,2323.0,5606,121.60007135212273,1,5,1,rep2_FOV4
1,5,237,306,1,2289.0,5595,125.93976764968723,1,4,1,rep2_FOV4
2,5,237,306,1,2274.0,5699,131.61519564835936,1,6,1,rep2_FOV4
3,5,237,306,1,2313.0,5703,133.03857618797124,3,8,1,rep2_FOV4
4,5,237,306,1,2309.0,5711,135.45753808439852,0,6,1,rep2_FOV4
5,5,237,306,1,2299.0,5008,81.11242012779553,0,7,1,rep2_FOV4
6,5,237,306,1,2308.0,4919,79.41654807887782,3,7,1,rep2_FOV4
7,5,237,306,1,2288.0,4972,78.68925985518906,0,3,1,rep2_FOV4
8,5,237,306,1,2303.0,4894,77.40232938291786,1,2,0,rep2_FOV4
9,5,237,306,1,2315.0,4992,79.66646634615384,0,6,1,rep2_FOV4
10,5,237,306,1,2309.0,4733,71.97570251426157,2,4,0,rep2_FOV4
11,5,237,306,1,2297.0,4709,72.0562752176683,1,2,0,rep2_FOV4
12,5,237,306,1,2295.0,4601,69.32623342751576,1,0,0,rep2_FOV4
13,5,237,306,1,2309.0,4435,66.08004509582864,0,1,0,rep2_FOV4
14,5,237,306,1,2296.0,4462,67.85432541461228,0,1,0,rep2_FOV4
15,5,237,306,1,2305.0,4497,66.3293306648877,0,1,0,rep2_FOV4
16,5,237,306,1,2297.0,4387,66.15682698883063,1,0,0,rep2_FOV4
17,5,237,306,1,2319.0,4554,67.65963987703118,1,0,1,rep2_FOV4
18,5,237,306,1,2303.0,4786,73.27350605933974,1,4,1,rep2_FOV4
19,5,237,306,1,2315.0,5001,77.53009398120376,0,5,1,rep2_FOV4
20,5,237,306,1,2317.0,5084,81.86388670338316,1,6,1,rep2_FOV4
0,6,378,337,1,2498.0,5896,96.07988466757124,1,2,0,rep2_FOV4
1,6,378,337,1,2503.0,5820,90.00034364261168,1,3,0,rep2_FOV4
2,6,378,337,1,2519.0,5726,84.93765281173594,1,1,0,rep2_FOV4
3,6,378,337,1,2501.0,5700,81.21122807017544,2,0,1,rep2_FOV4
4,6,378,337,1,2498.0,5640,81.31595744680851,1,5,1,rep2_FOV4
5,6,378,337,1,2488.0,5242,69.14040442579169,3,4,1,rep2_FOV4
6,6,378,337,1,2509.0,5226,69.4443168771527,7,4,0,rep2_FOV4
7,6,378,337,1,2493.0,5298,71.379577198943,0,5,0,rep2_FOV4
8,6,378,337,1,2510.0,5249,69.19070299104591,1,5,0,rep2_FOV4
9,6,378,337,1,2525.0,5182,66.41238903898109,2,0,0,rep2_FOV4
10,6,378,337,1,2509.0,4834,64.8113363673976,1,1,0,rep2_FOV4
11,6,378,337,1,2499.0,4974,65.93687173301166,0,0,0,rep2_FOV4
12,6,378,337,1,2503.0,4940,65.43319838056681,1,0,0,rep2_FOV4
13,6,378,337,1,2505.0,4977,65.66305003013863,0,0,0,rep2_FOV4
14,6,378,337,1,2500.0,4713,65.62826225334182,0,0,0,rep2_FOV4
15,6,378,337,1,2524.0,5007,65.13081685640104,1,0,0,rep2_FOV4
16,6,378,337,1,2497.0,4661,64.1673460630766,1,0,0,rep2_FOV4
17,6,378,337,1,2497.0,5084,65.32887490165224,1,1,1,rep2_FOV4
18,6,378,337,1,2498.0,5280,70.21363636363637,2,3,0,rep2_FOV4
19,6,378,337,1,2505.0,5495,77.03803457688808,1,5,1,rep2_FOV4
20,6,378,337,1,2488.0,5714,81.25533776688835,3,4,1,rep2_FOV4
0,7,262,433,1,2406.0,6268,99.91624122527122,1,3,0,rep2_FOV4
1,7,262,433,1,2403.0,6219,97.8170123814118,1,4,0,rep2_FOV4
2,7,262,433,1,2367.0,6179,94.50234665803528,0,3,0,rep2_FOV4
