time,cell_number,x,y,Alive,nuclei_size,cell_size,protein_concentration,number_of_mRNA_in_nucleus,number_of_mRNA_in_cytoplasm,number_of_transcription_sites,file_name
14,2,99,105,1,2469.0,5208,81.7215821812596,1,3,0,rep2_FOV4
15,2,99,105,1,2466.0,5122,76.69465052713784,1,3,0,rep2_FOV4
16,2,99,105,1,2485.0,4991,73.745541975556,1,3,0,rep2_FOV4
17,2,99,105,1,2478.0,4866,71.35203452527743,0,2,0,rep2_FOV4
18,2,99,105,1,2478.0,4827,69.07520198881292,0,1,0,rep2_FOV4
19,2,99,105,1,2474.0,4825,67.47502590673575,0,1,0,rep2_FOV4
20,2,99,105,1,2468.0,4763,67.04408985933236,0,0,1,rep2_FOV4
0,3,223,111,1,2474.0,4950,75.02161616161617,3,2,0,rep2_FOV4
1,3,223,111,1,2445.0,4914,75.28937728937728,2,2,0,rep2_FOV4
2,3,223,111,1,2463.0,4974,76.83775633293125,2,2,0,rep2_FOV4
3,3,223,111,1,2445.0,5107,78.08086939494811,1,3,1,rep2_FOV4
4,3,223,111,1,2443.0,5375,94.61172093023256,1,7,1,rep2_FOV4
5,3,223,111,1,2465.0,5297,89.0319048518029,3,4,0,rep2_FOV4
6,3,223,111,1,2456.0,5234,86.81830340084066,2,8,0,rep2_FOV4
7,3,223,111,1,2438.0,5105,82.73672869735553,1,3,0,rep2_FOV4
8,3,223,111,1,2438.0,5058,81.12574139976275,0,3,0,rep2_FOV4
9,3,223,111,1,2456.0,4975,75.52824120603015,0,2,0,rep2_FOV4
10,3,223,111,1,2445.0,4792,73.19949916527545,0,2,0,rep2_FOV4
11,3,223,111,1,2450.0,4777,72.29328030144443,1,2,0,rep2_FOV4
12,3,223,111,1,2444.0,4676,69.1201881950385,0,0,0,rep2_FOV4
13,3,223,111,1,2454.0,4719,68.19177791905065,0,0,0,rep2_FOV4
14,3,223,111,1,2455.0,4536,66.84810405643739,0,0,0,rep2_FOV4
15,3,223,111,1,2455.0,4480,66.76852678571429,0,0,0,rep2_FOV4
16,3,223,111,1,2455.0,4421,65.9717258538792,0,0,0,rep2_FOV4
17,3,223,111,1,2467.0,4470,66.22058165548098,0,0,0,rep2_FOV4
18,3,223,111,1,2447.0,4377,65.15444368288782,2,0,0,rep2_FOV4
19,3,223,111,1,2450.0,4421,66.27007464374576,1,0,0,rep2_FOV4
20,3,223,111,1,2451.0,4382,65.9853947968964,0,0,0,rep2_FOV4
0,4,556,199,1,2543.0,6404,160.23625858838227,0,12,1,rep2_FOV4
1,4,556,199,1,2533.0,6330,147.20300157977883,2,7,0,rep2_FOV4
2,4,556,199,1,2532.0,6294,142.46790594216714,3,6,1,rep2_FOV4
3,4,556,199,1,2532.0,6213,139.3275390310639,3,8,0,rep2_FOV4
4,4,556,199,1,2534.0,6273,137.95010361868324,3,7,0,rep2_FOV4
5,4,556,199,1,2532.0,6041,111.73133587154445,2,3,0,rep2_FOV4
6,4,556,199,1,2525.0,5807,93.5965214396418,1,4,2,rep2_FOV4
7,4,556,199,1,2532.0,5633,86.40067459612995,3,4,1,rep2_FOV4
8,4,556,199,1,2513.0,5640,83.69113475177305,4,4,0,rep2_FOV4
9,4,556,199,1,2536.0,5469,79.94258548180655,6,3,0,rep2_FOV4
10,4,556,199,1,2542.0,5436,77.79525386313466,1,3,0,rep2_FOV4
11,4,556,199,1,2549.0,5420,75.7178966789668,2,4,0,rep2_FOV4
12,4,556,199,1,2537.0,5316,72.55323551542513,1,4,0,rep2_FOV4
13,4,556,199,1,2531.0,5260,72.94239543726236,2,2,0,rep2_FOV4
14,4,556,199,1,2519.0,5180,70.3596525096525,2,0,0,rep2_FOV4
15,4,556,199,1,2548.0,5201,69.56758315708518,3,2,1,rep2_FOV4
16,4,556,199,1,2540.0,5072,70.4826498422713,2,4,0,rep2_FOV4
17,4,556,199,1,2536.0,5215,70.66232023010546,2,4,0,rep2_FOV4
18,4,556,199,1,2534.0,5180,71.09826254826255,1,5,0,rep2_FOV4
19,4,556,199,1,2535.0,5106,69.98256952604778,-1,4,2,rep2_FOV4
20,4,556,199,1,2539.0,5192,70.86382896764253,0,2,1,rep2_FOV4
0,5,76,228,1,2357.0,6533,99.62544007347314,0,1,0,rep2_FOV4
1,5,76,228,1,2371.0,6371,87.92607126039869,1,0,0,rep2_FOV4
2,5,76,228,1,2367.0,6155,81.10739236393177,1,0,0,rep2_FOV4
3,5,76,228,1,2360.0,5986,74.47945205479452,1,0,0,rep2_FOV4
4,5,76,228,1,2365.0,5788,70.36109191430546,2,0,0,rep2_FOV4
5,5,76,228,1,2371.0,5599,68.00964457938917,0,1,0,rep2_FOV4
6,5,76,228,1,2364.0,5649,68.7155248716587,0,0,1,rep2_FOV4
7,5,76,228,1,2368.0,5619,65.01352553835201,3,0,1,rep2_FOV4
8,5,76,228,1,2384.0,5657,67.74191267456249,2,3,1,rep2_FOV4
9,5,76,228,1,2358.0,5864,72.82179399727148,3,9,0,rep2_FOV4
10,5,76,228,1,2374.0,5953,75.04199563245423,3,6,1,rep2_FOV4
11,5,76,228,0,0.0,0,0.0,0,0,0,rep2_FOV4
12,5,76,228,0,0.0,0,0.0,0,0,0,rep2_FOV4
13,5,76,228,0,0.0,0,0.0,0,0,0,rep2_FOV4
14,5,76,228,0,0.0,0,0.0,0,0,0,rep2_FOV4
15,5,76,228,0,0.0,0,0.0,0,0,0,rep2_FOV4
16,5,76,228,0,0.0,0,0.0,0,0,0,rep2_FOV4
17,5,76,228,0,0.0,0,0.0,0,0,0,rep2_FOV4
18,5,76,228,0,0.0,0,0.0,0,0,0,rep2_FOV4
19,5,76,228,0,0.0,0,0.0,0,0,0,rep2_FOV4
20,5,76,228,0,0.0,0,0.0,0,0,0,rep2_FOV4
0,6,322,243,1,2633.0,5254,86.6084887704606,3,6,0,rep2_FOV4
1,6,322,243,1,2620.0,5492,97.70447924253459,2,3,0,rep2_FOV4
2,6,322,243,1,2609.0,5572,101.82914572864321,0,3,0,rep2_FOV4
3,6,322,243,1,2613.0,5634,104.96219382321618,1,3,0,rep2_FOV4
4,6,322,243,1,2595.0,5499,96.78777959629024,1,1,0,rep2_FOV4
5,6,322,243,1,2632.0,5329,86.52899230624882,0,2,1,rep2_FOV4
6,6,322,243,1,2618.0,5201,82.02557200538358,2,9,1,rep2_FOV4
7,6,322,243,1,2602.0,5152,79.88858695652173,3,4,0,rep2_FOV4
8,6,322,243,1,2632.0,5044,75.99266455194291,1,3,1,rep2_FOV4
9,6,322,243,1,2631.0,4951,74.84548576045243,3,5,1,rep2_FOV4
10,6,322,243,1,2609.0,5001,73.87062587482504,2,5,0,rep2_FOV4
11,6,322,243,1,2608.0,4915,73.16276703967446,3,3,1,rep2_FOV4
12,6,322,243,1,2613.0,5018,74.412315663611,3,4,0,rep2_FOV4
13,6,322,243,1,2629.0,4877,73.58642608160754,3,2,0,rep2_FOV4
14,6,322,243,1,2611.0,5006,72.54135037954455,2,4,0,rep2_FOV4
15,6,322,243,1,2625.0,4915,70.19084435401831,2,2,1,rep2_FOV4
16,6,322,243,1,2623.0,4929,70.22661797524853,2,4,1,rep2_FOV4
17,6,322,243,1,2612.0,5008,73.11661341853035,1,6,1,rep2_FOV4
18,6,322,243,1,2623.0,5109,77.23409669211196,6,2,0,rep2_FOV4
19,6,322,243,1,2590.0,5122,78.77957828973058,3,9,0,rep2_FOV4
20,6,322,243,1,2598.0,5140,79.19221789883268,3,9,1,rep2_FOV4
0,7,108,435,1,2526.0,5250,89.79561904761904,2,6,1,rep2_FOV4
1,7,108,435,1,2520.0,5322,96.62532882375046,2,4,0,rep2_FOV4
2,7,108,435,1,2539.0,5441,102.73497518838448,1,6,0,rep2_FOV4
3,7,108,435,1,2536.0,5527,107.58585127555637,4,4,0,rep2_FOV4
4,7,108,435,1,2529.0,5529,104.22879363356846,2,1,0,rep2_FOV4
5,7,108,435,1,2544.0,5219,90.22073194098486,2,1,1,rep2_FOV4
6,7,108,435,1,2527.0,5147,84.31163784728969,0,5,1,rep2_FOV4
7,7,108,435,1,2517.0,5101,82.10723387571065,3,4,1,rep2_FOV4
8,7,108,435,1,2515.0,5053,81.78547397585592,5,6,0,rep2_FOV4
9,7,108,435,1,2536.0,5052,79.73970704671417,6,4,0,rep2_FOV4
10,7,108,435,1,2534.0,4957,76.52511599757918,0,6,1,rep2_FOV4
11,7,108,435,1,2521.0,4913,78.23061266028903,3,5,1,rep2_FOV4
12,7,108,435,1,2539.0,4940,76.83198380566802,3,4,1,rep2_FOV4
13,7,108,435,1,2526.0,4934,78.92460478313741,0,6,1,rep2_FOV4
14,7,108,435,1,2526.0,4872,77.22577996715928,2,4,0,rep2_FOV4
15,7,108,435,1,2529.0,4912,76.52951954397395,1,3,0,rep2_FOV4
16,7,108,435,1,2519.0,4917,75.79052267642872,0,3,1,rep2_FOV4
17,7,108,435,1,2519.0,4853,75.63630743869771,1,10,1,rep2_FOV4
18,7,108,435,1,2524.0,5031,78.45637050288214,1,6,1,rep2_FOV4
19,7,108,435,1,2535.0,5163,83.51965911291884,1,4,1,rep2_FOV4
20,7,108,435,1,2539.0,5075,81.71014778325123,5,8,0,rep2_FOV4
0,8,531,582,1,2415.0,6335,96.73638516179953,2,5,1,rep2_FOV4
1,8,531,582,1,2401.0,6361,100.61248231410156,1,6,1,rep2_FOV4
2,8,531,582,1,2415.0,6421,109.39744588070394,1,5,1,rep2_FOV4
3,8,531,582,1,2411.0,6494,112.01339698182939,1,6,1,rep2_FOV4
4,8,531,582,1,2413.0,6483,106.85269165509794,2,4,1,rep2_FOV4
5,8,531,582,1,2405.0,6295,95.77887212073074,2,7,1,rep2_FOV4
6,8,531,582,1,2397.0,6147,88.96014315926469,1,8,1,rep2_FOV4
7,8,531,582,1,2428.0,6113,86.1776541796172,3,11,0,rep2_FOV4
8,8,531,582,1,2407.0,6041,83.10991557689124,4,4,0,rep2_FOV4
9,8,531,582,1,2422.0,5974,80.81402745229327,2,6,0,rep2_FOV4
10,8,531,582,1,2422.0,5930,77.27807757166947,0,4,1,rep2_FOV4
11,8,531,582,1,2412.0,5878,77.96308268118408,4,5,0,rep2_FOV4
12,8,531,582,1,2429.0,5784,75.3234785615491,1,5,0,rep2_FOV4
13,8,531,582,1,2418.0,5831,74.24181101011833,1,2,0,rep2_FOV4
14,8,531,582,1,2431.0,5668,73.15561044460127,1,3,1,rep2_FOV4
15,8,531,582,1,2436.0,5620,71.77241992882563,1,5,1,rep2_FOV4
16,8,531,582,1,2417.0,5650,72.88778761061947,3,5,0,rep2_FOV4
17,8,531,582,1,2423.0,5666,73.6701376632545,1,5,0,rep2_FOV4
18,8,531,582,1,2400.0,5579,71.62430543108084,1,1,0,rep2_FOV4
19,8,531,582,1,2419.0,5569,69.37636918656851,0,2,0,rep2_FOV4
20,8,531,582,1,2420.0,5394,67.5213199851687,1,0,0,rep2_FOV4
0,9,387,590,1,2450.0,6770,112.61639586410635,2,5,1,rep2_FOV4
1,9,387,590,1,2438.0,6687,107.7092866756393,1,5,1,rep2_FOV4
2,9,387,590,1,2439.0,6734,111.47579447579447,1,8,1,rep2_FOV4
3,9,387,590,1,2435.0,6719,117.56556035124274,4,6,0,rep2_FOV4
4,9,387,590,1,2425.0,6787,118.50066303226757,2,8,0,rep2_FOV4
5,9,387,590,1,2451.0,6583,99.5552179857208,2,5,0,rep2_FOV4
6,9,387,590,1,2434.0,6348,87.3649968494014,0,2,0,rep2_FOV4
7,9,387,590,1,2442.0,6027,79.56329849012776,0,3,0,rep2_FOV4
8,9,387,590,1,2438.0,5854,73.6405876323881,0,0,0,rep2_FOV4
9,9,387,590,1,2434.0,5827,70.64939076711859,2,0,0,rep2_FOV4
10,9,387,590,1,2427.0,5806,69.545986910093,1,1,0,rep2_FOV4
11,9,387,590,1,2427.0,5565,67.79874213836477,2,1,0,rep2_FOV4
12,9,387,590,1,2428.0,5659,67.32496907580844,0,1,1,rep2_FOV4
13,9,387,590,1,2436.0,5577,67.16568047337279,1,1,0,rep2_FOV4
14,9,387,590,1,2452.0,5525,68.22027149321266,1,3,1,rep2_FOV4
15,9,387,590,1,2436.0,5677,70.88268451646996,0,2,1,rep2_FOV4
16,9,387,590,1,2435.0,5842,72.05682985279014,3,6,1,rep2_FOV4
17,9,387,590,1,2418.0,5868,73.23704839809135,1,7,1,rep2_FOV4
18,9,387,590,1,2443.0,5859,73.15446321897934,3,4,0,rep2_FOV4
19,9,387,590,1,2441.0,5908,74.61628300609344,1,4,1,rep2_FOV4
20,9,387,590,1,2432.0,5941,76.02087190708635,6,8,0,rep2_FOV4
