time,cell_number,x,y,Alive,nuclei_size,cell_size,protein_concentration,file_name
4,6,52,340,1,2421.0,5767,89.69568233050113,rep2_FOV5
5,6,52,340,1,2416.0,5535,80.61355013550136,rep2_FOV5
6,6,52,340,1,2428.0,5350,74.74598130841122,rep2_FOV5
7,6,52,340,1,2435.0,5299,72.20834119645217,rep2_FOV5
8,6,52,340,1,2420.0,5292,71.18367346938776,rep2_FOV5
9,6,52,340,1,2436.0,5400,73.5387037037037,rep2_FOV5
10,6,52,340,1,2400.0,5420,74.48136531365314,rep2_FOV5
11,6,52,340,1,2427.0,5353,74.30020549224734,rep2_FOV5
12,6,52,340,1,2426.0,5531,74.95950099439523,rep2_FOV5
13,6,52,340,1,2422.0,5730,85.80122164048866,rep2_FOV5
14,6,52,340,1,2422.0,5741,87.99390350113221,rep2_FOV5
15,6,52,340,1,2397.0,5681,89.41524379510649,rep2_FOV5
16,6,52,340,1,2423.0,5715,89.15923009623798,rep2_FOV5
17,6,52,340,1,2428.0,5718,85.09268975166142,rep2_FOV5
18,6,52,340,1,2417.0,5462,78.26290735994141,rep2_FOV5
19,6,52,340,1,2440.0,5526,78.53818313427433,rep2_FOV5
20,6,52,340,1,2415.0,5538,80.46135789093536,rep2_FOV5
0,7,519,342,1,2295.0,5293,102.47175514830909,rep2_FOV5
1,7,519,342,1,2317.0,5176,94.858771251932,rep2_FOV5
2,7,519,342,1,2313.0,5158,93.51899961225281,rep2_FOV5
3,7,519,342,1,2315.0,5203,96.47395733230829,rep2_FOV5
4,7,519,342,1,2333.0,5334,102.56505436820397,rep2_FOV5
5,7,519,342,1,2319.0,5148,91.23912198912198,rep2_FOV5
6,7,519,342,1,2301.0,5062,87.61102331094429,rep2_FOV5
7,7,519,342,1,2319.0,5082,86.15505706414797,rep2_FOV5
8,7,519,342,1,2315.0,4975,84.69226130653266,rep2_FOV5
9,7,519,342,1,2306.0,4926,81.40885099472189,rep2_FOV5
10,7,519,342,1,2307.0,4880,77.50696721311475,rep2_FOV5
11,7,519,342,1,2320.0,4715,73.9289501590668,rep2_FOV5
12,7,519,342,1,2329.0,4604,74.13292788879235,rep2_FOV5
13,7,519,342,1,2304.0,4694,72.84682573498083,rep2_FOV5
14,7,519,342,1,2316.0,4585,72.46172300981462,rep2_FOV5
15,7,519,342,1,2328.0,4468,69.90196956132498,rep2_FOV5
16,7,519,342,1,2297.0,4457,69.64729638770473,rep2_FOV5
17,7,519,342,1,2323.0,4626,71.82706441850411,rep2_FOV5
18,7,519,342,1,2304.0,4677,71.8986529826812,rep2_FOV5
19,7,519,342,1,2313.0,4679,73.1957683265655,rep2_FOV5
20,7,519,342,1,2311.0,4749,72.52453148031165,rep2_FOV5
0,8,208,551,1,2721.0,5850,69.52495726495727,rep2_FOV5
1,8,208,551,1,2717.0,6192,75.83414082687338,rep2_FOV5
2,8,208,551,1,8.0,6644,95.42188440698375,rep2_FOV5
3,8,208,551,1,2724.0,7019,120.36515173101581,rep2_FOV5
4,8,208,551,1,2713.0,7060,125.85410764872522,rep2_FOV5
5,8,208,551,1,2726.0,6746,105.06626148828936,rep2_FOV5
6,8,208,551,1,2740.0,6598,93.49257350712337,rep2_FOV5
7,8,208,551,1,2718.0,6595,90.78407884761182,rep2_FOV5
8,8,208,551,1,2709.0,6476,86.69718962322422,rep2_FOV5
9,8,208,551,1,2718.0,6407,83.25690650850632,rep2_FOV5
10,8,208,551,1,2733.0,6279,82.35371874502309,rep2_FOV5
11,8,208,551,1,2728.0,6217,76.685861347917,rep2_FOV5
12,8,208,551,1,2733.0,6065,73.58746908491344,rep2_FOV5
13,8,208,551,1,2714.0,5926,70.7418157273034,rep2_FOV5
14,8,208,551,1,2740.0,5895,68.68278201865988,rep2_FOV5
15,8,208,551,1,2727.0,5837,68.1218091485352,rep2_FOV5
16,8,208,551,1,2723.0,5614,66.71553259707873,rep2_FOV5
17,8,208,551,1,2734.0,5721,66.55095263065897,rep2_FOV5
18,8,208,551,1,2734.0,5537,65.35145385587863,rep2_FOV5
19,8,208,551,1,2729.0,5590,65.90697674418605,rep2_FOV5
20,8,208,551,1,2731.0,5713,65.44179940486609,rep2_FOV5
0,9,333,551,1,2612.0,6048,99.12946428571429,rep2_FOV5
1,9,333,551,1,2609.0,6147,99.4452578493574,rep2_FOV5
2,9,333,551,1,24.0,6302,112.69612821326562,rep2_FOV5
3,9,333,551,1,2613.0,6330,113.82132701421801,rep2_FOV5
4,9,333,551,1,2611.0,6214,106.19359510782105,rep2_FOV5
5,9,333,551,1,2621.0,5978,90.81331549013048,rep2_FOV5
6,9,333,551,1,2654.0,5844,81.25119780971937,rep2_FOV5
7,9,333,551,1,2609.0,5580,76.18225806451613,rep2_FOV5
8,9,333,551,1,2613.0,5512,74.0172351233672,rep2_FOV5
9,9,333,551,1,2602.0,5596,75.5253752680486,rep2_FOV5
10,9,333,551,0,0.0,0,0.0,rep2_FOV5
11,9,333,551,0,0.0,0,0.0,rep2_FOV5
12,9,333,551,0,0.0,0,0.0,rep2_FOV5
13,9,333,551,0,0.0,0,0.0,rep2_FOV5
14,9,333,551,0,0.0,0,0.0,rep2_FOV5
15,9,333,551,0,0.0,0,0.0,rep2_FOV5
16,9,333,551,0,0.0,0,0.0,rep2_FOV5
17,9,333,551,0,0.0,0,0.0,rep2_FOV5
18,9,333,551,0,0.0,0,0.0,rep2_FOV5
19,9,333,551,0,0.0,0,0.0,rep2_FOV5
20,9,333,551,0,0.0,0,0.0,rep2_FOV5
0,10,91,578,1,2338.0,5674,101.9020091646105,rep2_FOV5
1,10,91,578,1,2320.0,5691,99.2293094359515,rep2_FOV5
2,10,91,578,1,2722.0,5889,124.61895058583801,rep2_FOV5
3,10,91,578,1,13.0,6108,148.91110019646365,rep2_FOV5
4,10,91,578,1,2329.0,6204,160.61557059961316,rep2_FOV5
5,10,91,578,1,2324.0,6037,133.2680139141958,rep2_FOV5
6,10,91,578,1,2314.0,5868,114.16802999318337,rep2_FOV5
7,10,91,578,1,2337.0,5714,100.41512075603781,rep2_FOV5
8,10,91,578,1,2317.0,5482,88.16836920831813,rep2_FOV5
9,10,91,578,1,2316.0,5378,82.19021941242097,rep2_FOV5
10,10,91,578,1,2331.0,5251,77.90306608265092,rep2_FOV5
11,10,91,578,1,2329.0,5350,80.67551401869159,rep2_FOV5
12,10,91,578,1,2326.0,5425,85.07907834101383,rep2_FOV5
13,10,91,578,1,2328.0,5334,84.09692538432697,rep2_FOV5
14,10,91,578,1,2335.0,5374,82.64328247115742,rep2_FOV5
15,10,91,578,1,2336.0,5398,80.75824379399778,rep2_FOV5
16,10,91,578,1,2326.0,5302,78.97755563938136,rep2_FOV5
17,10,91,578,1,2315.0,5189,77.92850260165736,rep2_FOV5
18,10,91,578,1,2328.0,5080,75.47204724409448,rep2_FOV5
19,10,91,578,1,2325.0,5046,73.16210860087197,rep2_FOV5
20,10,91,578,1,2332.0,5089,71.68461387305955,rep2_FOV5
