time,cell_number,x,y,Alive,nuclei_size,cell_size,protein_concentration,number_of_mRNA_in_nucleus,number_of_mRNA_in_cytoplasm,number_of_transcription_sites,file_name
0,1,323,68,1,2625.0,6549,96.99969460986411,2,3,1,rep1_FOV6
1,1,323,68,1,2613.0,6726,104.84151055605115,1,5,1,rep1_FOV6
2,1,323,68,1,2648.0,6804,114.00778953556731,1,2,2,rep1_FOV6
3,1,323,68,1,2628.0,6866,121.52461404019807,6,4,0,rep1_FOV6
4,1,323,68,1,2658.0,6948,122.8870178468624,4,4,1,rep1_FOV6
5,1,323,68,1,2644.0,6734,107.1014256014256,3,6,0,rep1_FOV6
6,1,323,68,1,2630.0,6576,94.43217761557177,2,7,0,rep1_FOV6
7,1,323,68,1,2641.0,6353,85.81646466236424,4,4,0,rep1_FOV6
8,1,323,68,1,2658.0,6247,80.71074115575476,0,4,1,rep1_FOV6
9,1,323,68,1,2627.0,6016,75.3125,2,1,1,rep1_FOV6
10,1,323,68,1,2648.0,5966,73.34696614146831,2,4,1,rep1_FOV6
11,1,323,68,1,2632.0,6003,74.01715808762286,5,6,0,rep1_FOV6
12,1,323,68,1,2623.0,6069,74.03328390179601,4,4,0,rep1_FOV6
13,1,323,68,1,2645.0,5910,74.12927241962775,0,6,0,rep1_FOV6
14,1,323,68,1,2626.0,5900,72.3228813559322,0,1,0,rep1_FOV6
15,1,323,68,1,2624.0,5883,68.80197178310385,0,1,0,rep1_FOV6
16,1,323,68,1,2648.0,5828,68.32875772134523,1,0,1,rep1_FOV6
17,1,323,68,1,2622.0,5726,68.52741879147747,3,5,0,rep1_FOV6
18,1,323,68,1,2656.0,5872,70.39679836512262,3,2,0,rep1_FOV6
19,1,323,68,1,2639.0,5709,69.27412856892626,2,2,0,rep1_FOV6
20,1,323,68,1,2636.0,5764,67.70315752949341,1,2,0,rep1_FOV6
0,2,486,75,1,2680.0,6827,121.57799912113666,0,3,0,rep1_FOV6
1,2,486,75,1,2691.0,6644,105.49127031908489,0,3,1,rep1_FOV6
2,2,486,75,1,2697.0,6562,98.37808594940567,1,3,1,rep1_FOV6
3,2,486,75,1,2696.0,6555,98.78901601830664,0,4,1,rep1_FOV6
4,2,486,75,1,2712.0,6552,100.12912087912088,0,4,1,rep1_FOV6
5,2,486,75,1,2691.0,6385,88.84479248238058,1,3,1,rep1_FOV6
6,2,486,75,1,2687.0,6277,86.46487175402262,2,4,0,rep1_FOV6
7,2,486,75,1,2675.0,6233,83.30916091769613,3,5,0,rep1_FOV6
8,2,486,75,1,2683.0,6177,79.36830176461065,3,6,0,rep1_FOV6
9,2,486,75,1,2703.0,6036,75.7705434062293,2,2,0,rep1_FOV6
10,2,486,75,1,2704.0,5930,74.69629005059022,1,2,0,rep1_FOV6
11,2,486,75,1,2688.0,5826,70.44593202883625,0,2,0,rep1_FOV6
12,2,486,75,1,2678.0,5650,69.17823008849558,0,0,1,rep1_FOV6
13,2,486,75,1,2689.0,5796,68.34920634920636,1,2,1,rep1_FOV6
14,2,486,75,1,2687.0,5830,69.53893653516295,2,2,0,rep1_FOV6
15,2,486,75,1,2684.0,5822,72.4000343524562,3,5,0,rep1_FOV6
16,2,486,75,1,2705.0,5758,71.35064258423064,1,3,0,rep1_FOV6
17,2,486,75,0,0.0,0,0.0,0,0,0,rep1_FOV6
18,2,486,75,0,0.0,0,0.0,0,0,0,rep1_FOV6
19,2,486,75,0,0.0,0,0.0,0,0,0,rep1_FOV6
20,2,486,75,0,0.0,0,0.0,0,0,0,rep1_FOV6
0,3,387,178,1,2607.0,6914,179.51417413942724,1,8,1,rep1_FOV6
1,3,387,178,1,2600.0,6874,177.19246435845213,0,11,1,rep1_FOV6
2,3,387,178,1,2602.0,6857,173.43896747848913,0,8,1,rep1_FOV6
3,3,387,178,1,2594.0,6787,160.60026521290703,4,5,0,rep1_FOV6
4,3,387,178,1,2603.0,6729,143.29068212215782,2,6,0,rep1_FOV6
5,3,387,178,1,2590.0,6542,117.42555793335372,2,3,0,rep1_FOV6
6,3,387,178,1,2582.0,6308,98.16582117945467,0,4,0,rep1_FOV6
7,3,387,178,1,2575.0,6069,87.50090624485088,0,3,0,rep1_FOV6
8,3,387,178,1,2591.0,5860,77.33686006825938,1,7,1,rep1_FOV6
9,3,387,178,1,2596.0,5986,82.75776812562646,0,5,2,rep1_FOV6
10,3,387,178,1,2587.0,6172,87.91056383668179,1,6,1,rep1_FOV6
11,3,387,178,1,2584.0,6134,87.88897945875448,3,6,1,rep1_FOV6
12,3,387,178,1,2577.0,6101,87.56302245533519,2,7,0,rep1_FOV6
13,3,387,178,1,2591.0,6045,85.63970223325062,1,8,0,rep1_FOV6
14,3,387,178,1,2601.0,5931,81.52352048558421,2,6,0,rep1_FOV6
15,3,387,178,1,2582.0,5827,76.89308391968423,1,2,0,rep1_FOV6
16,3,387,178,1,2585.0,5749,75.84866933379718,1,3,0,rep1_FOV6
17,3,387,178,1,2589.0,5669,72.98518257188216,1,3,0,rep1_FOV6
18,3,387,178,1,2595.0,5663,71.8698569662723,2,3,0,rep1_FOV6
19,3,387,178,1,2608.0,5561,70.47365581729905,2,2,0,rep1_FOV6
20,3,387,178,1,2575.0,5518,68.9501631025734,0,0,0,rep1_FOV6
0,4,589,248,1,27.0,0,0.0,0,0,0,rep1_FOV6
1,4,589,248,0,0.0,0,0.0,0,0,0,rep1_FOV6
2,4,589,248,0,0.0,0,0.0,0,0,0,rep1_FOV6
3,4,589,248,0,0.0,0,0.0,0,0,0,rep1_FOV6
4,4,589,248,0,0.0,0,0.0,0,0,0,rep1_FOV6
5,4,589,248,0,0.0,0,0.0,0,0,0,rep1_FOV6
6,4,589,248,0,0.0,0,0.0,0,0,0,rep1_FOV6
7,4,589,248,0,0.0,0,0.0,0,0,0,rep1_FOV6
8,4,589,248,0,0.0,0,0.0,0,0,0,rep1_FOV6
9,4,589,248,0,0.0,0,0.0,0,0,0,rep1_FOV6
10,4,589,248,0,0.0,0,0.0,0,0,0,rep1_FOV6
11,4,589,248,0,0.0,0,0.0,0,0,0,rep1_FOV6
12,4,589,248,0,0.0,0,0.0,0,0,0,rep1_FOV6
13,4,589,248,0,0.0,0,0.0,0,0,0,rep1_FOV6
14,4,589,248,0,0.0,0,0.0,0,0,0,rep1_FOV6
15,4,589,248,0,0.0,0,0.0,0,0,0,rep1_FOV6
16,4,589,248,0,0.0,0,0.0,0,0,0,rep1_FOV6
17,4,589,248,0,0.0,0,0.0,0,0,0,rep1_FOV6
18,4,589,248,0,0.0,0,0.0,0,0,0,rep1_FOV6
19,4,589,248,0,0.0,0,0.0,0,0,0,rep1_FOV6
20,4,589,248,0,0.0,0,0.0,0,0,0,rep1_FOV6
0,5,206,286,1,2362.0,5620,98.76637010676157,4,3,0,rep1_FOV6
1,5,206,286,1,2343.0,5574,93.51004664513815,3,1,0,rep1_FOV6
2,5,206,286,1,3.0,5555,93.2043204320432,1,2,0,rep1_FOV6
3,5,206,286,1,2355.0,5478,89.8086893026652,0,1,1,rep1_FOV6
4,5,206,286,1,2345.0,5508,90.0925925925926,2,4,0,rep1_FOV6
5,5,206,286,1,2351.0,5389,83.12840972351086,1,0,0,rep1_FOV6
6,5,206,286,1,2333.0,5248,76.8702362804878,2,4,0,rep1_FOV6
7,5,206,286,1,2367.0,5131,75.13428181641005,0,4,1,rep1_FOV6
8,5,206,286,1,2347.0,5039,71.91248263544354,2,4,0,rep1_FOV6
9,5,206,286,1,2356.0,5050,71.22633663366337,3,1,0,rep1_FOV6
10,5,206,286,1,2342.0,5067,71.5810144069469,2,3,0,rep1_FOV6
11,5,206,286,1,2344.0,5003,69.78872676394164,2,2,0,rep1_FOV6
12,5,206,286,1,2356.0,4900,68.40448979591837,0,1,1,rep1_FOV6
13,5,206,286,1,2362.0,4960,69.90141129032259,0,3,1,rep1_FOV6
14,5,206,286,1,2343.0,4992,70.64122596153847,3,4,0,rep1_FOV6
15,5,206,286,1,2374.0,4971,72.21524844095755,2,5,0,rep1_FOV6
16,5,206,286,1,2359.0,5089,73.46295932403223,2,2,0,rep1_FOV6
