time,cell_number,x,y,Alive,nuclei_size,cell_size,protein_concentration,number_of_mRNA_in_nucleus,number_of_mRNA_in_cytoplasm,number_of_transcription_sites,file_name
10,4,545,155,1,2602.0,5102,75.9937279498236,3,4,0,rep1_FOV2
11,4,545,155,1,2584.0,5019,74.00518031480375,1,4,0,rep1_FOV2
12,4,545,155,1,2598.0,4950,71.98585858585858,1,2,0,rep1_FOV2
13,4,545,155,1,2608.0,4895,69.57425944841675,3,1,1,rep1_FOV2
14,4,545,155,1,2582.0,4862,68.84450843274372,1,0,0,rep1_FOV2
15,4,545,155,1,2590.0,4842,69.97831474597274,1,3,0,rep1_FOV2
16,4,545,155,1,2590.0,4772,69.69279128248114,0,4,0,rep1_FOV2
17,4,545,155,1,2617.0,4718,69.06824925816024,0,2,1,rep1_FOV2
18,4,545,155,1,2592.0,5047,70.08242520309095,1,5,1,rep1_FOV2
19,4,545,155,1,2587.0,4902,72.80416156670746,1,4,1,rep1_FOV2
20,4,545,155,1,2618.0,4998,72.39955982392958,3,6,1,rep1_FOV2
0,5,438,212,1,2577.0,5740,91.02195121951219,2,1,0,rep1_FOV2
1,5,438,212,1,2586.0,5759,88.20246570585171,0,3,0,rep1_FOV2
2,5,438,212,1,2577.0,5637,87.54993791023594,0,2,1,rep1_FOV2
3,5,438,212,1,2569.0,5716,93.28796361091672,2,4,1,rep1_FOV2
4,5,438,212,1,2583.0,5853,95.72424397744746,3,4,0,rep1_FOV2
5,5,438,212,1,2581.0,5666,89.66325450052948,3,5,0,rep1_FOV2
6,5,438,212,1,2578.0,5589,83.12596171050278,2,2,0,rep1_FOV2
7,5,438,212,1,2588.0,5442,79.12311650128629,0,3,0,rep1_FOV2
8,5,438,212,1,2570.0,5301,73.77947557064705,0,1,0,rep1_FOV2
9,5,438,212,1,2595.0,5249,71.16498380643932,0,0,1,rep1_FOV2
10,5,438,212,1,2579.0,5187,70.33757470599576,1,0,1,rep1_FOV2
11,5,438,212,1,2587.0,5370,72.47206703910615,3,3,1,rep1_FOV2
12,5,438,212,1,2573.0,5477,77.14241373014424,2,5,1,rep1_FOV2
13,5,438,212,1,2609.0,5499,79.14657210401892,1,9,1,rep1_FOV2
14,5,438,212,1,2581.0,5481,78.965334792921,3,6,0,rep1_FOV2
15,5,438,212,1,2584.0,5438,79.13332107392424,1,6,0,rep1_FOV2
16,5,438,212,1,2561.0,5404,76.53386380458919,1,5,0,rep1_FOV2
17,5,438,212,1,2585.0,5234,74.97286969812762,0,5,0,rep1_FOV2
18,5,438,212,1,2589.0,5328,72.5427927927928,0,3,1,rep1_FOV2
19,5,438,212,1,2576.0,5165,69.77153920619554,4,3,0,rep1_FOV2
20,5,438,212,1,2594.0,5170,69.10522243713733,2,3,0,rep1_FOV2
0,6,131,220,1,2523.0,13920,126.0646551724138,4,7,1,rep1_FOV2
1,6,131,220,1,2493.0,13837,125.66098142660981,4,12,1,rep1_FOV2
2,6,131,220,1,2499.0,13778,119.88394542023515,2,7,0,rep1_FOV2
3,6,131,220,1,2503.0,13711,114.34519728684998,2,6,1,rep1_FOV2
4,6,131,220,1,2477.0,13724,113.7713494607986,4,11,0,rep1_FOV2
5,6,131,220,1,2483.0,13323,98.2067852585754,1,12,1,rep1_FOV2
6,6,131,220,1,2493.0,12946,89.02858025644987,-1,7,2,rep1_FOV2
7,6,131,220,1,2500.0,12642,81.2702895111533,2,4,1,rep1_FOV2
8,6,131,220,1,2492.0,12405,77.67682386134624,5,9,0,rep1_FOV2
9,6,131,220,1,2489.0,12150,76.17769547325103,1,4,1,rep1_FOV2
10,6,131,220,1,2500.0,11914,74.92487829444352,3,8,1,rep1_FOV2
11,6,131,220,1,2483.0,11934,74.68066029830736,3,7,1,rep1_FOV2
12,6,131,220,1,2503.0,12052,76.48547958845005,1,7,1,rep1_FOV2
13,6,131,220,1,2494.0,12061,76.95257441339855,5,6,0,rep1_FOV2
14,6,131,220,1,2473.0,11989,75.96363333055301,5,8,0,rep1_FOV2
15,6,131,220,1,2488.0,6056,83.57711360634082,1,8,0,rep1_FOV2
16,6,131,220,1,2500.0,12016,73.34770306258322,1,4,0,rep1_FOV2
17,6,131,220,1,2481.0,11639,71.08239539479337,0,2,0,rep1_FOV2
18,6,131,220,1,2474.0,11380,68.42785588752197,1,3,1,rep1_FOV2
19,6,131,220,1,2480.0,5831,73.11267364088492,1,1,1,rep1_FOV2
20,6,131,220,0,0.0,0,0.0,0,0,0,rep1_FOV2
0,7,87,442,1,2600.0,5514,95.89989118607181,1,4,0,rep1_FOV2
1,7,87,442,1,1.0,5473,96.83884524027042,2,3,1,rep1_FOV2
2,7,87,442,1,16.0,5587,104.87345623769465,4,7,0,rep1_FOV2
3,7,87,442,1,2589.0,5632,110.19992897727273,4,6,0,rep1_FOV2
4,7,87,442,1,2586.0,5708,118.74456902592853,2,7,1,rep1_FOV2
5,7,87,442,1,2597.0,5515,102.25403445149593,2,4,1,rep1_FOV2
6,7,87,442,1,2598.0,5421,93.9282420217672,2,5,0,rep1_FOV2
7,7,87,442,1,2603.0,5329,85.39331957215238,2,5,0,rep1_FOV2
8,7,87,442,1,2591.0,5182,81.06387495175608,4,6,0,rep1_FOV2
9,7,87,442,1,2597.0,5034,76.04847040127136,2,4,0,rep1_FOV2
10,7,87,442,1,2594.0,5044,74.51923076923077,2,3,0,rep1_FOV2
11,7,87,442,1,2593.0,4954,72.15785224061365,1,2,0,rep1_FOV2
12,7,87,442,1,2598.0,4905,71.98267074413863,2,3,1,rep1_FOV2
13,7,87,442,1,2601.0,4918,72.1575843838959,3,3,1,rep1_FOV2
14,7,87,442,1,2600.0,5117,76.9718585108462,1,1,1,rep1_FOV2
15,7,87,442,1,2594.0,5284,80.41294473883421,1,7,1,rep1_FOV2
16,7,87,442,1,2596.0,5203,83.9661733615222,2,8,1,rep1_FOV2
17,7,87,442,0,0.0,0,0.0,0,0,0,rep1_FOV2
18,7,87,442,0,0.0,0,0.0,0,0,0,rep1_FOV2
19,7,87,442,0,0.0,0,0.0,0,0,0,rep1_FOV2
20,7,87,442,0,0.0,0,0.0,0,0,0,rep1_FOV2
0,8,406,568,1,2522.0,6504,86.07779827798278,0,3,0,rep1_FOV2
1,8,406,568,1,2577.0,6535,85.93083397092579,0,2,0,rep1_FOV2
2,8,406,568,1,2584.0,6438,82.60981671326499,1,2,1,rep1_FOV2
3,8,406,568,1,2514.0,6526,88.80110327919093,2,4,1,rep1_FOV2
4,8,406,568,1,2509.0,6791,107.18730672949492,5,6,1,rep1_FOV2
5,8,406,568,1,2528.0,6746,97.58864512303587,4,10,0,rep1_FOV2
6,8,406,568,1,2510.0,6575,90.1196958174905,2,6,0,rep1_FOV2
7,8,406,568,1,2526.0,6315,80.82676167854315,3,2,0,rep1_FOV2
8,8,406,568,1,2512.0,6283,77.81855801368773,2,5,0,rep1_FOV2
9,8,406,568,1,2519.0,6209,75.03333870188436,1,4,0,rep1_FOV2
10,8,406,568,1,2506.0,6267,75.41104196585287,3,5,1,rep1_FOV2
11,8,406,568,1,2521.0,6345,77.67722616233254,2,8,1,rep1_FOV2
12,8,406,568,1,2512.0,6378,80.92270304170586,1,8,1,rep1_FOV2
13,8,406,568,1,2518.0,6386,83.722674600689,1,11,1,rep1_FOV2
14,8,406,568,1,2525.0,6453,82.65659383232605,1,5,1,rep1_FOV2
15,8,406,568,1,2516.0,6497,86.07818993381561,2,10,1,rep1_FOV2
16,8,406,568,1,2530.0,6611,92.0,2,11,1,rep1_FOV2
17,8,406,568,1,2509.0,6647,93.40048142018956,1,12,1,rep1_FOV2
18,8,406,568,1,2511.0,6525,88.08107279693486,0,8,1,rep1_FOV2
19,8,406,568,1,2523.0,6564,85.7464960390006,4,8,0,rep1_FOV2
20,8,406,568,1,2507.0,6382,81.23550611093701,3,4,1,rep1_FOV2
