Time,Vitality,Protein
1000.0,0.8666666666666667,740.6222222222223
1050.0,0.8666666666666667,775.4888888888889
1100.0,0.8518518518518519,792.1111111111111
1150.0,0.8518518518518519,794.5407407407407
1200.0,0.8444444444444444,779.6296296296297
1250.0,0.7703703703703704,695.8962962962963
1300.0,0.6962962962962963,605.1481481481482
1350.0,0.6296296296296297,529.5407407407407
1400.0,0.5851851851851851,491.46666666666664
1450.0,0.5481481481481482,477.3777777777778
1500.0,0.5185185185185185,447.1259259259259
1550.0,0.45185185185185184,382.5111111111111
1600.0,0.4074074074074074,348.56296296296296
1650.0,0.37777777777777777,323.23703703703706
1700.0,0.362962962962963,302.4
1750.0,0.34074074074074073,279.81481481481484
1800.0,0.32592592592592595,264.02222222222224
1850.0,0.2814814814814815,242.92592592592592
1900.0,0.26666666666666666,219.54074074074074
1950.0,0.24444444444444444,207.95555555555555
2000.0,0.2222222222222222,182.17037037037036
