Time,Vitality,Protein
1000.0,0.9291338582677166,805.0157480314961
1050.0,0.9291338582677166,823.8582677165355
1100.0,0.9212598425196851,831.6377952755905
1150.0,0.9212598425196851,831.4409448818898
1200.0,0.9212598425196851,823.1732283464567
1250.0,0.7480314960629921,432.9685039370079
1300.0,0.6456692913385826,225.0236220472441
1350.0,0.5511811023622047,119.8267716535433
1400.0,0.48031496062992124,64.51181102362204
1450.0,0.44881889763779526,37.7007874015748
1500.0,0.4094488188976378,19.984251968503937
1550.0,0.36220472440944884,9.5748031496063
1600.0,0.31496062992125984,4.94488188976378
1650.0,0.25196850393700787,2.4881889763779528
1700.0,0.2047244094488189,1.094488188976378
1750.0,0.18110236220472442,0.5984251968503937
1800.0,0.16535433070866143,0.3858267716535433
1850.0,0.13385826771653545,0.2047244094488189
1900.0,0.11023622047244094,0.09448818897637795
1950.0,0.10236220472440945,0.07874015748031496
2000.0,0.08661417322834646,0.047244094488188976
