Time,Vitality,Protein
1000.0,0.9225352112676056,769.0070422535211
1050.0,0.9225352112676056,758.2605633802817
1100.0,0.9154929577464789,738.2816901408451
1150.0,0.9084507042253521,730.4154929577464
1200.0,0.9014084507042254,729.1338028169014
1250.0,0.6056338028169014,502.34507042253523
1300.0,0.4507042253521127,358.40140845070425
1350.0,0.31690140845070425,291.8098591549296
1400.0,0.2746478873239437,264.5422535211268
1450.0,0.19718309859154928,195.7112676056338
1500.0,0.14788732394366197,138.8732394366197
1550.0,0.1267605633802817,117.15492957746478
1600.0,0.09154929577464789,71.80281690140845
1650.0,0.07746478873239436,56.19718309859155
1700.0,0.06338028169014084,41.75352112676056
1750.0,0.04225352112676056,29.866197183098592
1800.0,0.035211267605633804,24.056338028169016
1850.0,0.035211267605633804,22.098591549295776
1900.0,0.028169014084507043,18.035211267605632
1950.0,0.014084507042253521,10.725352112676056
2000.0,0.007042253521126761,3.232394366197183
