Time,Vitality,Protein
1000.0,0.9183673469387755,770.8503401360545
1050.0,0.9183673469387755,769.9591836734694
1100.0,0.9183673469387755,761.156462585034
1150.0,0.9183673469387755,754.469387755102
1200.0,0.9183673469387755,760.8095238095239
1250.0,0.8503401360544217,19.87074829931973
1300.0,0.7346938775510204,16.523809523809526
1350.0,0.6870748299319728,16.183673469387756
1400.0,0.6326530612244898,14.482993197278912
1450.0,0.5170068027210885,10.945578231292517
1500.0,0.4897959183673469,10.591836734693878
1550.0,0.43537414965986393,9.156462585034014
1600.0,0.41496598639455784,8.65986394557823
1650.0,0.3673469387755102,8.272108843537415
1700.0,0.3197278911564626,6.605442176870748
1750.0,0.2789115646258503,5.489795918367347
1800.0,0.2789115646258503,5.959183673469388
1850.0,0.2585034013605442,5.571428571428571
1900.0,0.21768707482993196,5.224489795918367
1950.0,0.19727891156462585,5.557823129251701
2000.0,0.19047619047619047,5.197278911564626
