Time,Vitality,Protein
1000.0,0.8888888888888888,741.4962962962964
1050.0,0.8888888888888888,764.7925925925925
1100.0,0.8814814814814815,769.5777777777778
1150.0,0.8814814814814815,764.1555555555556
1200.0,0.8740740740740741,759.5333333333333
1250.0,0.8666666666666667,761.1925925925926
1300.0,0.8666666666666667,761.762962962963
1350.0,0.8666666666666667,753.7185185185185
1400.0,0.8592592592592593,748.1037037037037
1450.0,0.8592592592592593,747.237037037037
1500.0,0.837037037037037,730.4518518518519
1550.0,0.837037037037037,733.8888888888889
1600.0,0.8148148148148148,726.4814814814815
1650.0,0.8148148148148148,723.674074074074
1700.0,0.8074074074074075,719.7481481481482
1750.0,0.8074074074074075,709.5703703703704
1800.0,0.8074074074074075,704.8148148148148
1850.0,0.8074074074074075,705.9481481481481
1900.0,0.8,691.3407407407408
1950.0,0.7925925925925926,670.6962962962963
2000.0,0.7925925925925926,669.6888888888889
