Time,Vitality,Protein
1000.0,0.8796992481203008,668.0
1050.0,0.8796992481203008,657.6917293233083
1100.0,0.8721804511278195,669.812030075188
1150.0,0.8646616541353384,662.3684210526316
1200.0,0.8421052631578947,655.4436090225564
1250.0,0.8270676691729323,664.4812030075188
1300.0,0.8270676691729323,667.9699248120301
1350.0,0.8195488721804511,661.7518796992481
1400.0,0.8195488721804511,641.406015037594
1450.0,0.8195488721804511,625.6015037593985
1500.0,0.8195488721804511,626.4285714285714
1550.0,0.8195488721804511,626.7293233082706
1600.0,0.8195488721804511,627.5639097744361
1650.0,0.8045112781954887,620.7744360902255
1700.0,0.8045112781954887,620.6842105263158
1750.0,0.7969924812030075,611.4511278195489
1800.0,0.7894736842105263,612.8421052631579
1850.0,0.7894736842105263,626.5112781954887
1900.0,0.7819548872180451,629.7067669172932
1950.0,0.7744360902255639,614.4887218045113
2000.0,0.7744360902255639,616.406015037594
