Time,Vitality,Protein
1000.0,0.8978102189781022,736.4963503649635
1050.0,0.8978102189781022,710.1094890510949
1100.0,0.8905109489051095,688.92700729927
1150.0,0.8832116788321168,664.7299270072992
1200.0,0.8832116788321168,650.7007299270073
1250.0,0.8686131386861314,641.9343065693431
1300.0,0.8248175182481752,611.014598540146
1350.0,0.8102189781021898,582.978102189781
1400.0,0.8102189781021898,580.8978102189781
1450.0,0.781021897810219,560.043795620438
1500.0,0.7737226277372263,569.6715328467153
1550.0,0.7591240875912408,568.1313868613139
1600.0,0.7591240875912408,584.4525547445255
1650.0,0.7445255474452555,564.2919708029198
1700.0,0.7445255474452555,578.2189781021898
1750.0,0.7226277372262774,579.2846715328467
1800.0,0.708029197080292,572.7445255474453
1850.0,0.6934306569343066,588.5401459854014
1900.0,0.6861313868613139,602.8394160583941
1950.0,0.6861313868613139,606.5839416058394
2000.0,0.6861313868613139,603.6277372262774
