Time,Vitality,Protein
1000.0,0.9333333333333333,708.4222222222222
1050.0,0.9333333333333333,694.3037037037037
1100.0,0.9259259259259259,674.3185185185185
1150.0,0.9259259259259259,671.074074074074
1200.0,0.9185185185185185,656.2962962962963
1250.0,0.725925925925926,503.77037037037036
1300.0,0.5925925925925926,404.85185185185185
1350.0,0.4888888888888889,343.2148148148148
1400.0,0.3925925925925926,298.4074074074074
1450.0,0.2814814814814815,218.84444444444443
1500.0,0.22962962962962963,189.2888888888889
1550.0,0.18518518518518517,148.55555555555554
1600.0,0.14074074074074075,106.31851851851852
1650.0,0.0962962962962963,52.18518518518518
1700.0,0.07407407407407407,47.525925925925925
1750.0,0.037037037037037035,14.28888888888889
1800.0,0.02962962962962963,18.214814814814815
1850.0,0.022222222222222223,16.074074074074073
1900.0,0.022222222222222223,17.955555555555556
1950.0,0.022222222222222223,16.711111111111112
2000.0,0.022222222222222223,14.592592592592593
