Time,Vitality,Protein
1000.0,0.9424460431654677,739.5395683453237
1050.0,0.935251798561151,758.2446043165468
1100.0,0.920863309352518,769.3812949640288
1150.0,0.9136690647482014,786.5755395683453
1200.0,0.8992805755395683,783.6187050359712
1250.0,0.8992805755395683,744.9280575539568
1300.0,0.8920863309352518,712.7841726618705
1350.0,0.8776978417266187,685.9136690647482
1400.0,0.8776978417266187,682.8776978417267
1450.0,0.8705035971223022,682.136690647482
1500.0,0.8633093525179856,685.0359712230215
1550.0,0.8633093525179856,683.136690647482
1600.0,0.8561151079136691,686.5323741007194
1650.0,0.8561151079136691,679.0143884892086
1700.0,0.8489208633093526,662.5251798561151
1750.0,0.841726618705036,638.0719424460432
1800.0,0.8345323741007195,637.8273381294964
1850.0,0.8345323741007195,657.9208633093525
1900.0,0.8273381294964028,669.2086330935252
1950.0,0.8201438848920863,671.9424460431654
2000.0,0.8129496402877698,651.2446043165468
