Time,Vitality,Protein
1000.0,0.8740740740740741,624.7925925925925
1050.0,0.8666666666666667,623.074074074074
1100.0,0.8592592592592593,622.1111111111111
1150.0,0.8592592592592593,624.9185185185186
1200.0,0.8592592592592593,626.0592592592593
1250.0,0.8518518518518519,654.1185185185185
1300.0,0.8444444444444444,674.0962962962963
1350.0,0.8444444444444444,688.4814814814815
1400.0,0.8296296296296296,677.4740740740741
1450.0,0.8074074074074075,662.0666666666667
1500.0,0.7925925925925926,631.7777777777778
1550.0,0.7925925925925926,620.5333333333333
1600.0,0.7703703703703704,604.8148148148148
1650.0,0.762962962962963,605.2666666666667
1700.0,0.7481481481481481,595.4666666666667
1750.0,0.7481481481481481,610.6814814814815
1800.0,0.7333333333333333,604.7111111111111
1850.0,0.7333333333333333,608.3481481481482
1900.0,0.7185185185185186,582.562962962963
1950.0,0.6888888888888889,549.762962962963
2000.0,0.6666666666666666,543.2592592592592
