Time,Vitality,Protein
1000.0,0.8571428571428571,707.2698412698413
1050.0,0.8571428571428571,700.2222222222222
1100.0,0.8492063492063492,686.7539682539683
1150.0,0.8492063492063492,686.3730158730159
1200.0,0.8492063492063492,712.1111111111111
1250.0,0.5634920634920635,4.365079365079365
1300.0,0.4523809523809524,3.373015873015873
1350.0,0.2777777777777778,2.2301587301587302
1400.0,0.1746031746031746,1.3968253968253967
1450.0,0.11904761904761904,0.7301587301587301
1500.0,0.10317460317460317,0.746031746031746
1550.0,0.06349206349206349,0.47619047619047616
1600.0,0.047619047619047616,0.29365079365079366
1650.0,0.031746031746031744,0.18253968253968253
1700.0,0.031746031746031744,0.2222222222222222
1750.0,0.015873015873015872,0.1349206349206349
1800.0,0.007936507936507936,0.047619047619047616
1850.0,0.007936507936507936,0.07142857142857142
1900.0,0.007936507936507936,0.09523809523809523
1950.0,0.007936507936507936,0.16666666666666666
2000.0,0.007936507936507936,0.09523809523809523
