Time,Vitality,Protein
1000.0,0.9142857142857143,769.5928571428572
1050.0,0.9071428571428571,793.0071428571429
1100.0,0.9071428571428571,800.3071428571428
1150.0,0.9071428571428571,778.3714285714286
1200.0,0.9071428571428571,739.4642857142857
1250.0,0.8928571428571429,636.2285714285714
1300.0,0.8714285714285714,513.5214285714286
1350.0,0.8571428571428571,408.79285714285714
1400.0,0.8571428571428571,333.48571428571427
1450.0,0.8214285714285714,269.7785714285714
1500.0,0.8,224.8
1550.0,0.7928571428571428,195.75714285714287
1600.0,0.7714285714285715,167.7
1650.0,0.7571428571428571,150.75
1700.0,0.7428571428571429,138.62857142857143
1750.0,0.7428571428571429,132.17142857142858
1800.0,0.7285714285714285,134.22142857142856
1850.0,0.7071428571428572,131.27142857142857
1900.0,0.7,122.59285714285714
1950.0,0.7,119.62857142857143
2000.0,0.6714285714285714,111.0
