Time,Vitality,Protein
1000.0,0.916083916083916,686.9370629370629
1050.0,0.9020979020979021,656.5244755244755
1100.0,0.9020979020979021,655.8181818181819
1150.0,0.9020979020979021,654.3776223776224
1200.0,0.8951048951048951,644.1538461538462
1250.0,0.8881118881118881,638.8881118881119
1300.0,0.8811188811188811,640.993006993007
1350.0,0.8741258741258742,612.6503496503497
1400.0,0.8601398601398601,560.0979020979021
1450.0,0.8601398601398601,523.1118881118881
1500.0,0.8601398601398601,489.97902097902096
1550.0,0.8601398601398601,451.6223776223776
1600.0,0.8601398601398601,419.4055944055944
1650.0,0.8601398601398601,390.90909090909093
1700.0,0.8601398601398601,378.3076923076923
1750.0,0.8461538461538461,382.27272727272725
1800.0,0.8461538461538461,382.3916083916084
1850.0,0.8461538461538461,373.42657342657344
1900.0,0.8461538461538461,367.3286713286713
1950.0,0.8461538461538461,369.4125874125874
2000.0,0.8391608391608392,380.38461538461536
