Time,Vitality,Protein
1000.0,0.8848920863309353,684.5035971223022
1050.0,0.8848920863309353,708.31654676259
1100.0,0.8848920863309353,725.7338129496403
1150.0,0.8848920863309353,742.9784172661871
1200.0,0.8848920863309353,749.0791366906475
1250.0,0.8705035971223022,732.9352517985611
1300.0,0.8633093525179856,725.8561151079136
1350.0,0.8633093525179856,708.5323741007194
1400.0,0.8561151079136691,690.9640287769785
1450.0,0.841726618705036,672.273381294964
1500.0,0.841726618705036,669.8129496402878
1550.0,0.841726618705036,661.0503597122303
1600.0,0.841726618705036,647.158273381295
1650.0,0.841726618705036,653.4676258992806
1700.0,0.841726618705036,657.0359712230215
1750.0,0.841726618705036,642.8489208633093
1800.0,0.841726618705036,647.4028776978417
1850.0,0.841726618705036,658.0575539568346
1900.0,0.8345323741007195,659.431654676259
1950.0,0.8345323741007195,656.9136690647482
2000.0,0.8345323741007195,655.1870503597122
