Time,Vitality,Protein
1000.0,0.9104477611940298,715.5149253731344
1050.0,0.9104477611940298,725.8955223880597
1100.0,0.9104477611940298,721.1940298507462
1150.0,0.9029850746268657,699.6865671641791
1200.0,0.9029850746268657,679.1940298507462
1250.0,0.9029850746268657,647.044776119403
1300.0,0.9029850746268657,608.723880597015
1350.0,0.9029850746268657,604.0820895522388
1400.0,0.8955223880597015,617.8731343283582
1450.0,0.8955223880597015,657.7089552238806
1500.0,0.8880597014925373,688.3432835820895
1550.0,0.8731343283582089,702.9776119402985
1600.0,0.8731343283582089,713.9402985074627
1650.0,0.8731343283582089,714.8507462686567
1700.0,0.8656716417910447,706.2089552238806
1750.0,0.8656716417910447,703.955223880597
1800.0,0.8656716417910447,702.5746268656717
1850.0,0.8656716417910447,721.4402985074627
1900.0,0.8582089552238806,727.1343283582089
1950.0,0.8582089552238806,715.4776119402985
2000.0,0.8582089552238806,695.9328358208955
