Time,Vitality,Protein
1000.0,0.9022556390977443,723.8045112781955
1050.0,0.9022556390977443,737.0827067669173
1100.0,0.9022556390977443,743.9398496240601
1150.0,0.8947368421052632,737.203007518797
1200.0,0.8947368421052632,728.7669172932331
1250.0,0.8270676691729323,674.7443609022556
1300.0,0.7819548872180451,666.9699248120301
1350.0,0.706766917293233,588.8947368421053
1400.0,0.6616541353383458,546.0300751879699
1450.0,0.6390977443609023,533.6691729323309
1500.0,0.6015037593984962,520.4962406015038
1550.0,0.5714285714285714,506.5563909774436
1600.0,0.5413533834586466,480.36842105263156
1650.0,0.5037593984962406,434.8646616541353
1700.0,0.46616541353383456,407.14285714285717
1750.0,0.42105263157894735,373.70676691729324
1800.0,0.40601503759398494,353.89473684210526
1850.0,0.39097744360902253,329.8872180451128
1900.0,0.3383458646616541,265.9172932330827
1950.0,0.3007518796992481,232.66917293233084
2000.0,0.2857142857142857,223.58646616541353
