Time,Vitality,Protein
1000.0,0.8897058823529411,680.8161764705883
1050.0,0.8823529411764706,688.8088235294117
1100.0,0.875,683.1985294117648
1150.0,0.8676470588235294,671.0367647058823
1200.0,0.8602941176470589,642.4117647058823
1250.0,0.8602941176470589,645.1397058823529
1300.0,0.8529411764705882,668.3161764705883
1350.0,0.8529411764705882,692.2352941176471
1400.0,0.8529411764705882,702.5735294117648
1450.0,0.8455882352941176,681.0808823529412
1500.0,0.8455882352941176,682.1691176470588
1550.0,0.8455882352941176,683.6102941176471
1600.0,0.8455882352941176,686.7867647058823
1650.0,0.8455882352941176,702.625
1700.0,0.8455882352941176,707.2426470588235
1750.0,0.8455882352941176,709.2205882352941
1800.0,0.8308823529411765,692.3676470588235
1850.0,0.8161764705882353,701.7867647058823
1900.0,0.8088235294117647,696.6397058823529
1950.0,0.8014705882352942,684.9044117647059
2000.0,0.8014705882352942,673.8897058823529
