Time,Vitality,Protein
1000.0,0.8866666666666667,757.2
1050.0,0.8866666666666667,772.52
1100.0,0.8866666666666667,761.34
1150.0,0.88,722.5
1200.0,0.8733333333333333,668.0933333333334
1250.0,0.8666666666666667,626.48
1300.0,0.8666666666666667,608.46
1350.0,0.8666666666666667,610.7466666666667
1400.0,0.8533333333333334,591.6066666666667
1450.0,0.8466666666666667,583.6533333333333
1500.0,0.8466666666666667,586.52
1550.0,0.84,590.96
1600.0,0.84,605.26
1650.0,0.8333333333333334,625.9866666666667
1700.0,0.8333333333333334,640.3733333333333
1750.0,0.8333333333333334,641.28
1800.0,0.8266666666666667,638.6133333333333
1850.0,0.8133333333333334,623.4466666666667
1900.0,0.8133333333333334,604.7733333333333
1950.0,0.8066666666666666,584.0533333333333
2000.0,0.8066666666666666,598.8866666666667
