time,cell_number,x,y,Alive,nuclei_size,cell_size,protein_concentration,number_of_mRNA_in_nucleus,number_of_mRNA_in_cytoplasm,number_of_transcription_sites,file_name
8,4,172,195,1,2606.0,12498,94.88878220515282,3,7,2,rep1_FOV5
9,4,172,195,1,2605.0,12602,101.15656245040469,12,12,4,rep1_FOV5
10,4,172,195,1,2604.0,13367,110.22159048402783,12,19,1,rep1_FOV5
11,4,172,195,1,2596.0,13796,129.41925195708902,7,20,1,rep1_FOV5
12,4,172,195,1,2611.0,14034,142.30012825994015,6,22,1,rep1_FOV5
13,4,172,195,1,2612.0,14231,148.53123462862766,1,16,3,rep1_FOV5
14,4,172,195,1,2618.0,14141,140.68029135138957,3,14,2,rep1_FOV5
15,4,172,195,1,2600.0,13982,133.17973108282078,6,11,0,rep1_FOV5
16,4,172,195,1,2611.0,13836,125.45822492049726,4,12,1,rep1_FOV5
17,4,172,195,1,2603.0,13758,125.29524640209333,2,12,3,rep1_FOV5
18,4,172,195,1,2598.0,13847,134.02693724272405,7,15,4,rep1_FOV5
19,4,172,195,1,2617.0,14076,145.72499289570902,7,25,3,rep1_FOV5
20,4,172,195,1,2591.0,14297,156.71413583269216,6,23,3,rep1_FOV5
0,5,401,201,1,2465.0,6042,89.83018867924528,0,1,0,rep1_FOV5
1,5,401,201,1,2463.0,5961,84.91259855728904,5,4,1,rep1_FOV5
2,5,401,201,1,2466.0,6216,94.68967181467181,2,6,1,rep1_FOV5
3,5,401,201,1,2442.0,6267,102.51539811712144,1,6,1,rep1_FOV5
4,5,401,201,1,2453.0,6352,106.56879722921914,3,5,1,rep1_FOV5
5,5,401,201,1,2457.0,6349,107.3965978894314,2,6,1,rep1_FOV5
6,5,401,201,1,2472.0,6467,111.94495129117055,2,7,1,rep1_FOV5
7,5,401,201,1,2460.0,6359,111.76191225035383,3,6,0,rep1_FOV5
8,5,401,201,1,2463.0,6437,112.7795556936461,2,4,0,rep1_FOV5
9,5,401,201,1,2453.0,6329,108.5234634223416,1,2,0,rep1_FOV5
10,5,401,201,1,2453.0,6315,103.12478226444972,5,4,1,rep1_FOV5
11,5,401,201,1,2455.0,6380,112.33369905956113,5,5,1,rep1_FOV5
12,5,401,201,1,2461.0,6591,130.63343953876497,3,7,1,rep1_FOV5
13,5,401,201,1,2449.0,6642,137.1880457693466,4,8,1,rep1_FOV5
14,5,401,201,1,2474.0,6767,163.02866853849565,4,9,1,rep1_FOV5
15,5,401,201,1,2466.0,6878,180.79776097702822,2,14,0,rep1_FOV5
16,5,401,201,1,2465.0,6841,175.63952638503142,1,10,0,rep1_FOV5
17,5,401,201,1,2473.0,6819,167.22393312802464,1,10,0,rep1_FOV5
18,5,401,201,1,2482.0,6744,156.47049228944246,0,9,1,rep1_FOV5
19,5,401,201,1,2459.0,6620,143.79818731117825,3,6,0,rep1_FOV5
20,5,401,201,1,2446.0,6541,126.68414615502216,1,4,0,rep1_FOV5
0,6,268,239,1,2902.0,12106,73.37708574260697,0,1,0,rep1_FOV5
1,6,268,239,1,2871.0,12030,73.11454696591854,0,1,0,rep1_FOV5
2,6,268,239,1,2903.0,11793,71.46400407021115,0,1,1,rep1_FOV5
3,6,268,239,1,2912.0,11938,71.46950913050762,4,2,0,rep1_FOV5
4,6,268,239,1,2906.0,12185,73.46934755847353,1,5,1,rep1_FOV5
5,6,268,239,1,2903.0,12047,75.96123516228107,4,4,1,rep1_FOV5
6,6,268,239,1,2905.0,12271,79.8149295085975,2,5,2,rep1_FOV5
7,6,268,239,1,2901.0,12442,87.18855489471146,3,8,2,rep1_FOV5
8,6,268,239,1,2911.0,12498,94.88878220515282,3,7,2,rep1_FOV5
9,6,268,239,1,2892.0,12602,101.15656245040469,12,12,4,rep1_FOV5
10,6,268,239,1,2886.0,13367,110.22159048402783,12,19,1,rep1_FOV5
11,6,268,239,1,2911.0,13796,129.41925195708902,7,20,1,rep1_FOV5
12,6,268,239,1,2888.0,14034,142.30012825994015,6,22,1,rep1_FOV5
13,6,268,239,1,2904.0,14231,148.53123462862766,1,16,3,rep1_FOV5
14,6,268,239,1,2890.0,14141,140.68029135138957,3,14,2,rep1_FOV5
15,6,268,239,1,2905.0,13982,133.17973108282078,6,11,0,rep1_FOV5
16,6,268,239,1,2877.0,13836,125.45822492049726,4,12,1,rep1_FOV5
17,6,268,239,1,2907.0,13758,125.29524640209333,2,12,3,rep1_FOV5
18,6,268,239,1,2885.0,13847,134.02693724272405,7,15,4,rep1_FOV5
19,6,268,239,1,2895.0,14076,145.72499289570902,7,25,3,rep1_FOV5
20,6,268,239,1,2884.0,14297,156.71413583269216,6,23,3,rep1_FOV5
0,7,75,270,1,2622.0,5731,125.63252486477055,0,4,0,rep1_FOV5
1,7,75,270,0,0.0,4986,74.3967107902126,0,0,1,rep1_FOV5
2,7,75,270,0,0.0,4197,64.61782225399095,0,0,0,rep1_FOV5
3,7,75,270,0,0.0,3212,62.302926525529266,0,0,0,rep1_FOV5
4,7,75,270,0,0.0,0,0.0,0,0,0,rep1_FOV5
5,7,75,270,0,0.0,0,0.0,0,0,0,rep1_FOV5
6,7,75,270,0,0.0,0,0.0,0,0,0,rep1_FOV5
7,7,75,270,0,0.0,0,0.0,0,0,0,rep1_FOV5
8,7,75,270,0,0.0,0,0.0,0,0,0,rep1_FOV5
9,7,75,270,0,0.0,0,0.0,0,0,0,rep1_FOV5
10,7,75,270,0,0.0,0,0.0,0,0,0,rep1_FOV5
11,7,75,270,0,0.0,0,0.0,0,0,0,rep1_FOV5
12,7,75,270,0,0.0,0,0.0,0,0,0,rep1_FOV5
13,7,75,270,0,0.0,0,0.0,0,0,0,rep1_FOV5
14,7,75,270,0,0.0,0,0.0,0,0,0,rep1_FOV5
15,7,75,270,0,0.0,0,0.0,0,0,0,rep1_FOV5
16,7,75,270,0,0.0,0,0.0,0,0,0,rep1_FOV5
17,7,75,270,0,0.0,0,0.0,0,0,0,rep1_FOV5
18,7,75,270,0,0.0,0,0.0,0,0,0,rep1_FOV5
19,7,75,270,0,0.0,0,0.0,0,0,0,rep1_FOV5
20,7,75,270,0,0.0,0,0.0,0,0,0,rep1_FOV5
0,8,370,308,1,2706.0,6282,92.74609996816301,0,0,0,rep1_FOV5
1,8,370,308,1,2728.0,6193,82.75520749233004,0,0,1,rep1_FOV5
2,8,370,308,1,2723.0,5985,79.39665831244778,1,1,1,rep1_FOV5
3,8,370,308,1,2720.0,5932,77.22656776803777,6,1,0,rep1_FOV5
4,8,370,308,1,2713.0,6019,78.03090214321315,4,0,0,rep1_FOV5
5,8,370,308,1,2710.0,6063,80.67524327890483,2,4,1,rep1_FOV5
6,8,370,308,1,2707.0,6231,90.89857165783984,2,9,1,rep1_FOV5
7,8,370,308,1,2711.0,6598,116.99863595028796,2,14,1,rep1_FOV5
8,8,370,308,1,2710.0,6831,139.3973063973064,5,8,2,rep1_FOV5
9,8,370,308,1,2720.0,6943,155.00172835949877,3,12,1,rep1_FOV5
10,8,370,308,1,2711.0,7000,165.45928571428573,5,12,2,rep1_FOV5
11,8,370,308,1,2709.0,7044,165.589863713799,4,10,1,rep1_FOV5
12,8,370,308,1,2731.0,6924,159.73584633160024,2,14,3,rep1_FOV5
13,8,370,308,1,2716.0,7047,186.21853270895417,5,18,1,rep1_FOV5
14,8,370,308,1,2710.0,7136,201.76205156950672,6,15,1,rep1_FOV5
15,8,370,308,1,2719.0,7155,209.7508036338225,5,14,1,rep1_FOV5
16,8,370,308,1,2706.0,7188,202.4244574290484,4,13,1,rep1_FOV5
17,8,370,308,1,2712.0,7109,192.5356590237727,3,12,2,rep1_FOV5
18,8,370,308,1,2709.0,6990,171.07467811158799,3,7,1,rep1_FOV5
19,8,370,308,1,2701.0,6900,154.11536231884057,5,7,0,rep1_FOV5
20,8,370,308,1,2689.0,6766,133.4942358853089,6,8,1,rep1_FOV5
0,9,565,448,1,2713.0,5343,77.51057458356729,3,2,1,rep1_FOV5
1,9,565,448,1,2735.0,5453,81.59160095360352,0,4,1,rep1_FOV5
2,9,565,448,1,2705.0,5704,90.2258064516129,2,2,1,rep1_FOV5
3,9,565,448,1,2706.0,5810,96.40740103270224,1,5,1,rep1_FOV5
4,9,565,448,1,2725.0,5899,104.53364977114765,0,9,1,rep1_FOV5
5,9,565,448,1,2724.0,5851,99.32797812339771,4,4,1,rep1_FOV5
6,9,565,448,1,2695.0,5954,106.72505878401076,5,7,1,rep1_FOV5
7,9,565,448,1,2729.0,6014,112.37512470901231,4,6,0,rep1_FOV5
8,9,565,448,1,2705.0,5960,111.33322147651006,4,3,1,rep1_FOV5
9,9,565,448,1,2706.0,5965,105.35356244761107,2,1,1,rep1_FOV5
10,9,565,448,1,2718.0,5845,100.20564585115483,5,4,1,rep1_FOV5
11,9,565,448,1,2710.0,5809,97.9352728524703,2,3,0,rep1_FOV5
12,9,565,448,1,2732.0,5928,102.03795546558705,1,3,0,rep1_FOV5
13,9,565,448,1,2733.0,5880,99.64285714285714,4,3,1,rep1_FOV5
14,9,565,448,1,2722.0,5832,98.33093278463649,3,3,0,rep1_FOV5
15,9,565,448,1,2708.0,5906,101.75296308838469,2,3,0,rep1_FOV5
16,9,565,448,1,2708.0,5797,95.87338278419872,1,1,0,rep1_FOV5
17,9,565,448,1,2714.0,5735,92.90793374019181,5,7,2,rep1_FOV5
18,9,565,448,1,2725.0,5941,110.19020366941592,3,10,2,rep1_FOV5
19,9,565,448,1,2706.0,6106,126.68277104487389,2,6,2,rep1_FOV5
20,9,565,448,1,2733.0,6152,126.96472691807543,1,9,2,rep1_FOV5
0,10,178,478,1,2636.0,5464,73.35010980966325,4,0,1,rep1_FOV5
1,10,178,478,1,2630.0,5416,72.11373707533235,2,1,1,rep1_FOV5
2,10,178,478,1,2618.0,5577,76.4308768154922,1,2,1,rep1_FOV5
3,10,178,478,1,2631.0,5617,77.40413031867546,3,3,0,rep1_FOV5
4,10,178,478,1,2652.0,5775,83.36675324675325,4,4,1,rep1_FOV5
5,10,178,478,1,2615.0,5992,95.48247663551402,3,3,1,rep1_FOV5
6,10,178,478,1,2636.0,6208,106.27512886597938,3,7,1,rep1_FOV5
7,10,178,478,1,2643.0,6281,112.82821206814202,5,7,1,rep1_FOV5
8,10,178,478,1,2621.0,6230,109.86516853932584,1,6,1,rep1_FOV5
9,10,178,478,1,2624.0,6224,111.34077763496144,3,5,1,rep1_FOV5
10,10,178,478,1,2621.0,6289,116.76355541421529,4,10,1,rep1_FOV5
11,10,178,478,1,2622.0,6277,116.63390154532419,3,8,1,rep1_FOV5
12,10,178,478,1,2612.0,6256,116.81010230179028,3,6,1,rep1_FOV5
13,10,178,478,1,2616.0,6319,119.0666244658965,6,9,1,rep1_FOV5
14,10,178,478,1,2621.0,6408,125.37406367041199,3,4,1,rep1_FOV5
15,10,178,478,1,2611.0,6412,136.3491890205864,3,7,2,rep1_FOV5
16,10,178,478,1,2614.0,6542,149.2930296545399,4,14,1,rep1_FOV5
17,10,178,478,1,2615.0,6592,155.66641383495147,4,12,1,rep1_FOV5
18,10,178,478,1,2617.0,6558,149.84949679780422,3,10,1,rep1_FOV5
19,10,178,478,1,2628.0,6564,152.82068860450946,2,7,1,rep1_FOV5
20,10,178,478,1,2638.0,6523,148.27180745055955,0,7,1,rep1_FOV5
0,11,353,483,1,2564.0,6434,116.30587503885607,1,7,0,rep1_FOV5
1,11,353,483,1,2568.0,6415,110.56367887763055,0,5,0,rep1_FOV5
2,11,353,483,1,2563.0,6296,101.62595298602287,0,3,0,rep1_FOV5
3,11,353,483,1,2566.0,6219,94.60540279787747,1,3,0,rep1_FOV5
4,11,353,483,1,2570.0,6086,89.49539927702925,1,1,0,rep1_FOV5
5,11,353,483,1,2580.0,5990,85.16377295492488,1,1,0,rep1_FOV5
6,11,353,483,1,2571.0,5832,80.60613854595336,1,3,1,rep1_FOV5
7,11,353,483,1,2576.0,6008,85.78894806924102,0,2,1,rep1_FOV5
8,11,353,483,1,2545.0,6096,89.72752624671917,1,4,1,rep1_FOV5
9,11,353,483,1,2570.0,6246,97.40666026256804,4,4,0,rep1_FOV5
10,11,353,483,1,2557.0,6261,96.91263376457435,2,6,1,rep1_FOV5
11,11,353,483,1,2574.0,6200,95.46403225806452,1,3,1,rep1_FOV5
12,11,353,483,1,2559.0,6103,95.2493855480911,2,5,1,rep1_FOV5
13,11,353,483,1,2571.0,6262,101.07058447780261,3,7,0,rep1_FOV5
14,11,353,483,1,2554.0,6395,106.04065676309617,2,6,1,rep1_FOV5
15,11,353,483,1,2569.0,6335,105.6794001578532,1,7,0,rep1_FOV5
16,11,353,483,1,2566.0,6320,106.27278481012658,0,4,1,rep1_FOV5
17,11,353,483,1,2566.0,6301,101.34375495953023,1,4,1,rep1_FOV5
18,11,353,483,1,2578.0,6299,103.32846483568821,1,10,1,rep1_FOV5
19,11,353,483,1,2570.0,6377,109.57315352046417,1,4,0,rep1_FOV5
20,11,353,483,1,2565.0,6297,107.78783547721137,1,4,0,rep1_FOV5
0,12,58,527,1,2633.0,5840,94.09965753424657,1,4,1,rep1_FOV5
1,12,58,527,1,2643.0,5702,86.88004209049457,2,1,1,rep1_FOV5
2,12,58,527,1,2659.0,5591,82.15918440350563,3,3,1,rep1_FOV5
3,12,58,527,1,2622.0,5781,93.25618405120221,0,6,1,rep1_FOV5
4,12,58,527,1,2639.0,5980,104.06103678929766,3,6,1,rep1_FOV5
5,12,58,527,1,2641.0,6145,122.69292107404394,4,11,1,rep1_FOV5
6,12,58,527,1,2648.0,6405,143.3959406713505,6,12,1,rep1_FOV5
7,12,58,527,1,2646.0,6355,145.87710464201416,3,7,1,rep1_FOV5
8,12,58,527,1,2645.0,6288,137.5868320610687,5,7,0,rep1_FOV5
9,12,58,527,1,2641.0,6242,133.0248317846844,1,7,1,rep1_FOV5
10,12,58,527,1,2640.0,6244,125.2157270980141,5,4,0,rep1_FOV5
11,12,58,527,1,2649.0,6171,124.9090909090909,2,7,1,rep1_FOV5
12,12,58,527,1,2642.0,6262,127.6648035771319,3,10,1,rep1_FOV5
13,12,58,527,1,2652.0,6184,125.4990297542044,3,5,1,rep1_FOV5
14,12,58,527,1,2653.0,6182,125.00161759948237,4,5,0,rep1_FOV5
15,12,58,527,1,2621.0,6166,119.73532273759325,1,4,0,rep1_FOV5
16,12,58,527,1,2661.0,6058,109.4869593925388,1,4,0,rep1_FOV5
17,12,58,527,1,2643.0,6010,105.21064891846922,3,2,0,rep1_FOV5
18,12,58,527,1,2643.0,6004,106.21852098600932,3,6,1,rep1_FOV5
19,12,58,527,1,2639.0,6080,113.66907894736842,1,8,1,rep1_FOV5
20,12,58,527,1,2654.0,6177,119.46187469645459,3,8,1,rep1_FOV5
0,13,437,546,1,2728.0,7369,117.2539014791695,2,10,1,rep1_FOV5
1,13,437,546,1,2714.0,7416,119.23112189859762,2,9,0,rep1_FOV5
2,13,437,546,1,2726.0,7403,123.63325678778874,2,11,0,rep1_FOV5
3,13,437,546,1,2728.0,7408,123.33814794816415,1,9,0,rep1_FOV5
4,13,437,546,1,2761.0,7374,119.29943043124491,2,7,1,rep1_FOV5
5,13,437,546,1,2714.0,7332,112.2569558101473,1,6,1,rep1_FOV5
6,13,437,546,1,2742.0,7289,111.06434353134861,0,7,1,rep1_FOV5
7,13,437,546,1,2735.0,7215,106.85876645876645,5,6,2,rep1_FOV5
8,13,437,546,1,2716.0,7257,110.96417252308116,5,8,2,rep1_FOV5
9,13,437,546,1,2729.0,7413,122.7374881964117,6,14,1,rep1_FOV5
10,13,437,546,1,2741.0,7558,124.65586133897857,3,9,0,rep1_FOV5
11,13,437,546,1,2713.0,7423,119.70658763303247,4,6,0,rep1_FOV5
12,13,437,546,1,2748.0,7301,110.76414189837008,3,4,0,rep1_FOV5
13,13,437,546,1,2745.0,7172,102.03095370886781,1,4,0,rep1_FOV5
14,13,437,546,1,2755.0,7021,91.92209087024641,1,4,0,rep1_FOV5
15,13,437,546,1,2730.0,7052,92.76815087918321,0,3,0,rep1_FOV5
16,13,437,546,1,2712.0,7006,89.21681415929204,0,2,0,rep1_FOV5
17,13,437,546,1,2710.0,6781,82.63633682347736,0,2,0,rep1_FOV5
18,13,437,546,1,2717.0,6696,79.86902628434886,0,2,0,rep1_FOV5
19,13,437,546,1,2730.0,6638,78.93461886110275,3,1,1,rep1_FOV5
20,13,437,546,1,2738.0,7066,90.58845174073026,3,8,1,rep1_FOV5
