time,cell_number,x,y,Alive,nuclei_size,cell_size,protein_concentration,number_of_mRNA_in_nucleus,number_of_mRNA_in_cytoplasm,number_of_transcription_sites,file_name
16,2,375,131,1,2579.0,5911,95.75317205210624,0,7,1,rep1_FOV3
17,2,375,131,1,2595.0,5948,99.46234028244788,1,4,0,rep1_FOV3
18,2,375,131,1,2592.0,5942,94.75681588690676,1,3,0,rep1_FOV3
19,2,375,131,1,2567.0,5799,92.25745818244525,0,0,1,rep1_FOV3
20,2,375,131,1,2563.0,5910,96.05989847715736,7,4,1,rep1_FOV3
0,3,171,237,1,2511.0,6840,126.07192982456141,1,12,1,rep1_FOV3
1,3,171,237,1,2488.0,6861,129.67847252587086,3,8,1,rep1_FOV3
2,3,171,237,1,2524.0,6747,120.53431154587224,3,7,1,rep1_FOV3
3,3,171,237,1,2514.0,6687,111.38836548526993,3,6,1,rep1_FOV3
4,3,171,237,1,2497.0,6652,109.24684305472039,4,10,1,rep1_FOV3
5,3,171,237,1,2513.0,6779,118.43649505826818,3,8,2,rep1_FOV3
6,3,171,237,1,2509.0,6880,127.18561046511628,5,12,0,rep1_FOV3
7,3,171,237,1,2517.0,6902,130.57635467980296,4,12,1,rep1_FOV3
8,3,171,237,1,2513.0,6899,135.9568053341064,4,13,0,rep1_FOV3
9,3,171,237,1,2510.0,6971,136.59604074020945,4,11,0,rep1_FOV3
10,3,171,237,1,2509.0,6816,125.54988262910798,2,4,0,rep1_FOV3
11,3,171,237,1,2508.0,6719,110.62286054472392,3,4,1,rep1_FOV3
12,3,171,237,1,2520.0,6543,101.89026440470732,1,5,2,rep1_FOV3
13,3,171,237,1,2496.0,6534,98.46020814202632,1,8,3,rep1_FOV3
14,3,171,237,1,2526.0,6816,120.87617370892019,6,15,2,rep1_FOV3
15,3,171,237,1,2526.0,7001,143.71589772889587,3,18,0,rep1_FOV3
16,3,171,237,1,2515.0,7062,150.44491645426226,2,10,0,rep1_FOV3
17,3,171,237,1,2501.0,6934,137.44577444476494,7,10,1,rep1_FOV3
18,3,171,237,1,2505.0,6866,132.35901543839208,2,8,1,rep1_FOV3
19,3,171,237,1,2515.0,6845,122.32067202337473,1,6,0,rep1_FOV3
20,3,171,237,1,2510.0,6674,112.46793527120168,2,3,0,rep1_FOV3
0,4,583,241,1,2848.0,13941,154.5026899074672,3,16,1,rep1_FOV3
1,4,583,241,1,2845.0,13578,140.98328177934894,7,22,1,rep1_FOV3
2,4,583,241,1,2841.0,13574,140.80536319434214,4,18,1,rep1_FOV3
3,4,583,241,1,2860.0,13556,134.6009147241074,3,14,2,rep1_FOV3
4,4,583,241,1,2851.0,13521,133.81946601582723,6,21,2,rep1_FOV3
5,4,583,241,1,2846.0,13749,149.56382282347806,6,25,2,rep1_FOV3
6,4,583,241,1,2848.0,13832,155.09073163678426,6,20,2,rep1_FOV3
7,4,583,241,1,2840.0,13856,154.25642321016167,3,17,2,rep1_FOV3
8,4,583,241,1,2852.0,13609,142.95179660518775,4,15,2,rep1_FOV3
9,4,583,241,1,2841.0,13496,132.0444576170717,7,13,1,rep1_FOV3
10,4,583,241,0,0.0,5487,76.31073446327683,1,0,0,rep1_FOV3
11,4,583,241,0,0.0,5074,66.9994087504927,0,0,0,rep1_FOV3
12,4,583,241,0,0.0,0,0.0,0,0,0,rep1_FOV3
13,4,583,241,0,0.0,0,0.0,0,0,0,rep1_FOV3
14,4,583,241,0,0.0,0,0.0,0,0,0,rep1_FOV3
15,4,583,241,0,0.0,0,0.0,0,0,0,rep1_FOV3
16,4,583,241,0,0.0,0,0.0,0,0,0,rep1_FOV3
17,4,583,241,0,0.0,0,0.0,0,0,0,rep1_FOV3
18,4,583,241,0,0.0,0,0.0,0,0,0,rep1_FOV3
19,4,583,241,0,0.0,0,0.0,0,0,0,rep1_FOV3
20,4,583,241,0,0.0,0,0.0,0,0,0,rep1_FOV3
0,5,493,293,1,2554.0,13941,154.5026899074672,3,16,1,rep1_FOV3
1,5,493,293,1,2531.0,13578,140.98328177934894,7,22,1,rep1_FOV3
2,5,493,293,1,2564.0,13574,140.80536319434214,4,18,1,rep1_FOV3
3,5,493,293,1,2554.0,13556,134.6009147241074,3,14,2,rep1_FOV3
4,5,493,293,1,2528.0,13521,133.81946601582723,6,21,2,rep1_FOV3
5,5,493,293,1,2527.0,13749,149.56382282347806,6,25,2,rep1_FOV3
6,5,493,293,1,2562.0,13832,155.09073163678426,6,20,2,rep1_FOV3
7,5,493,293,1,2541.0,13856,154.25642321016167,3,17,2,rep1_FOV3
8,5,493,293,1,2540.0,13609,142.95179660518775,4,15,2,rep1_FOV3
9,5,493,293,1,2547.0,13496,132.0444576170717,7,13,1,rep1_FOV3
10,5,493,293,1,2538.0,6900,120.99130434782609,0,8,0,rep1_FOV3
11,5,493,293,1,6.0,6780,111.37197640117994,2,6,1,rep1_FOV3
12,5,493,293,1,2547.0,6724,108.11258179654968,3,6,1,rep1_FOV3
13,5,493,293,1,2547.0,6784,114.00825471698113,1,8,1,rep1_FOV3
14,5,493,293,1,2538.0,14377,134.92675801627598,6,15,1,rep1_FOV3
15,5,493,293,1,2550.0,6817,118.73258031392108,0,7,0,rep1_FOV3
16,5,493,293,1,2542.0,6819,114.8763748350198,0,3,0,rep1_FOV3
17,5,493,293,1,2545.0,6704,104.7046539379475,0,3,0,rep1_FOV3
18,5,493,293,1,2553.0,6632,98.93275030156815,0,2,0,rep1_FOV3
19,5,493,293,1,2553.0,6490,93.28166409861325,3,6,1,rep1_FOV3
20,5,493,293,1,4.0,6795,114.8027961736571,4,8,1,rep1_FOV3
0,6,376,309,1,2613.0,6082,68.00624794475502,0,0,0,rep1_FOV3
1,6,376,309,1,2611.0,5935,67.00471777590565,0,0,0,rep1_FOV3
2,6,376,309,1,2617.0,5865,66.22745098039216,0,0,0,rep1_FOV3
3,6,376,309,1,2610.0,5751,66.26569292296992,0,0,0,rep1_FOV3
4,6,376,309,1,2602.0,5654,65.12097629996462,0,0,0,rep1_FOV3
5,6,376,309,1,2626.0,5891,66.5812255983704,2,1,0,rep1_FOV3
6,6,376,309,1,2616.0,5979,69.24535875564476,2,0,0,rep1_FOV3
7,6,376,309,1,2608.0,5929,68.2538370720189,0,0,0,rep1_FOV3
8,6,376,309,1,2620.0,5942,67.00420733759677,0,0,0,rep1_FOV3
9,6,376,309,1,2618.0,6141,68.76127666503827,0,1,1,rep1_FOV3
10,6,376,309,1,2607.0,6226,72.25522004497269,2,2,1,rep1_FOV3
11,6,376,309,1,2540.0,6624,86.98248792270532,7,2,1,rep1_FOV3
12,6,376,309,1,2631.0,6951,103.31621349446122,7,4,1,rep1_FOV3
13,6,376,309,1,2628.0,7254,127.90377722635787,5,8,1,rep1_FOV3
14,6,376,309,1,2605.0,14377,134.92675801627598,6,15,1,rep1_FOV3
15,6,376,309,1,2620.0,7530,167.86972111553786,5,10,1,rep1_FOV3
16,6,376,309,1,2620.0,7572,167.5435816164818,4,11,1,rep1_FOV3
17,6,376,309,1,2607.0,7485,164.20334001336005,2,8,1,rep1_FOV3
18,6,376,309,1,2625.0,7483,156.2067352666043,1,7,1,rep1_FOV3
19,6,376,309,1,2633.0,7325,134.59726962457339,4,2,0,rep1_FOV3
20,6,376,309,1,2552.0,7169,122.14548751569257,0,8,1,rep1_FOV3
0,7,447,399,1,2571.0,7083,192.68883241564308,3,18,1,rep1_FOV3
1,7,447,399,1,2575.0,7056,184.4953231292517,2,10,0,rep1_FOV3
2,7,447,399,1,2574.0,6967,159.4283048657959,2,7,1,rep1_FOV3
3,7,447,399,1,2582.0,6827,139.2049216346858,1,8,1,rep1_FOV3
4,7,447,399,1,2568.0,6734,127.13246213246214,1,7,1,rep1_FOV3
5,7,447,399,1,2574.0,6690,122.6034379671151,1,6,0,rep1_FOV3
6,7,447,399,1,2576.0,6678,119.4366576819407,2,8,0,rep1_FOV3
7,7,447,399,1,2556.0,6636,113.16365280289331,0,3,0,rep1_FOV3
8,7,447,399,1,2586.0,6427,102.70639489653027,0,2,0,rep1_FOV3
9,7,447,399,1,2568.0,6394,95.77963715983735,1,4,0,rep1_FOV3
10,7,447,399,1,2564.0,6211,86.76702624376107,0,2,2,rep1_FOV3
11,7,447,399,1,2618.0,6012,81.6067864271457,3,0,0,rep1_FOV3
12,7,447,399,1,2586.0,6013,78.42940296025279,1,2,0,rep1_FOV3
13,7,447,399,1,2579.0,5967,79.3653427182839,0,3,0,rep1_FOV3
14,7,447,399,1,2588.0,5945,80.33221194280908,2,2,1,rep1_FOV3
15,7,447,399,1,2590.0,6240,84.83092948717949,3,4,0,rep1_FOV3
16,7,447,399,1,2551.0,6201,86.16465086276408,1,3,0,rep1_FOV3
17,7,447,399,1,2567.0,6162,84.60451152223304,0,1,0,rep1_FOV3
18,7,447,399,1,2571.0,6017,77.05916569719129,1,3,1,rep1_FOV3
19,7,447,399,1,2583.0,6107,84.81693139020796,4,4,1,rep1_FOV3
20,7,447,399,1,2624.0,6426,98.21272953625895,6,7,0,rep1_FOV3
0,8,60,520,1,2510.0,5467,64.2635814889336,0,0,0,rep1_FOV3
1,8,60,520,1,2522.0,5468,65.04791514264814,0,0,0,rep1_FOV3
2,8,60,520,1,2501.0,5734,64.70456923613533,1,0,1,rep1_FOV3
3,8,60,520,1,2503.0,5614,65.60473815461347,1,0,0,rep1_FOV3
4,8,60,520,1,2510.0,5809,68.0661043208814,1,0,1,rep1_FOV3
5,8,60,520,1,2505.0,6092,73.15019697964544,1,4,0,rep1_FOV3
6,8,60,520,1,2515.0,6280,78.74506369426751,0,2,0,rep1_FOV3
7,8,60,520,1,2506.0,6189,75.29972531911456,0,1,0,rep1_FOV3
8,8,60,520,1,2513.0,6179,73.63375950801101,0,1,0,rep1_FOV3
9,8,60,520,1,2528.0,6054,72.57383548067394,0,1,0,rep1_FOV3
10,8,60,520,1,2512.0,5980,71.77642140468227,0,1,0,rep1_FOV3
11,8,60,520,1,2582.0,5888,68.64487092391305,0,0,0,rep1_FOV3
12,8,60,520,1,2506.0,5768,67.57021497919555,0,0,0,rep1_FOV3
13,8,60,520,1,2513.0,5710,67.19807355516637,0,0,0,rep1_FOV3
14,8,60,520,1,2510.0,5659,64.83336278494434,0,0,0,rep1_FOV3
15,8,60,520,1,2507.0,5676,65.09866102889359,0,0,0,rep1_FOV3
16,8,60,520,1,2520.0,5729,65.82352941176471,5,1,0,rep1_FOV3
17,8,60,520,1,2516.0,6081,72.79805952968262,3,3,1,rep1_FOV3
18,8,60,520,1,2506.0,6352,81.63255667506297,1,5,1,rep1_FOV3
19,8,60,520,1,2516.0,6515,88.75564082885649,1,3,1,rep1_FOV3
20,8,60,520,1,2558.0,6500,89.19692307692307,1,2,0,rep1_FOV3
0,9,371,561,1,2599.0,6038,78.90228552500828,0,1,1,rep1_FOV3
1,9,371,561,1,2592.0,6115,81.24987735077679,0,3,1,rep1_FOV3
2,9,371,561,1,2583.0,6199,82.63865139538635,1,1,0,rep1_FOV3
3,9,371,561,1,2581.0,6115,80.39362224039247,0,2,0,rep1_FOV3
4,9,371,561,1,2599.0,5994,77.1725058391725,0,2,0,rep1_FOV3
5,9,371,561,1,2582.0,6112,77.57493455497382,0,2,0,rep1_FOV3
6,9,371,561,1,2578.0,6138,81.89165852069078,5,7,1,rep1_FOV3
7,9,371,561,1,2611.0,6565,101.83823305407464,4,8,2,rep1_FOV3
8,9,371,561,1,2582.0,6788,120.63582793164407,4,6,0,rep1_FOV3
9,9,371,561,1,2579.0,6746,120.96649866587607,0,5,1,rep1_FOV3
10,9,371,561,1,2613.0,6677,111.75632769207728,0,5,1,rep1_FOV3
11,9,371,561,1,2539.0,6578,103.35345089692916,2,3,0,rep1_FOV3
12,9,371,561,1,2590.0,6452,97.8842219466832,0,4,1,rep1_FOV3
13,9,371,561,1,2594.0,6439,93.91660195682559,3,1,0,rep1_FOV3
14,9,371,561,1,2585.0,6388,88.44301815904822,2,2,0,rep1_FOV3
15,9,371,561,1,2565.0,6291,88.71896359879193,2,2,1,rep1_FOV3
16,9,371,561,1,2582.0,6282,87.31025151225724,4,2,0,rep1_FOV3
17,9,371,561,1,2585.0,6380,92.51943573667711,1,6,0,rep1_FOV3
18,9,371,561,1,2578.0,6342,91.41043834752443,1,4,1,rep1_FOV3
19,9,371,561,1,2604.0,6512,98.41907248157248,3,6,1,rep1_FOV3
20,9,371,561,1,2520.0,6570,107.90867579908675,2,5,0,rep1_FOV3
0,10,583,577,1,2783.0,6268,88.9325143586471,5,2,1,rep1_FOV3
1,10,583,577,1,2787.0,6336,93.1936553030303,2,4,0,rep1_FOV3
2,10,583,577,1,2790.0,6439,96.64295698089765,4,3,1,rep1_FOV3
3,10,583,577,1,2794.0,6489,103.06287563569117,5,11,2,rep1_FOV3
4,10,583,577,1,2807.0,6692,121.76897788404065,8,7,1,rep1_FOV3
5,10,583,577,1,2808.0,6908,145.11450492182976,5,12,1,rep1_FOV3
6,10,583,577,1,2800.0,6981,153.65864489328177,3,9,1,rep1_FOV3
7,10,583,577,1,2799.0,7022,160.0098262603247,3,10,2,rep1_FOV3
8,10,583,577,1,2808.0,7036,171.1361569073337,7,10,0,rep1_FOV3
9,10,583,577,1,2796.0,7116,177.69800449690837,8,8,1,rep1_FOV3
10,10,583,577,1,2787.0,7126,181.10230143137807,8,15,1,rep1_FOV3
11,10,583,577,1,2577.0,7091,179.59568467070935,7,11,1,rep1_FOV3
12,10,583,577,1,2793.0,7075,174.00155477031802,3,5,0,rep1_FOV3
13,10,583,577,1,2773.0,6990,154.8904148783977,4,4,0,rep1_FOV3
14,10,583,577,1,2789.0,6777,130.72244355909694,1,3,0,rep1_FOV3
15,10,583,577,1,2818.0,6589,114.34360297465473,0,2,0,rep1_FOV3
16,10,583,577,1,2803.0,6574,102.27441435959842,0,4,1,rep1_FOV3
17,10,583,577,1,2805.0,6395,94.09241594996091,2,4,1,rep1_FOV3
18,10,583,577,1,2792.0,6243,88.46227775108122,2,2,0,rep1_FOV3
19,10,583,577,1,2802.0,6154,84.77510562235945,2,1,0,rep1_FOV3
20,10,583,577,1,2561.0,6058,80.7786398151205,0,1,0,rep1_FOV3
0,11,250,600,1,2608.0,7057,127.6138585801332,3,7,0,rep1_FOV3
1,11,250,600,1,2623.0,7052,119.98142370958594,5,4,1,rep1_FOV3
2,11,250,600,1,2634.0,7009,119.07176487373377,1,9,1,rep1_FOV3
3,11,250,600,1,2613.0,7016,122.83380843785633,1,8,1,rep1_FOV3
4,11,250,600,1,2613.0,7124,127.31541268950028,3,11,1,rep1_FOV3
5,11,250,600,1,2621.0,7196,136.29697053918844,5,10,1,rep1_FOV3
6,11,250,600,1,2638.0,7194,140.50764525993884,2,13,1,rep1_FOV3
7,11,250,600,1,2602.0,7189,143.2236750591181,0,11,1,rep1_FOV3
8,11,250,600,1,2605.0,7178,142.98551128448037,1,11,1,rep1_FOV3
9,11,250,600,1,2632.0,7148,136.13905987688864,2,9,0,rep1_FOV3
10,11,250,600,1,2649.0,7075,129.46487632508834,2,7,0,rep1_FOV3
11,11,250,600,1,2790.0,7008,120.00228310502283,2,5,0,rep1_FOV3
12,11,250,600,1,2646.0,6908,112.21713954834973,2,3,0,rep1_FOV3
13,11,250,600,1,2628.0,6859,106.54658113427614,0,2,0,rep1_FOV3
14,11,250,600,1,2617.0,6769,102.93928202097798,0,5,0,rep1_FOV3
15,11,250,600,1,2634.0,6701,98.21429637367557,0,4,0,rep1_FOV3
16,11,250,600,1,2639.0,6680,92.97994011976049,0,2,0,rep1_FOV3
17,11,250,600,1,2622.0,6563,88.29331098582965,0,2,0,rep1_FOV3
18,11,250,600,1,2615.0,6507,85.16428461656677,0,3,1,rep1_FOV3
19,11,250,600,1,2638.0,6569,84.2970010656112,3,4,0,rep1_FOV3
20,11,250,600,1,2792.0,6464,81.29424504950495,2,3,0,rep1_FOV3
