time,cell_number,x,y,Alive,nuclei_size,cell_size,protein_concentration,number_of_mRNA_in_nucleus,number_of_mRNA_in_cytoplasm,number_of_transcription_sites,file_name
4,3,85,156,1,2837.0,14661,121.37937384898711,10,19,0,rep2_FOV6
5,3,85,156,1,2819.0,14708,123.08729942888225,4,14,0,rep2_FOV6
6,3,85,156,1,2826.0,14629,119.85535580012305,4,15,1,rep2_FOV6
7,3,85,156,1,2835.0,14717,120.35210980498744,3,14,1,rep2_FOV6
8,3,85,156,1,2823.0,14710,123.40666213460231,7,15,2,rep2_FOV6
9,3,85,156,1,2839.0,14568,118.36113399231192,8,10,2,rep2_FOV6
10,3,85,156,1,2840.0,14247,109.10837369270723,6,9,2,rep2_FOV6
11,3,85,156,1,2820.0,14413,107.47887323943662,6,10,1,rep2_FOV6
12,3,85,156,1,2834.0,14321,107.73004678444242,2,11,1,rep2_FOV6
13,3,85,156,1,2840.0,14357,105.13345406421955,10,11,2,rep2_FOV6
14,3,85,156,1,2831.0,14252,105.87973617737862,8,10,2,rep2_FOV6
15,3,85,156,1,2834.0,14400,108.53256944444445,8,15,0,rep2_FOV6
16,3,85,156,1,2834.0,14436,109.11880022166805,6,13,1,rep2_FOV6
17,3,85,156,1,2827.0,14278,106.80725591819582,4,7,1,rep2_FOV6
18,3,85,156,1,2848.0,14207,100.89350320264658,9,5,1,rep2_FOV6
19,3,85,156,1,2835.0,14054,95.82716664294863,6,7,0,rep2_FOV6
20,3,85,156,1,2832.0,13973,93.22844056394474,0,6,1,rep2_FOV6
0,4,181,248,1,2678.0,6250,72.85696,0,0,0,rep2_FOV6
1,4,181,248,1,2688.0,6050,70.12512396694216,1,1,1,rep2_FOV6
2,4,181,248,1,2695.0,6387,77.89384687646782,2,4,0,rep2_FOV6
3,4,181,248,1,2664.0,6439,83.13433763006678,1,1,0,rep2_FOV6
4,4,181,248,1,2680.0,6524,82.30931943592888,0,2,0,rep2_FOV6
5,4,181,248,1,2677.0,6441,79.055891942245,0,1,0,rep2_FOV6
6,4,181,248,1,2675.0,6385,75.32341425215348,0,1,1,rep2_FOV6
7,4,181,248,1,2681.0,6330,75.04976303317535,1,2,1,rep2_FOV6
8,4,181,248,1,2691.0,6326,76.23932975023712,2,1,0,rep2_FOV6
9,4,181,248,1,2693.0,6351,74.32955440088175,1,0,0,rep2_FOV6
10,4,181,248,1,2672.0,6042,69.99023502151606,1,0,0,rep2_FOV6
11,4,181,248,1,2699.0,5996,67.80753835890594,1,0,0,rep2_FOV6
12,4,181,248,1,2670.0,5898,68.71057985757884,0,0,0,rep2_FOV6
13,4,181,248,1,2685.0,5861,69.29483023374851,0,0,0,rep2_FOV6
14,4,181,248,1,2690.0,5732,66.31175854849965,0,1,0,rep2_FOV6
15,4,181,248,1,2673.0,5904,66.19224254742548,0,1,0,rep2_FOV6
16,4,181,248,1,2693.0,5905,67.21236240474174,0,1,0,rep2_FOV6
17,4,181,248,1,2688.0,5940,69.28148148148148,0,1,0,rep2_FOV6
18,4,181,248,1,2684.0,5915,67.25849535080305,1,-1,1,rep2_FOV6
19,4,181,248,1,2683.0,5883,66.11371749107599,3,1,0,rep2_FOV6
20,4,181,248,1,2662.0,5831,68.11541759560967,0,0,1,rep2_FOV6
0,5,419,257,1,2610.0,6062,81.85417354008578,2,3,0,rep2_FOV6
1,5,419,257,1,2594.0,6167,84.52424193286849,1,5,1,rep2_FOV6
2,5,419,257,1,2623.0,6350,91.68535433070866,3,3,1,rep2_FOV6
3,5,419,257,1,2603.0,6354,97.68429335851432,0,6,1,rep2_FOV6
4,5,419,257,1,2622.0,6494,106.23652602402217,6,9,1,rep2_FOV6
5,5,419,257,1,2595.0,6720,131.16443452380952,5,12,1,rep2_FOV6
6,5,419,257,1,2617.0,6850,137.91299270072992,2,11,1,rep2_FOV6
7,5,419,257,1,2612.0,6860,144.4832361516035,0,8,1,rep2_FOV6
8,5,419,257,1,2596.0,6779,137.74539017554213,0,6,1,rep2_FOV6
9,5,419,257,1,2615.0,6748,136.25148192056906,1,7,1,rep2_FOV6
10,5,419,257,1,2619.0,6798,133.35922330097088,4,6,0,rep2_FOV6
11,5,419,257,1,2633.0,6774,134.99202834366696,0,9,0,rep2_FOV6
12,5,419,257,1,2622.0,6761,131.74722674160628,0,8,0,rep2_FOV6
13,5,419,257,1,2612.0,6628,121.10832830416415,0,3,0,rep2_FOV6
14,5,419,257,1,2609.0,6514,108.9390543444888,0,2,0,rep2_FOV6
15,5,419,257,1,2595.0,6414,97.05316495166822,0,0,0,rep2_FOV6
16,5,419,257,1,2590.0,6148,84.74560832791151,0,0,0,rep2_FOV6
17,5,419,257,1,2605.0,5968,76.90951742627345,2,2,1,rep2_FOV6
18,5,419,257,1,2633.0,6217,90.24915554125784,8,7,1,rep2_FOV6
19,5,419,257,1,2606.0,6567,109.51180143139942,3,9,1,rep2_FOV6
20,5,419,257,1,2603.0,6650,119.05293233082706,3,3,0,rep2_FOV6
0,6,110,340,1,2688.0,6621,115.6705935659266,3,9,1,rep2_FOV6
1,6,110,340,1,2665.0,6661,118.34349196817294,2,8,1,rep2_FOV6
2,6,110,340,1,2676.0,6794,123.86576390933176,3,8,0,rep2_FOV6
3,6,110,340,1,2672.0,6801,128.01043964122923,2,9,1,rep2_FOV6
4,6,110,340,1,2681.0,6768,128.7062647754137,3,6,1,rep2_FOV6
5,6,110,340,1,2678.0,6796,130.22969393761036,3,8,1,rep2_FOV6
6,6,110,340,1,2667.0,6749,122.90798636835086,3,7,0,rep2_FOV6
7,6,110,340,1,2673.0,6774,122.55166814289932,1,8,0,rep2_FOV6
8,6,110,340,1,2682.0,6775,122.28221402214022,2,8,0,rep2_FOV6
9,6,110,340,1,2667.0,6675,114.54696629213483,1,6,1,rep2_FOV6
10,6,110,340,1,2676.0,6574,108.17477943413446,0,4,1,rep2_FOV6
11,6,110,340,1,2666.0,6635,116.13941220798795,6,9,1,rep2_FOV6
12,6,110,340,1,2665.0,6900,136.66971014492754,3,10,2,rep2_FOV6
13,6,110,340,1,2692.0,6974,148.00673931746488,2,15,1,rep2_FOV6
14,6,110,340,1,2686.0,6919,151.46220552102906,4,11,1,rep2_FOV6
15,6,110,340,1,2673.0,7007,157.81175966890254,2,11,1,rep2_FOV6
16,6,110,340,1,2690.0,7034,157.71822576059142,4,14,2,rep2_FOV6
17,6,110,340,1,2663.0,7005,163.6275517487509,5,13,2,rep2_FOV6
18,6,110,340,1,2685.0,7075,171.67109540636042,3,18,1,rep2_FOV6
19,6,110,340,1,2682.0,7113,186.7687333052158,4,17,2,rep2_FOV6
20,6,110,340,1,2713.0,7153,188.85866070180344,6,14,1,rep2_FOV6
0,7,583,385,1,2635.0,5978,86.85513549682167,1,0,0,rep2_FOV6
1,7,583,385,1,2642.0,5721,79.22041601118686,2,0,1,rep2_FOV6
2,7,583,385,1,2639.0,5690,74.49472759226714,1,4,1,rep2_FOV6
3,7,583,385,1,2659.0,5841,78.13730525594933,4,0,1,rep2_FOV6
4,7,583,385,1,2640.0,5888,81.09884510869566,2,2,1,rep2_FOV6
5,7,583,385,1,2637.0,6063,90.1923140359558,3,4,1,rep2_FOV6
6,7,583,385,1,2656.0,6284,105.24649904519414,3,4,1,rep2_FOV6
7,7,583,385,1,2631.0,6214,99.14097199871259,2,4,1,rep2_FOV6
8,7,583,385,1,2634.0,6090,92.15944170771758,3,3,0,rep2_FOV6
9,7,583,385,1,2640.0,6004,89.11459027315124,3,2,1,rep2_FOV6
10,7,583,385,1,2644.0,6187,92.32875383869404,2,6,1,rep2_FOV6
11,7,583,385,1,2639.0,6098,96.22712364709741,2,1,0,rep2_FOV6
12,7,583,385,1,2649.0,6095,94.18638228055784,1,4,0,rep2_FOV6
13,7,583,385,1,2647.0,6045,88.2191894127378,4,1,0,rep2_FOV6
14,7,583,385,1,2637.0,5971,85.23681125439624,2,2,0,rep2_FOV6
15,7,583,385,1,2640.0,5954,82.41434329862277,0,1,1,rep2_FOV6
16,7,583,385,1,2653.0,5676,77.5036997885835,2,0,0,rep2_FOV6
17,7,583,385,1,2654.0,5720,75.43409090909091,0,0,1,rep2_FOV6
18,7,583,385,1,2647.0,5711,73.78602696550517,2,2,2,rep2_FOV6
19,7,583,385,1,2655.0,5762,79.33582089552239,4,5,2,rep2_FOV6
20,7,583,385,1,2636.0,5851,80.9008716458725,3,5,0,rep2_FOV6
0,8,364,458,1,2718.0,6849,169.88027449262665,3,9,2,rep2_FOV6
1,8,364,458,1,2747.0,6973,191.64878818299155,6,18,1,rep2_FOV6
2,8,364,458,1,2744.0,7070,215.21527581329562,4,14,2,rep2_FOV6
3,8,364,458,1,2733.0,7104,235.91089527027026,4,19,1,rep2_FOV6
4,8,364,458,1,2753.0,7085,232.21496118560339,6,12,1,rep2_FOV6
5,8,364,458,1,2716.0,7041,212.5918193438432,3,14,1,rep2_FOV6
6,8,364,458,1,2712.0,7046,208.41087141640648,6,18,2,rep2_FOV6
7,8,364,458,1,2739.0,6965,200.5599425699928,6,12,1,rep2_FOV6
8,8,364,458,1,2736.0,6980,189.32836676217764,2,13,1,rep2_FOV6
9,8,364,458,1,2726.0,6851,168.5299956210772,1,11,0,rep2_FOV6
10,8,364,458,1,2737.0,6796,155.5645968216598,0,9,0,rep2_FOV6
11,8,364,458,1,2726.0,6595,132.4112206216831,0,2,0,rep2_FOV6
12,8,364,458,1,2745.0,6431,115.10309438656508,0,1,0,rep2_FOV6
13,8,364,458,1,2727.0,6318,97.63659385881608,0,0,0,rep2_FOV6
14,8,364,458,1,2722.0,5972,86.79789015405224,0,0,0,rep2_FOV6
15,8,364,458,1,2744.0,5837,78.96213808463251,1,0,0,rep2_FOV6
16,8,364,458,1,2729.0,5624,72.16145092460881,1,0,0,rep2_FOV6
17,8,364,458,1,2738.0,5578,72.0064539261384,3,2,1,rep2_FOV6
18,8,364,458,1,2768.0,5862,76.6497782326851,2,1,1,rep2_FOV6
19,8,364,458,1,2741.0,5910,82.89560067681894,5,3,2,rep2_FOV6
20,8,364,458,1,2728.0,6033,88.47836897066136,7,3,1,rep2_FOV6
0,9,524,517,1,2582.0,6573,97.73573710634413,1,2,1,rep2_FOV6
1,9,524,517,1,2597.0,6442,92.29478422850046,0,3,1,rep2_FOV6
2,9,524,517,1,2611.0,6403,89.91379041074497,0,2,1,rep2_FOV6
3,9,524,517,1,2601.0,6211,81.41040090162615,2,1,0,rep2_FOV6
4,9,524,517,1,2604.0,6047,75.81131139407971,1,0,0,rep2_FOV6
5,9,524,517,1,2596.0,5739,71.13573793343788,1,0,0,rep2_FOV6
6,9,524,517,1,2577.0,5523,68.09795401050154,0,0,0,rep2_FOV6
7,9,524,517,1,2581.0,5676,69.14059196617336,4,1,1,rep2_FOV6
8,9,524,517,1,2593.0,6552,98.69658119658119,2,11,3,rep2_FOV6
9,9,524,517,1,2595.0,7074,159.94048628781454,5,15,1,rep2_FOV6
10,9,524,517,1,2587.0,7175,187.43554006968643,4,15,1,rep2_FOV6
11,9,524,517,1,2592.0,7324,199.19197160021847,1,12,1,rep2_FOV6
12,9,524,517,1,2598.0,7224,191.06672203765228,2,12,0,rep2_FOV6
13,9,524,517,1,2598.0,7150,173.69286713286712,2,10,0,rep2_FOV6
14,9,524,517,1,2577.0,6990,145.4143061516452,2,5,0,rep2_FOV6
15,9,524,517,1,2581.0,6799,120.84997793793205,1,1,0,rep2_FOV6
16,9,524,517,1,2583.0,6539,101.92980578070042,0,1,0,rep2_FOV6
17,9,524,517,1,2597.0,6395,89.21829554339328,0,1,0,rep2_FOV6
18,9,524,517,1,2605.0,6256,82.30994245524296,2,1,1,rep2_FOV6
19,9,524,517,1,2588.0,6218,82.42119652621422,1,4,1,rep2_FOV6
20,9,524,517,1,2589.0,6340,86.47996845425868,2,5,0,rep2_FOV6
0,10,171,565,1,2625.0,7276,150.34359538207806,4,12,1,rep2_FOV6
1,10,171,565,1,2630.0,7246,155.688241788573,5,12,1,rep2_FOV6
2,10,171,565,1,2624.0,7265,149.35182381280111,1,14,0,rep2_FOV6
3,10,171,565,1,2626.0,7110,138.31026722925458,1,8,1,rep2_FOV6
4,10,171,565,1,2620.0,7053,129.3597050900326,1,8,1,rep2_FOV6
5,10,171,565,1,2628.0,6934,116.0565330256706,0,6,1,rep2_FOV6
6,10,171,565,1,2624.0,6911,108.67848357690639,2,4,1,rep2_FOV6
7,10,171,565,1,2618.0,6794,102.10008831321754,1,4,1,rep2_FOV6
8,10,171,565,1,2624.0,6710,98.11594634873323,0,3,0,rep2_FOV6
9,10,171,565,1,2626.0,6591,90.16188742224246,4,2,0,rep2_FOV6
10,10,171,565,1,2619.0,6459,84.47638953398359,9,3,1,rep2_FOV6
11,10,171,565,1,2642.0,6637,95.81512731655869,6,8,1,rep2_FOV6
12,10,171,565,1,2617.0,6985,119.35361488904796,7,13,1,rep2_FOV6
13,10,171,565,1,2625.0,7007,127.30854859426287,3,12,1,rep2_FOV6
14,10,171,565,1,2615.0,7168,133.8623046875,0,8,1,rep2_FOV6
15,10,171,565,1,2633.0,7066,129.41423719218795,3,9,0,rep2_FOV6
16,10,171,565,1,2638.0,7063,127.886167350984,2,9,0,rep2_FOV6
17,10,171,565,1,2615.0,6970,120.11721664275467,4,7,1,rep2_FOV6
18,10,171,565,1,2632.0,6959,116.49576088518465,0,7,1,rep2_FOV6
19,10,171,565,1,2624.0,6927,114.48318175256243,2,7,1,rep2_FOV6
20,10,171,565,1,2620.0,6882,109.44027898866608,2,7,1,rep2_FOV6
