time,cell_number,x,y,Alive,nuclei_size,cell_size,protein_concentration,number_of_mRNA_in_nucleus,number_of_mRNA_in_cytoplasm,number_of_transcription_sites,file_name
9,2,119,65,1,2564.0,7020,125.72421652421653,4,10,1,rep1_FOV2
10,2,119,65,1,2588.0,7200,145.84958333333333,5,8,1,rep1_FOV2
11,2,119,65,1,2573.0,7262,156.4257780225833,3,9,1,rep1_FOV2
12,2,119,65,1,2570.0,7262,160.34797576425228,2,8,2,rep1_FOV2
13,2,119,65,1,2558.0,7344,174.82175925925927,5,12,1,rep1_FOV2
14,2,119,65,1,2539.0,7337,181.56003816273682,4,10,1,rep1_FOV2
15,2,119,65,1,2564.0,7306,181.19244456611005,3,10,1,rep1_FOV2
16,2,119,65,1,2568.0,7278,168.6806815059082,3,5,0,rep1_FOV2
17,2,119,65,1,2558.0,7221,154.5139177399252,2,6,1,rep1_FOV2
18,2,119,65,1,2563.0,7142,139.21604592551105,3,2,1,rep1_FOV2
19,2,119,65,1,2570.0,6953,122.20667337839781,2,2,1,rep1_FOV2
20,2,119,65,1,2578.0,6860,112.55685131195335,3,5,1,rep1_FOV2
0,3,339,75,1,2603.0,5502,75.42457288258815,5,1,0,rep1_FOV2
1,3,339,75,1,2600.0,5571,74.77993178962484,4,1,1,rep1_FOV2
2,3,339,75,1,2585.0,5566,77.70463528566296,2,5,1,rep1_FOV2
3,3,339,75,1,2591.0,5778,85.63084112149532,5,3,0,rep1_FOV2
4,3,339,75,1,2593.0,5858,89.84482758620689,3,2,0,rep1_FOV2
5,3,339,75,1,2560.0,5773,85.64299324441365,1,1,1,rep1_FOV2
6,3,339,75,1,2588.0,5751,86.8395061728395,3,4,0,rep1_FOV2
7,3,339,75,1,2587.0,5870,91.04020442930154,1,5,0,rep1_FOV2
8,3,339,75,1,2601.0,5804,88.95675396278429,1,4,1,rep1_FOV2
9,3,339,75,1,2597.0,5816,85.8798143053645,1,1,1,rep1_FOV2
10,3,339,75,1,2600.0,5648,82.09702549575071,2,1,0,rep1_FOV2
11,3,339,75,1,2586.0,5547,77.14981070849107,1,0,0,rep1_FOV2
12,3,339,75,1,2600.0,5346,72.90852974186308,1,0,0,rep1_FOV2
13,3,339,75,1,2618.0,5273,69.62715721600607,1,0,0,rep1_FOV2
14,3,339,75,1,2594.0,5246,68.65726267632482,1,0,0,rep1_FOV2
15,3,339,75,1,2581.0,5131,66.88774118105633,1,0,0,rep1_FOV2
16,3,339,75,1,2572.0,5129,66.43224800155976,0,1,0,rep1_FOV2
17,3,339,75,1,2603.0,5133,68.23728813559322,0,1,0,rep1_FOV2
18,3,339,75,1,2586.0,5197,68.28708870502213,0,0,0,rep1_FOV2
19,3,339,75,1,2598.0,5234,68.80129919755446,0,3,1,rep1_FOV2
20,3,339,75,1,2569.0,5484,75.54759299781182,5,3,1,rep1_FOV2
0,4,234,184,1,2482.0,6102,81.94936086529007,0,1,1,rep1_FOV2
1,4,234,184,1,2494.0,5880,76.85850340136055,0,1,1,rep1_FOV2
2,4,234,184,1,2483.0,5873,76.05635961178274,0,3,0,rep1_FOV2
3,4,234,184,1,2491.0,5825,74.56309012875536,0,0,0,rep1_FOV2
4,4,234,184,1,2487.0,5985,77.2359231411863,4,4,0,rep1_FOV2
5,4,234,184,1,2489.0,6019,82.15500913773052,3,3,0,rep1_FOV2
6,4,234,184,1,2490.0,6136,83.19361147327248,1,3,0,rep1_FOV2
7,4,234,184,1,2474.0,6064,82.05408970976254,1,3,0,rep1_FOV2
8,4,234,184,1,2499.0,6079,81.40615232768548,1,1,0,rep1_FOV2
9,4,234,184,1,2475.0,5896,75.88127544097694,0,1,0,rep1_FOV2
10,4,234,184,1,2475.0,5900,75.45898305084745,0,1,0,rep1_FOV2
11,4,234,184,1,2502.0,5826,76.10281496738757,0,1,1,rep1_FOV2
12,4,234,184,1,2496.0,5844,74.9757015742642,1,1,1,rep1_FOV2
13,4,234,184,1,2481.0,5934,77.29322548028311,3,5,0,rep1_FOV2
14,4,234,184,1,2490.0,6045,80.99917287014061,3,3,0,rep1_FOV2
15,4,234,184,1,2486.0,6104,82.50999344692005,3,2,0,rep1_FOV2
16,4,234,184,1,2485.0,6111,83.75257731958763,1,1,0,rep1_FOV2
17,4,234,184,1,2499.0,6109,81.46832542150925,0,3,0,rep1_FOV2
18,4,234,184,1,2485.0,6004,79.48217854763492,0,3,0,rep1_FOV2
19,4,234,184,1,2492.0,5949,76.92284417549168,2,3,3,rep1_FOV2
20,4,234,184,1,2504.0,6488,102.2341245376079,5,11,1,rep1_FOV2
0,5,66,259,1,2666.0,6213,110.68388862063415,4,9,1,rep1_FOV2
1,5,66,259,1,2652.0,6293,113.28205943111394,5,10,1,rep1_FOV2
2,5,66,259,1,2666.0,6327,118.97945313734787,2,8,2,rep1_FOV2
3,5,66,259,1,2652.0,6336,118.16650883838383,3,9,1,rep1_FOV2
4,5,66,259,1,2670.0,6368,125.74293341708542,8,16,1,rep1_FOV2
5,5,66,259,1,2666.0,6564,144.32419256550884,4,11,1,rep1_FOV2
6,5,66,259,1,2664.0,6627,151.56828127357778,0,14,1,rep1_FOV2
7,5,66,259,1,2693.0,6531,142.84198438217732,2,6,0,rep1_FOV2
8,5,66,259,1,2672.0,6362,124.43021062558944,0,7,0,rep1_FOV2
9,5,66,259,1,2653.0,6295,112.72565528196982,0,2,0,rep1_FOV2
10,5,66,259,1,2651.0,6045,98.49197684036393,0,1,0,rep1_FOV2
11,5,66,259,1,2655.0,5921,88.72893092383043,0,1,0,rep1_FOV2
12,5,66,259,1,2659.0,5713,81.9275336950814,1,1,0,rep1_FOV2
13,5,66,259,1,2652.0,5629,77.42725173210161,5,0,0,rep1_FOV2
14,5,66,259,1,2667.0,5685,77.37889182058048,1,3,0,rep1_FOV2
15,5,66,259,1,2672.0,5581,75.20086006092099,0,0,0,rep1_FOV2
16,5,66,259,1,2657.0,5465,73.63257090576396,2,1,1,rep1_FOV2
17,5,66,259,1,2672.0,5685,77.17167985927881,8,2,1,rep1_FOV2
18,5,66,259,1,2662.0,5863,87.33088862357155,3,7,1,rep1_FOV2
19,5,66,259,1,2629.0,6065,99.83413025556472,2,6,2,rep1_FOV2
20,5,66,259,1,2681.0,6226,109.72486347574687,2,9,0,rep1_FOV2
0,6,511,328,1,2616.0,6518,164.7850567658791,4,15,1,rep1_FOV2
1,6,511,328,1,2617.0,6577,175.24479245856773,1,16,1,rep1_FOV2
2,6,511,328,1,2584.0,6634,189.8019294543262,1,21,1,rep1_FOV2
3,6,511,328,1,2607.0,6610,187.37760968229955,3,14,1,rep1_FOV2
4,6,511,328,1,2589.0,6532,167.62155541947337,5,8,1,rep1_FOV2
5,6,511,328,1,2614.0,6420,153.19205607476636,4,11,0,rep1_FOV2
6,6,511,328,1,2593.0,6327,133.1827090248143,2,5,1,rep1_FOV2
7,6,511,328,1,2594.0,6177,116.94851869839728,1,4,1,rep1_FOV2
8,6,511,328,1,2601.0,6150,112.17463414634146,1,4,0,rep1_FOV2
9,6,511,328,1,2584.0,6021,104.33383158943697,0,5,0,rep1_FOV2
10,6,511,328,1,2603.0,5894,95.2794367153037,0,1,0,rep1_FOV2
11,6,511,328,1,2614.0,5822,90.84867743043628,0,0,0,rep1_FOV2
12,6,511,328,1,2608.0,5634,82.927760028399,0,1,0,rep1_FOV2
13,6,511,328,1,2604.0,5399,76.08964623078347,0,0,0,rep1_FOV2
14,6,511,328,1,2595.0,5318,71.94490409928545,0,0,0,rep1_FOV2
15,6,511,328,1,2599.0,5140,68.19747081712062,2,0,1,rep1_FOV2
16,6,511,328,1,2607.0,5352,73.4164798206278,1,2,0,rep1_FOV2
17,6,511,328,1,2604.0,5357,73.324061974986,0,1,0,rep1_FOV2
18,6,511,328,1,2583.0,5338,72.00168602472836,2,2,1,rep1_FOV2
19,6,511,328,1,2583.0,5650,81.78814159292035,7,9,1,rep1_FOV2
20,6,511,328,1,2601.0,6136,116.0037483702738,7,12,1,rep1_FOV2
0,7,127,361,1,2670.0,6115,81.98397383483238,0,3,0,rep1_FOV2
1,7,127,361,1,2667.0,5947,76.1629392971246,4,1,0,rep1_FOV2
2,7,127,361,1,2675.0,6019,77.72304369496594,3,3,0,rep1_FOV2
3,7,127,361,1,2685.0,6027,79.99286543885847,1,6,1,rep1_FOV2
4,7,127,361,1,2674.0,6417,93.18622409225495,4,6,2,rep1_FOV2
5,7,127,361,1,2678.0,6658,113.41318714328627,3,6,1,rep1_FOV2
6,7,127,361,1,2664.0,6832,131.09118852459017,3,5,2,rep1_FOV2
7,7,127,361,1,2652.0,6813,130.5442536327609,4,9,1,rep1_FOV2
8,7,127,361,1,2668.0,6925,144.49516245487365,5,8,1,rep1_FOV2
9,7,127,361,1,2657.0,6963,147.1147493896309,3,9,1,rep1_FOV2
10,7,127,361,1,2657.0,6864,142.02418414918415,4,6,0,rep1_FOV2
11,7,127,361,1,2673.0,6847,136.89119322330947,1,7,0,rep1_FOV2
12,7,127,361,1,2689.0,6819,130.513565038862,2,5,1,rep1_FOV2
13,7,127,361,1,2669.0,6750,123.99155555555555,3,5,2,rep1_FOV2
14,7,127,361,1,2662.0,6642,117.44293887383319,3,6,1,rep1_FOV2
15,7,127,361,1,2674.0,6597,112.82279824162498,2,5,1,rep1_FOV2
16,7,127,361,1,2678.0,6585,110.66226271829916,4,6,0,rep1_FOV2
17,7,127,361,1,2662.0,6610,109.921482602118,0,5,0,rep1_FOV2
18,7,127,361,1,2667.0,6505,102.782475019216,0,2,0,rep1_FOV2
19,7,127,361,1,2664.0,6333,96.4767093004895,0,3,0,rep1_FOV2
20,7,127,361,1,2680.0,6206,87.95649371575894,0,0,0,rep1_FOV2
0,8,326,355,1,2497.0,5931,84.06170966110268,1,2,0,rep1_FOV2
1,8,326,355,1,2510.0,5932,81.18122049898854,2,3,1,rep1_FOV2
2,8,326,355,1,2480.0,6022,87.63517103952175,3,4,1,rep1_FOV2
3,8,326,355,1,2505.0,6238,99.90445655658866,1,5,1,rep1_FOV2
4,8,326,355,1,2512.0,6431,114.84263722593687,0,10,1,rep1_FOV2
5,8,326,355,1,2514.0,6495,120.01862971516552,2,10,1,rep1_FOV2
6,8,326,355,1,2511.0,6465,117.21051817478731,4,6,0,rep1_FOV2
7,8,326,355,1,2504.0,6395,109.88506645817044,2,6,0,rep1_FOV2
8,8,326,355,1,2505.0,6269,99.18344233530068,1,1,0,rep1_FOV2
9,8,326,355,1,2496.0,6004,86.92421718854098,2,1,1,rep1_FOV2
10,8,326,355,1,2520.0,5829,80.2986790186996,4,1,0,rep1_FOV2
11,8,326,355,1,2488.0,5906,80.07653233999322,1,1,0,rep1_FOV2
12,8,326,355,1,2521.0,5977,80.91082482850929,0,4,0,rep1_FOV2
13,8,326,355,1,2505.0,5855,80.89086251067464,0,1,1,rep1_FOV2
14,8,326,355,1,2507.0,5791,77.42911414263513,0,1,2,rep1_FOV2
15,8,326,355,1,2490.0,5891,78.60634866745883,3,1,1,rep1_FOV2
16,8,326,355,1,2503.0,5876,82.69860449285228,3,6,1,rep1_FOV2
17,8,326,355,1,2494.0,6114,93.72145894667975,1,8,1,rep1_FOV2
18,8,326,355,1,2504.0,6335,105.64119968429361,4,4,1,rep1_FOV2
19,8,326,355,1,2496.0,6470,117.92627511591962,4,13,1,rep1_FOV2
20,8,326,355,1,2532.0,6664,139.45213085234093,3,13,1,rep1_FOV2
0,9,180,486,1,2445.0,5834,68.24820020569078,0,0,0,rep1_FOV2
1,9,180,486,1,2422.0,5745,67.21322889469104,0,0,0,rep1_FOV2
2,9,180,486,1,2438.0,5850,67.16376068376069,0,0,1,rep1_FOV2
3,9,180,486,1,2427.0,5754,67.24713242961418,3,0,0,rep1_FOV2
4,9,180,486,1,2413.0,5688,66.29377637130801,2,0,0,rep1_FOV2
5,9,180,486,1,2431.0,5757,65.55306583289908,2,1,0,rep1_FOV2
6,9,180,486,1,2430.0,5878,67.77373256209596,2,2,0,rep1_FOV2
7,9,180,486,1,2417.0,5926,69.09382382720216,5,2,1,rep1_FOV2
8,9,180,486,1,2446.0,6252,77.47520793346129,3,3,1,rep1_FOV2
9,9,180,486,1,2423.0,6490,82.6633281972265,5,8,1,rep1_FOV2
10,9,180,486,1,2450.0,14186,151.7419991540956,14,28,1,rep1_FOV2
11,9,180,486,1,2454.0,14523,162.98567789024307,9,28,2,rep1_FOV2
12,9,180,486,1,2446.0,14554,164.99876322660438,11,23,2,rep1_FOV2
13,9,180,486,1,2435.0,14466,162.3853172957279,5,25,2,rep1_FOV2
14,9,180,486,1,2442.0,14423,159.9296262913402,7,25,1,rep1_FOV2
15,9,180,486,1,2417.0,14413,152.99549018247416,8,22,2,rep1_FOV2
16,9,180,486,1,2442.0,14245,145.85447525447526,11,17,2,rep1_FOV2
17,9,180,486,1,2423.0,14287,141.424441800238,8,23,2,rep1_FOV2
18,9,180,486,1,2432.0,14231,146.17461878996556,7,22,1,rep1_FOV2
19,9,180,486,1,2432.0,14209,143.75536631712296,0,15,2,rep1_FOV2
20,9,180,486,1,2424.0,14150,137.20650176678444,7,14,1,rep1_FOV2
0,10,482,503,1,2611.0,6518,150.70849953973612,0,9,0,rep1_FOV2
1,10,482,503,1,2601.0,6527,146.92707216178948,0,6,0,rep1_FOV2
2,10,482,503,1,2570.0,6401,128.81674738322138,0,5,0,rep1_FOV2
3,10,482,503,1,2585.0,6251,113.92321228603423,0,2,0,rep1_FOV2
4,10,482,503,1,2590.0,6069,100.33415719228869,0,1,0,rep1_FOV2
5,10,482,503,1,2590.0,5822,89.33201648917898,0,1,0,rep1_FOV2
6,10,482,503,1,2596.0,5737,79.40735576085062,0,0,0,rep1_FOV2
7,10,482,503,1,2594.0,5465,74.5423604757548,0,0,0,rep1_FOV2
8,10,482,503,1,2598.0,5329,70.48508162882342,0,0,0,rep1_FOV2
9,10,482,503,1,2596.0,5134,67.71581612777561,0,0,0,rep1_FOV2
10,10,482,503,1,2589.0,5226,67.3534251817834,0,0,1,rep1_FOV2
11,10,482,503,1,2596.0,5199,68.22369686478169,2,1,1,rep1_FOV2
12,10,482,503,1,2587.0,5411,73.75087784143412,1,2,1,rep1_FOV2
13,10,482,503,1,2599.0,5782,82.76980283638879,2,4,2,rep1_FOV2
14,10,482,503,1,2600.0,5917,89.28206861585262,0,2,1,rep1_FOV2
15,10,482,503,1,2594.0,5850,87.73128205128205,1,3,0,rep1_FOV2
16,10,482,503,1,2595.0,5800,82.77672413793104,1,2,0,rep1_FOV2
17,10,482,503,1,2599.0,5629,78.62480014212116,0,1,0,rep1_FOV2
18,10,482,503,1,2596.0,5629,78.05880262924143,0,1,0,rep1_FOV2
19,10,482,503,1,2597.0,5666,76.94669961171903,0,1,0,rep1_FOV2
20,10,482,503,1,2597.0,5556,75.47534197264218,0,0,1,rep1_FOV2
0,11,83,561,1,2457.0,7071,174.34450572761986,1,8,0,rep1_FOV2
1,11,83,561,1,2456.0,6888,149.1204994192799,0,7,1,rep1_FOV2
2,11,83,561,1,2467.0,6760,131.59866863905324,0,6,1,rep1_FOV2
3,11,83,561,1,2430.0,6696,121.0344982078853,3,4,1,rep1_FOV2
4,11,83,561,1,2455.0,6523,114.0088916142879,1,8,1,rep1_FOV2
5,11,83,561,1,2464.0,6514,108.26742400982499,-1,7,2,rep1_FOV2
6,11,83,561,1,2479.0,6479,108.5764778515203,3,9,3,rep1_FOV2
7,11,83,561,1,2448.0,6733,125.3497697905837,2,15,2,rep1_FOV2
8,11,83,561,1,2470.0,6940,152.79106628242076,8,22,1,rep1_FOV2
9,11,83,561,1,2458.0,7085,185.52914608327453,4,17,2,rep1_FOV2
10,11,83,561,1,2470.0,14186,151.7419991540956,14,28,1,rep1_FOV2
11,11,83,561,1,2448.0,14523,162.98567789024307,9,28,2,rep1_FOV2
12,11,83,561,1,2441.0,14554,164.99876322660438,11,23,2,rep1_FOV2
13,11,83,561,1,2453.0,14466,162.3853172957279,5,25,2,rep1_FOV2
14,11,83,561,1,2433.0,14423,159.9296262913402,7,25,1,rep1_FOV2
15,11,83,561,1,2465.0,14413,152.99549018247416,8,22,2,rep1_FOV2
16,11,83,561,1,2432.0,14245,145.85447525447526,11,17,2,rep1_FOV2
17,11,83,561,1,2454.0,14287,141.424441800238,8,23,2,rep1_FOV2
18,11,83,561,1,2465.0,14231,146.17461878996556,7,22,1,rep1_FOV2
19,11,83,561,1,2471.0,14209,143.75536631712296,0,15,2,rep1_FOV2
20,11,83,561,1,2455.0,14150,137.20650176678444,7,14,1,rep1_FOV2
0,12,349,570,1,2557.0,6507,126.50299677270631,5,9,1,rep1_FOV2
1,12,349,570,1,2551.0,6567,132.01446627074768,1,15,0,rep1_FOV2
2,12,349,570,1,2546.0,6594,135.11449802851078,0,9,0,rep1_FOV2
3,12,349,570,1,2553.0,6512,127.01243857493857,0,8,0,rep1_FOV2
4,12,349,570,1,2550.0,6384,118.40115914786968,0,4,1,rep1_FOV2
5,12,349,570,1,2575.0,6384,111.83521303258145,2,6,1,rep1_FOV2
6,12,349,570,1,2536.0,6340,109.86940063091483,1,7,0,rep1_FOV2
7,12,349,570,1,2567.0,6280,103.21066878980892,0,2,0,rep1_FOV2
8,12,349,570,1,2551.0,6118,93.38084341288003,1,3,0,rep1_FOV2
9,12,349,570,1,2562.0,5987,88.02822782695841,1,1,0,rep1_FOV2
10,12,349,570,1,2542.0,5954,86.6042996305005,1,1,1,rep1_FOV2
11,12,349,570,1,2564.0,6043,91.14942909151084,4,6,1,rep1_FOV2
12,12,349,570,1,2555.0,6428,114.25062227753578,4,11,1,rep1_FOV2
13,12,349,570,1,2539.0,6498,134.08664204370575,1,11,1,rep1_FOV2
14,12,349,570,1,2551.0,6616,133.30441354292623,0,7,1,rep1_FOV2
15,12,349,570,1,2546.0,6478,126.68925594319235,2,4,0,rep1_FOV2
16,12,349,570,1,2534.0,6433,119.57515933468055,1,6,0,rep1_FOV2
17,12,349,570,1,2555.0,6212,104.89327108821635,0,1,0,rep1_FOV2
18,12,349,570,1,2557.0,6211,94.36660763162132,0,1,0,rep1_FOV2
19,12,349,570,1,2573.0,5945,85.73826745164003,0,1,0,rep1_FOV2
20,12,349,570,1,2549.0,5789,78.09017101399205,0,0,0,rep1_FOV2
